lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,linecfp,linepig,linefidler,neutral,linel2,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineargh,lineround,lineavg,linestd,linemedian,phcover,phwin,lineca
-3,-2.5,Air Force,Colorado St.,0.5,,0.56,-2.5,-1.54,-7.33,3.568,-0.96,-3.024,-1.8,-2.3,-2.7,0.4,-1.15,-3.69,11,-1.516693,-4.1,,-0.38,-0.12,2.44,-4.36,-1.02,-5,0.0026,-1.77,,,-4.33,0,1.6649299372,-2.83,-2.69,-0.762278795,,-1.03,0.578,-11.26515427,,,,-5.15,-1.5,-0.390339859,-0.7,-6,-8.82,-5.334,-1.56,0.89,,,-1.470090575,3.2885343227,-1.5083465,0.5179291594,0.4640090826,-2.5
5,4,UTEP,Delaware,14,,4.46,4,1.14,6.23,6.845,5.08,14.086,3.2,2.3,3.2,1.8,9.97,1.7,4.5,3.234444,2.7,,4.61,2.28,8.67,2.75,1.4,-1,2.2379,1.87,,,0.84,0,3.538261479,4.83,1.23,5.926116096,,2.51,5.959,-5.43433193,,,,7.475,3.3,2.6466027776,8.988,4,4.91,-2.365,2.54,15.74,,,4.5443347783,3.9549417625,3.267222,0.5094350591,0.6090113365,4
3,1,Wake Forest,Duke,0.01,,1.23,1,-3.22,13.99,0.398,2.88,0.158,12.8,6.3,6.2,-0.5,-0.78,3.67,8.5,-2.940924,6.9,,3.33,3.49,3.92,2.37,-0.02,-4,3.9613,0.97,,,2.43,0,3.208033268,-2.42,5.23,0.220908302,,1.04,4.2735,-15.54318308,,,,0.55,4.9,-0.137585498,-2.45,-2,-3.56,2.217,0.54,0.89,,,2.2809425676,4.0197307526,1.7235,0.5221826279,0.5551852686,1
-6,-8,Western Mich.,Eastern Mich.,-6.5,-6.05,-7.1,-8,-9.7,-3.54,-5.956,-7.48,-12.005,-5.7,-6.2,-6.9,-9.9,-7.61,-5.68,-4.5,-4.285788,-7.2,,-5.9,-6.48,-7.11,-5.09,-12.49,-10,-3.982,-11.04,,,-4.88,0,-7.070082538,-9.47,-8.82,-4.534977894,,-8.97,-5.1718,7.457531893,,,,-11.25,-7.1,-1.013546392,-12.95,-10,-7.43,-7.657,-4.02,-10,,,-7.377503806,2.4955369939,-7.1,0.5108866965,0.3237158053,-8
2,1,Florida St.,Florida,0.5,,-2.83,1,-2.6,6.13,5.957,-1.55,2.854,3.7,3.9,4.5,-4,-1.82,4,9,-4.414986,-3.5,,2.41,1.27,2.97,2.68,-5.5,-2,-0.5572,-4.17,,,3.88,0,-3.54751968,-12.48,-2.56,4.464389724,,-3.6,3.3012,16.621141907,,,,-12.85,-0.9,1.353501226,-1.4,-7,8.69,4.304,0.75,18.38,,,0.6147601064,5.6733092673,0.625,0.4934241606,0.5144942464,1
-6.5,-7,East Carolina,Florida Atlantic,-8.5,,-11.48,-7,-5.75,-7.2,-9.743,-10.47,-8.496,-11.1,-10.2,-11.1,-11.3,-7.8,-9.97,-7,-8.334168,-10.2,,-6.54,-7.57,-8.83,-4.11,-13.29,-13,-7.3823,-11.52,,,-8.08,0,-12.12061419,-17.76,-7.73,-5.412368643,,-11.48,-12.5516,-15.90298918,,,,-18.35,-11.3,-1.836548628,-14.0035,-10,-3.98,-5.386,-6.14,-17.26,,,-9.801040811,3.4912877301,-9.8565,0.4514062533,0.2740109533,-7
-13,-13.5,Georgia,Georgia Tech,-8.5,,-11.53,-13.5,-17.05,-11.09,-12.775,-8.95,-16.496,-9.2,-15.9,-15.9,-18.5,-7.32,-16.52,-10,-13.73296,-17,,-11.08,-9.45,-11.49,-14.49,-13.12,-19,-13.9584,-12.03,,,-15.27,0,-14.10090406,-13.86,-11.77,-15.90108268,,-8.22,-15.1669,-4.884922135,,,,-24.45,-12.3,-3.201783083,-6.65,-7,-21.14,-14.452,-15.61,-6.04,,,-13.42140123,4.0096698324,-13.79648,0.5013619316,0.2070547075,-13.5
10.5,7.5,Wyoming,Hawaii,14,,9.69,7.5,8.45,11.4,15.388,5.83,19.236,11.2,10.9,11.6,9.7,12.12,3.76,5,12.24596,5,,10.85,8.71,12.2,12.67,8.03,10,8.4929,8.62,,,8.76,0,10.728405063,8.6,8.31,12.295967961,,5.8,9.6313,17.898206972,,,,10.675,7.6,1.878785562,17.85,6,17.17,13.454,8.6,14.09,,,10.490987711,3.4820253923,10.3375,0.5518741585,0.7399182016,7.5
7,7,Northwestern,Illinois,9.5,,8.98,7,7.86,10.67,5.578,8.53,10.179,8.3,7.5,7,9.8,8.89,9.79,16.5,9.36964,8.2,,10.04,9.35,12.51,8.83,10.19,8,6.3806,9.77,,,6.98,0,11.178424058,6.38,5.75,8.100605055,,10.93,7.8999,10.197054667,,,,6.8,10.7,1.0050146076,12.25,4,7.64,3.53,6.64,13.1,,,8.9367412924,2.3847120882,8.86,0.5338523348,0.7104046465,7
-3,-2.5,Western Kentucky,Jacksonville St.,0.01,,-2.04,-2.5,-2.71,-0.8,-8.114,-0.66,-2.385,1.9,1.9,2.4,-2.6,-2.37,-2.02,6.5,-0.8709526,-3.7,,-1.63,-2.64,-0.34,-2.6,-4.87,-6,0.4612,-3.59,,,-1.82,0,-0.979065438,1.28,-3.31,-0.418692216,,-2.67,2.765,-4.153109298,,,,1.525,-1.9,-0.561425415,-5.25,-4,-3.43,1.905,-1.69,-2.74,,,-1.408197638,2.7276266776,-1.86,0.5190671816,0.465299242,-2.5
-13,-12,Utah,Kansas,-15.5,,-16.24,-12,-19.33,-16.68,-10.019,-13.48,-14.244,-14.8,-15.5,-15.9,-14.6,-8.82,-12.51,-0.5,-18.36229,-15.5,,-14.08,-12.61,-11.84,-20.87,-20.54,-21,-11.0943,-19.74,,,-16.28,0,-18.52674357,-23.32,-20.36,-15.13487226,,-15.45,-11.8913,-19.38139413,,,,-26.7,-15.6,-2.930461911,-15.4,-18,-22.87,-22.701,-14.86,-10.33,,,-15.87325015,4.78550658,-15.5,0.4336226768,0.1700667469,-12.5
17,17,Colorado,Kansas St.,11,,12.88,17,22.9,13.93,5.702,10.57,13.813,12.8,14.8,14,15.3,11.24,13.74,6,19.19604,12.9,,15.89,15.45,14.16,19.83,14.6,19,10.9453,15.7,,,17.4,0,17.222129528,15.86,18.36,15.735796389,,11.99,15.8481,14.791885417,,,,15.45,14.3,0.494939122,14.7,7,18.71,23.04,16.57,15.74,,,14.928220156,3.636973635,15.05,0.4640527519,0.8194321425,17
-1.5,-2,Kennesaw St.,Liberty,-8,,-6.53,-2,0.37,8.51,-7.981,0.94,-6.397,4.9,5.2,4.4,-5.4,-7.35,8.09,13,-1.84016,2.2,,1.83,3.26,-0.75,2.87,-3.39,-3,-0.9902,-2.6,,,2.99,0,-3.97560327,-0.73,-5.44,-4.21241407,,-2.14,1.8602,-5.491195332,,,,-0.975,1.3,-2.34471945,-11.9,-8,-5.93,-4.603,0.27,-3.4,,,-0.935373088,5.1769241615,-0.9826,0.51825733,0.4777428024,-2
12.5,9.5,Louisiana-Monroe,Louisiana-Lafayette,14.5,,11.89,9.5,16.11,16.92,6.93,13.52,9.364,12.8,14.2,14.5,16.1,12.54,17.24,16.5,18.45141,7,,16.13,16,14,20.27,16.29,16,11.6366,15.84,,,15.32,0,16.723140673,11.17,14.5,15.350685476,,12.8,15.2235,19.172570387,,,,14.125,13.8,1.423373588,12.4565,10,25.73,20.252,17.35,8.48,,,14.68454832,3.5809940608,14.86175,0.5893527385,0.8156675214,10.5
4.5,3,Kentucky,Louisville,8.5,,2.22,3,0.25,7.44,4.24,4.87,1.519,2.9,2.5,3.6,1.6,5.56,4.8,19.5,2.400557,6.6,,3.96,2.73,7.38,1.88,-0.27,-5,0.6409,0.6,,,1.66,0,2.194061591,9.68,-0.03,-0.531987913,,3.9,7.7922,4.944328119,,,,0.775,3.6,-0.692553094,7.35,4,-1.64,-2.444,1.75,-8.02,,,3.0646244915,4.5366360396,2.4502785,0.5011150641,0.5733638089,3
7,9,Georgia Southern,Marshall,8,,8.56,9,11.46,2.48,1.666,8.53,9.666,10.2,8.6,10.1,11.6,7.56,9.61,10.5,11.65771,7.4,,7.62,8.26,6.67,8.48,10.81,9,7.117,11.56,,,6.87,0,12.221211296,12.5,5.57,7.696962454,,8.07,9.7485,20.460202192,,,,17.975,7.9,0.0851919196,7,3,-0.67,5.742,9.88,1.22,,,8.3902732566,3.4040287701,8.505,0.4893910687,0.6966676177,9
-14.5,-14,Bowling Green,Massachusetts,-13.5,-14.57,-12.85,-14,-16.32,-14.52,-8.97,-14.57,-25.446,-14.9,-15.2,-15.4,-15.1,-13.54,-16.49,-8.5,-15.28008,-16,,-12.56,-12.81,-13.8,-12.98,-17.24,-22,-12.6445,-16.88,,,-14.41,0,-14.73316048,-15.42,-14.09,-10.98598659,,-11.49,-21.3404,-22.59856082,,,,-3.525,-14.6,-10.97007054,1.071,-13,-10.29,-11.621,-11.99,3.2,,,-13.39218275,5.1687801436,-14.41,0.5104267488,0.2120541064,-14
6,4.5,Navy,Memphis,8.5,,7.45,4.5,6.06,2.14,0.371,7.31,3.323,4.5,7,7,6.8,6.17,9.08,3,10.76909,2.9,,8.12,8.41,4.66,11.88,9.85,8,9.7215,10.56,,,11.46,0,11.928962819,10.46,6.58,6.08136274,,10.51,10.8668,13.242746173,,,,20.175,7.5,-1.271442807,4.2,2,7.21,5.661,8.08,15.41,,,7.8867819884,3.729148521,7.475,0.5585933518,0.6850422912,5.5
17.5,17.5,Ball St.,Miami (Ohio),13,,14.7,17.5,21.19,24.89,14.373,15.98,12.572,19.4,19.3,21.8,17.8,13.67,18.91,19,20.49408,16,,18.71,19.15,17.04,21.97,18.66,19,15.1992,18.33,,,17.9,0,18.361819994,17.22,19.73,16.127522371,,14.88,21.3917,14.124733851,,,,17.65,18.4,1.5553722568,17.5,11,21.7,20.941,16.34,15.74,,,18.026850589,2.7324705607,18.345909997,0.509203348,0.8675401611,17.5
-10.5,-10,Ohio St.,Michigan,-10.5,,-9.3,-10,-10.71,-15.41,-9.512,-11.19,-16.372,-11.3,-11.9,-12.6,-12.5,-7.84,-12.6,-5.5,-10.044,-7.5,,-10.54,-8.86,-10,-15.02,-11.97,-18,-8.5445,-11.49,,,-14.58,0,-10.12167686,-16.89,-19.99,-13.70387684,,-7.7,-14.846,-7.348626288,,,,-6.6,-12.1,-10.61880452,-1.5295,-11,-12.98,-17.682,-9.53,-1.09,,,-11.27751457,4.0669316117,-11.245,0.4778846268,0.2464692979,-10
4.5,4,Maryland,Michigan St.,3.5,,1.52,4,7.81,6.83,-0.669,2.14,-5.386,7.4,7.6,7.8,-3.2,-0.02,1.65,-0.5,5.026966,-3.1,,5.75,6.32,2.17,9.93,-0.42,2,1.0366,0.75,,,4.52,0,3.408485901,2.55,5.4,1.96609257,,2.77,-0.2337,-12.11670881,,,,5.55,4.7,-1.367844044,0.01,-3,6.19,8.344,4.04,1.55,,,3.0708801177,3.5272458939,2.66,0.483849421,0.5746132903,4
1.5,-1.5,Wisconsin,Minnesota,5,,-2,-1.5,-5.64,2.99,3.775,0.49,-0.204,4,3.1,2,-3.1,-0.02,-0.44,10,-5.233342,-0.6,,0.29,-0.79,3.2,-2.47,-3.72,-4,-0.384,-3.38,,,-1.09,0,-2.276670574,10.18,-2.52,-1.077203541,,-1.4,-1.1921,-4.325784173,,,,-6.25,0.9,-0.256086541,2.8,4,-4.51,-2.106,-2.11,4.85,,,-0.077324108,3.7884393763,-0.695,0.5246761293,0.4981169115,-1.5
-8.5,-7,Mississippi,Mississippi St.,-15.5,,-10.22,-7,-12.75,-11.2,-14.675,-10.07,-10.087,-13.3,-13.9,-14.6,-9.4,-7.93,-12.06,-16,-10.8425,-13.3,,-10.58,-9.01,-14.33,-10.16,-11.12,-14,-8.7309,-9.39,,,-11.86,0,-9.551586393,-9.7,-8.09,-7.392135025,,-8.44,-14.3165,-10.65662392,,,,-18.62,-9.6,-3.943934088,-13.3,-14,-14.08,-11.812,-10.78,-3.4,,,-11.42362162,2.9036273799,-10.98125,0.4232693075,0.2403510264,-8
3.5,2.5,Louisiana Tech,Missouri St.,7,,-0.38,2.5,4,-1.43,7.452,-1.43,3.319,1.7,1.3,2.6,-1.5,2.3,-0.7,3.5,2.041554,-3.1,,1.75,0.54,2.49,2.03,-2.84,-3,-0.883,-1.44,,,-0.19,0,-1.991198917,-2.38,-0.99,4.994717654,,-2.26,0.0589,13.975410898,,,,-0.6,-2.4,1.1687981884,6.65,-4,6.27,3.496,3.32,0.23,,,1.0402098089,2.9742738135,0.385,0.474548197,0.5255789188,2.5
7,7.5,North Carolina,NC St.,15.5,,14.51,7.5,11.21,10.94,6.878,10.27,17.225,-3.9,9,9,15.4,11.89,7.59,2,16.17596,12.5,,11.59,10.95,13.64,11.07,16.05,8,8.6246,14.42,,,6.85,0,17.051207489,10.32,13.52,12.042892169,,13.69,10.7194,19.516232649,,,,9.05,12.6,2.357028118,21,6,12.81,9.195,11.21,16.07,,,11.491106833,4.4064600261,11.4,0.5685982201,0.7564544923,8.5
-5,-6.5,Iowa,Nebraska,-0.5,,-6.79,-6.5,-11.28,-6.83,0.372,-2.51,-6.85,-5.7,-5.3,-6.3,-6.1,-3.35,-5,-4,-10.76579,-7.6,,-4.12,-4.29,-3.51,-5.55,-5.49,-11,-2.4836,-6.75,,,-5.42,0,-6.222498025,-5.36,-7.78,-3.69860447,,-3.35,-6.4469,-4.008738491,,,,-5.225,-3.7,-0.802787947,-1.743,-3,-5.45,-7.412,-7.23,5.84,,,-5.128826118,3.1089256953,-5.435,0.5238899828,0.376055282,-6.5
-9,-7.5,UNLV,Nevada,-14.5,,-11.03,-7.5,-7.69,-11.18,-23.722,-11.11,-12.224,-19.2,-18.2,-19.5,-15.1,-9.33,-11.39,-11.5,-10.1031,-13.2,,-10.43,-9.87,-13.42,-9.55,-10.27,-11,-10.6443,-10.01,,,-12.05,0,-9.873452051,-13.21,-7.36,-5.417749392,,-8.48,-15.0258,-10.88493518,,,,-9.6,-10.9,-2.519762311,-19.6,-15,-10.76,-11.771,-8.29,-7.69,,,-11.95266846,3.8533706465,-11.015,0.4232359295,0.2330092693,-8.5
-1.5,-1.5,San Diego St.,New Mexico,0.01,,0.01,-1.5,-2.23,-5.35,-3.204,-0.31,1.277,-1,-1.3,-1.6,-2.2,-0.91,-2.12,8.5,0.9162045,-2.2,,-1.09,-1.07,0.84,-3.84,-1.31,-6,-0.5266,-1.1,,,-3.64,0,1.170644997,-7.37,-0.03,1.37614722,,-2.88,-2.4636,0.581681989,,,,2.325,-2.3,0.4134540652,-2.1,-5,-0.59,-0.155,-0.78,2.87,,,-1.062742192,2.6636585914,-1.08,0.5076412181,0.473780426,-1.5
5,4,Middle Tenn.,New Mexico St.,12,,5.79,4,6.82,4.12,7.361,5.61,11.873,3,3.7,3.3,6.3,9.45,3.67,3.5,6.0863,3.1,,6.9,5.89,8.25,7.05,7.26,4,4.6055,7.82,,,5.55,0,7.574535012,7.76,6.7,6.3832441642,,7.61,5.267,7.699062007,,,,0.875,6.2,0.6020062368,8.75,5,5.96,9.624,5.55,6.17,,,6.2481468204,2.340525088,6.185,0.5392868635,0.6509487436,4.5
19.5,19.5,Temple,North Texas,27.5,,20.83,19.5,27.34,22.03,20.819,18.5,21.955,18.4,19.1,19.9,19.2,15.71,17.59,17,26.91958,24,,21.54,21.13,21.33,24.44,24.65,24,17.6869,25,,,20.79,0,25.615776811,18.71,21.9,18.639622281,,18.63,22.6792,17.828529676,,,,31.375,20.1,2.527427734,30.1,17,25.28,23.488,21.02,25.64,,,22.119423134,3.6681484959,21.435,0.5454027462,0.9118977203,19.5
5.5,5,Kent,Northern Ill.,1,,5.35,5,5.93,11.01,4.978,11.07,5.595,12.2,11.5,13.3,8.5,2.83,14.34,14,7.161366,5.2,,9.37,11.36,10.33,6.92,8.09,3,7.7447,6.48,,,5.81,0,9.470461644,9.03,0.32,4.0563902378,,5.06,11.3375,2.1745352504,,,,17.675,8.5,-0.01095696,3.15,2,2.48,6.632,9.31,7.16,,,7.8223794179,3.90367533,7.453033,0.5488215207,0.6832218896,5
10.5,10,LSU,Oklahoma,11.5,,11.94,10,15.67,4.97,10.032,8.15,9.287,6.8,7.1,7.7,15.1,9.64,8.28,1.5,14.44746,6.8,,9.13,7.46,7.37,13.21,11.76,12,6.5804,12.05,,,12.12,0,15.450111354,16.89,12.59,13.981571527,,9.08,11.8933,7.760103857,,,,11.845,9.1,2.0047035884,9.8,6,16.28,16.764,11.6,7.16,,,10.606074813,3.5446952193,10.766,0.5105356145,0.7420281711,10
-14,-14,Iowa St.,Oklahoma St.,-20.5,,-20.18,-14,-15.74,-26.2,-15.473,-21.46,-21.095,-22.7,-21.9,-22.5,-21.1,-12.02,-18.62,-13.5,-17.28429,-24.5,,-16.8,-16.93,-18.8,-16.96,-23.7,-24,-18.8807,-21.77,,,-16.69,0,-23.02462718,-25.72,-21.68,-18.98893066,,-17.56,-19.5762,-15.23387628,,,,-28.85,-20.3,-14.09922363,-28.7,-21,-22.55,-20.477,-15.06,-25.18,,,-20.44657231,3.9119619534,-20.4885,0.3896599627,0.1063919328,-15
26.5,27.5,Georgia St.,Old Dominion,31,,26.35,27.5,29.61,25.32,19.218,25.28,27.913,20.8,22,22.4,29.1,18.49,22.32,16,29.38806,23.5,,26.79,26.29,27.77,29.31,31.1,31,24.3429,30.17,,,22.58,0,31.510687412,31.11,28.37,25.037197261,,27.21,24.2403,38.030880811,,,,38.925,27.1,14.251190572,33.754,23,28.97,25.498,22.06,29.6,,,26.616503807,4.5285832581,26.945,0.4847583521,0.9459149977,27.5
-6.5,-7,Miami (Fla.),Pittsburgh,-3.5,,-6.2,-7,-5.81,-5.45,-1.616,-4.2,-5.032,-8.1,-6.5,-6.8,-10.1,-3.44,-4.7,-6.5,-4.078564,-11.2,,-4.22,-3.93,-5.84,-3.61,-6.3,-5,-5.3859,-5.31,,,-5.42,0,-6.786072572,-13.04,-3.27,-0.918110301,,-3.5,-11.3704,-5.583389414,,,,-7.825,-6.4,-0.589005458,-2.45,-3,-0.33,-3.354,-4.06,-2.08,,,-5.358580181,2.771085399,-5.171,0.5286453676,0.3702250965,-7
-28,-28.5,Indiana,Purdue,-31.5,,-28.6,-28.5,-30.86,-38.03,-27.896,-31.66,-31.951,-35.4,-34.7,-37.3,-33.4,-12.83,-28.39,-23.5,-31.37651,-27,,-25.93,-23.14,-29.52,-28.63,-32.14,-36,-28.7601,-30.06,,,-27.35,0,-31.87639229,-49.13,-27.46,-24.42893915,,-22.61,-33.2114,-33.12263857,,,,-36.875,-30.8,-25.30362968,-30.8525,-30,-30.81,-34.018,-23.39,-22.87,,,-30.11199583,5.9122327939,-30.805,0.4725739487,0.0382443347,-28.5
-10.5,-13.5,Penn St.,Rutgers,-2,,-8.86,-13.5,-18.41,-11.2,-0.826,-11.17,-3.417,-13,-13.7,-14,-14.9,-4.87,-16.07,-14.5,-14.59638,-8,,-13.07,-14.2,-10.91,-16.73,-13.31,-18,-10.9779,-13.67,,,-14.18,0,-11.76891078,-14.91,-9.57,-7.148435455,,-9.53,-15.8918,2.7071757016,,,,-14.7,-12.9,0.1758410156,-8.4,-7,-14.92,-13.547,-13.03,2.87,,,-11.52666911,4.7766284575,-13.05,0.5339369163,0.2442174299,-13.5
-10,-10,Florida Intl.,Sam Houston St.,-11.5,,-9.23,-10,-13.22,-0.76,-2.958,-5.39,-6.748,-4,-5.4,-5.6,-10.4,-9.58,-1.71,8,-10.87806,-17,,-8.92,-8.32,-8.95,-11.09,-11.44,-18,-6.5658,-10.21,,,-7.26,0,-8.685414396,-13.95,-14.53,-9.948746273,,-9.76,-3.642,-13.19643792,,,,-10.875,-8.5,-2.14961315,-8.05,-14,-13.52,-10.938,-6.76,-3.4,,,-8.412868965,4.78685321,-8.935,0.5273042981,0.3065831962,-10
-2,-3,Fresno St.,San Jose St.,-7.5,,-5.45,-3,-4.81,-3.19,-8.966,-4.66,-4.784,-6,-6.2,-6.4,-3.5,-5.86,-4.05,2,-6.625156,-5.2,,-4.57,-5.89,-4.92,-3.74,-6.51,-9,-2.5601,-5.88,,,-4.6,0,-4.142195064,-4.61,-9.32,-2.06942074,,-2.08,-4.479,0.8313138027,,,,-0.9,-6.2,-1.410931588,-10.5,-12,-5.33,-4.549,-4.43,-9.34,,,-5.179338732,2.42205548,-4.865,0.4619260388,0.3739947337,-3.5
1.5,2.5,Clemson,South Carolina,4,,6.19,2.5,8.69,-2.28,3.823,4.22,4.753,-1.2,2.1,1.8,9.9,2.76,3.35,1,7.488129,-0.9,,5.31,4.96,3.53,8.73,7.63,6,3.3697,6.32,,,5.32,0,8.804116594,1.3,2.64,7.869079438,,4.42,2.1923,-0.391452576,,,,7.705,3.1,1.6649819152,4.9,-1,8.97,7.704,5.13,13.76,,,4.8778506587,3.3121254083,4.8265,0.5413283715,0.617782067,2.5
26,28,Rice,South Florida,24.5,,27.29,28,39.73,32.6,23.078,22.9,23.82,27.3,27.8,28.1,30.7,16.4,23.6,15,30.31734,25,,28.02,28.34,26.2,32.73,33.26,35,29.4663,32.67,,,26.76,0,35.286701053,27.13,32.29,25.242160207,,26.54,25.5554,37.015099005,,,,36.6,30.3,3.14438485,30.8,17,27.28,29.873,22.52,33.89,,,28.260234244,5.0763482947,27.91,0.5044684956,0.9544447004,28
