lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,lineargh,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,lineround,linecfp,linepig,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineavg,linestd,linemedian,phcover,phwin,lineca
5,6.5,Illinois,Indiana,2,3.39,,6,8.75,,0.74,0.272,10.77,14.057,2.2,2.3,4.9,5.5,-1.3,7.83,12,,5.4,1.9,8.28,8.74,8.99,7.4,10.03,4,3.2541,10.38,,,2,0,9.85,-12.12,1.826751769,,6.66,2.7099,,,,,-4.4,4.6,,,4.9,4,0.16,6.78,3.5,6.83,4.7318851829,4.9154136726,4.9,0.4696230625,0.6116864903,6.5
12.5,13,West Va.,Kansas,6.5,11.17,,13.5,11.28,,4.72,5.861,6.83,13.809,11.7,11,11.9,8.3,9.66,7.14,2,,9.3,11.2,7.14,7.67,7.47,6.62,10.77,12,9.7576,10.14,,,9,0,4.46,2.39,9.569714052,,11.9,12.4642,,,,,15.95,9.7,,,12.6,3,6.9,11.252,8.02,13.83,9.2425274068,3.1438025295,9.66,0.4348009401,0.7153096459,12
-7,-5,Arkansas St.,Kennesaw St.,-10,-6.75,,-5,3.67,,-7.25,-8.278,-3.96,-5.273,-3.4,-4.1,-2.6,-5.7,0.79,-11.08,1.5,,-7,-7.1,-5.74,-5.15,-6.02,-8.87,-6.45,7,-3.7889,-5.69,,,,0,-1.09,-7.89,-1.904488068,,-0.02,-5.254,,,,,-9.2,-2.9,,,-4.2,-5,-10.28,-12.653,-4.65,-5.42,-4.908371891,4.0806839404,-5.3465,0.5015868386,0.3827164995,-5
-10,-8.5,James Madison,Liberty,-1,-10.13,,-8.5,-7.42,,-5.28,-6.085,-7.22,-12.177,-4.2,-4.3,-5,-7.7,1.33,-6.91,6.5,,-4.8,-2.1,-3.21,-2.68,-1.02,-8.79,-12.78,-18,-4.5494,-8.36,,,-14,0,-9.28,-14.44,-7.963085131,,-9.5,-9.5723,,,,,-13.8,-6.2,,,-9.1,-14,-11.66,-10.813,-2.33,-9.27,-7.129994193,4.8540289093,-7.42,0.5235594794,0.3343378583,-8.5
1.5,3.5,Southern Miss.,Louisiana Tech,8,8.42,,3,18.86,,18.1,1.485,10.22,15.325,5.5,5.2,7.3,10.1,7.29,12.22,18,,1.3,10.3,8.38,8.75,6.35,11.46,12.61,19,3.7176,21.41,,,1,0,11.96,3.69,8.9902031792,,12.04,15.1058,,,,,27.5,9.3,,,14.7,7,10.14,15.061,9.32,-3.67,10.39012441,6.2878609085,10.1,0.6151837687,0.7278893138,4.5
26,26.5,Bowling Green,Louisville,16,26.1,,27,26.2,,30.73,20.061,20.64,21.52,33.1,30.4,32.6,22.3,12.83,27.06,15,,24.5,21.3,23.31,22.5,25.43,26.54,24.48,21,14.8723,22.66,,,29,0,12.53,25.79,20.482910028,,17.83,21.0843,,,,,16.8,22.5,,,25.55,17,22.03,25.152,21.45,32.03,23.063851622,5.2686647861,22.5,0.4413181548,0.9152822704,26.5
-6,-7.5,Arkansas,Memphis,13.5,-6.96,,-7.5,-6.87,,-5.35,-0.703,-8.33,-5.988,-13.2,-10.3,-10.6,-1.4,4.17,-4.92,13.5,,-6.8,-6.7,-0.99,-1.06,-0.9,-2.57,-5.5,-16,-2.2973,-4.68,,,0.01,0,5.45,-2.2,3.68380585,,-2.3,-5.5193,,,,,1,-9.3,,,1.05,-4,1.42,-6.024,-4.29,2.63,-2.84723768,6.1935405539,-2.57,0.5784658028,0.4338741163,-7
8.5,9.5,Florida,Miami (Fla.),15,4.3,,7.5,9.42,,9.28,9.831,9.11,19.86,3.6,5.5,5.7,9.4,14.58,2.69,16.5,,7.5,10.7,9.84,8.85,9.59,12.53,10.82,14,7.2661,8.08,,,10,0,11.7,5.29,13.088719301,,7.79,15.2337,,,,,18.6,6.6,,,12.95,11,11.47,12.323,10.24,13.48,10.343581603,3.9863224979,9.84,0.5146166144,0.7355276312,9.5
-4,-2.5,UNLV,Miami (Ohio),-7,-2.82,,-2.5,0.89,,7.77,-6.571,-3.66,-6.857,-10.9,-9.6,-10.8,-5.6,-7.54,-6.01,4,,-3.3,-9,-0.86,0.47,-1.22,-3.6,-4.42,-6,-3.4747,-3.19,,,-7,0,-15.28,-10.94,-2.915326063,,-1.46,-8.6061,,,,,-1.4,-3.9,,,-8.75,-23,-10.24,-7.137,1.19,-2.27,-4.810841245,4.5987755721,-4.42,0.4602148376,0.3858980889,-2.5
-3,-2.5,Marshall,Middle Tenn.,-9.5,-5.76,,-3,-8.52,,-1.64,-0.874,-9.36,-14.301,-13.7,-10,-13.1,-11.7,-9.9,-12.74,-10.5,,-2.5,-0.6,-4.41,-4.94,-4.03,-6.63,-10.5,-17,-5.1502,-16.39,,,-1,0,-7.4,-10.43,-17.04861624,,-8.72,-11.0015,,,,,5.5,-6.4,,,-9.45,-5,-9.76,3.474,-4.57,-4.72,-7.710035574,5.3417775199,-8.72,0.4115031908,0.3232279052,-3.5
12.5,13,Tulane,Mississippi,13,12.75,,13,18,,8.64,13.201,19.38,8.732,14.9,14.1,15,15.7,2.83,19.37,8,,10,15.7,16.53,15.69,16.28,20.66,18.21,15,13.7052,16.21,,,13,0,9.63,7,11.621615245,,14.26,16.3334,,,,,29.4,18.5,,,13.65,12,15.42,21.322,15.41,15.58,14.66797879,4.6599369513,15,0.5287248589,0.8114803859,13
21.5,22,Northern Ill.,Mississippi St.,12,17.23,,21,24.27,,17.5,18.931,18.72,12.485,27,23.6,25.4,12.9,18.84,21.23,-3,,20,15.7,18.12,18.63,16.6,22.94,20.81,23,14.5891,17.05,,,21,0,3.39,21.11,12.653142066,,15.11,8.3043,,,,,32.15,28.1,,,23.8,23,16.47,13.471,15.95,29.93,18.269825461,6.8725562126,18.63,0.4374429247,0.8537491895,22
10.5,10,South Carolina,Missouri,14.5,9.63,,10.5,9.93,,12.31,1.767,12.05,11.668,3.4,4.2,4.2,9.1,17.48,8.09,1,,14,11.1,8.84,8.34,6.16,13.53,15.34,11,9.3887,8.33,,,10,0,14.88,13.04,7.816032832,,16.64,8.4496,,,,,15.7,13,,,10.85,22,9.69,11.613,12.37,11.03,10.281954941,3.9682947452,10.85,0.5048870245,0.7343532882,10
-1,-1.5,Michigan,Nebraska,-5.5,-1.55,,-2,-2.17,,3.3,0.505,3.86,5.623,-2.3,-2.6,-3.7,-2.1,-0.14,-7.01,-2.5,,-2.3,3.6,3.42,3.18,2.65,4.36,0.24,4,-0.0011,0.63,,,2,0,-2.27,0.58,5.173601081,,3.06,-0.0335,,,,,-6,2.9,,,1.05,9,-2.48,0.651,-4.84,-3.32,-0.000864836,3.3136254857,0.24,0.5260837275,0.4999788048,-1.5
26.5,25,Purdue,Notre Dame,21.5,27.08,,25.5,36.1,,52.06,27.715,19.39,28.181,36,35.1,37.9,25.6,12.88,27.6,25.5,,24.5,25.8,31.14,30,34.05,35.68,24.53,24,20.1918,36.43,,,25,0,26.32,17.9,18.972772584,,11.68,30.3707,,,,,25.35,27.6,,,25.2,-9,21.95,32.019,23.88,31.33,27.47298034,7.5544294362,26.32,0.5412108609,0.940344963,25
6.5,7,Auburn,Oklahoma,10,4.3,,7,14.2,,9.53,3.416,5.71,7.083,9.2,8.6,9.3,6.3,4.57,6.57,1.5,,7.2,8.1,6.7,6.16,5.24,9.41,8.45,3,3.8784,4.41,,,8,0,9.37,2.18,-0.300292134,,8.44,11.7102,,,,,8.95,6.8,,,6.65,6,9.5,2.83,10.59,6.48,6.8656029153,3.0348451613,6.8,0.497655991,0.6639187845,7
14,9.5,Tulsa,Oklahoma St.,17,17.12,,11,12.9,,6.14,16.78,14.23,19.124,25.2,21.4,24.3,21.4,6.33,20.11,6.5,,15.5,13.3,17.54,16.02,19.74,19.94,10.83,-1,10.9271,13.27,,,17,0,0.32,8.8,19.023653745,,4.45,16.9953,,,,,11,10.3,,,14.959,-13,21.76,19.996,15.05,24.68,14.836082534,6.4539031006,16.02,0.5895435533,0.8058861446,10
37,34.5,Oregon St.,Oregon,36,33.58,,35,42.7,,38.3,23.826,37.47,32.914,44.4,42.1,44.8,40.5,18.84,33.12,31,,25,34.6,37.56,35.5,36.16,51,43.99,52,36.2515,49.14,,,34,0,32.6,25.99,35.539235026,,40.62,42.0488,,,,,52.45,37.8,,,41.965,45,44.81,45.359,28.67,34.13,37.749555001,7.790459864,37.47,0.5539123552,0.9833310253,34.5
-2,-2,Iowa,Rutgers,2,-1.62,,-2.5,2.18,,7.22,-3.324,2.57,5.294,-0.2,-0.3,0.6,-3.3,5.8,-3.11,-7.5,,-3.3,-2.6,2.98,3.45,2.3,2.69,4,7,1.7085,0.05,,,-3,0,0.38,2.72,0.720492095,,7.21,-5.7185,,,,,0.4,1.8,,,2.1,5,1.12,2.585,-0.31,-3.32,0.8452835701,3.500729292,1.12,0.5493543127,0.5206570983,-1.5
-13,-13,California,San Diego St.,-12.5,-9.79,,-12,-16.09,,-7.57,-15.309,-16.16,-19.829,-14.8,-14.8,-16.7,-17.4,-12.32,-14.11,-6.5,,-11.5,-14.9,-9.74,-9.5,-9.39,-14.25,-14.5,-17,-10.839,-12.47,,,-11,0,-8.68,-15.58,-19.41297273,,-9.44,-24.1833,,,,,-25.7,-16.6,,,-19.95,-10,-17.02,-23.167,-15.73,-18.02,-14.66081818,4.5411945316,-14.8,0.4713690841,0.1881624349,-13
14,15.5,Coastal Carolina,South Alabama,9,10.91,,15,19.23,,11.79,6.031,13.5,16.809,19.3,19.3,20.6,13.6,18.43,13.1,10.5,,6.8,15.3,17.45,18.4,14.59,23.16,22.3,30,14.9893,23.92,,,15,0,13.77,19.83,17.916555626,,19.86,22.8871,,,,,20.25,17.8,,,18.417,16,16.95,23.17,18.24,17.68,17.048106909,4.9486152327,17.8,0.5265950386,0.84651009,15.5
6.5,7,SMU,TCU,5.5,6.04,,7,10.11,,6.64,0.751,8.77,8.058,4.9,4.4,4.8,7.7,9.19,6.97,0.01,,4.8,5.2,4.63,4.06,3.55,6.12,11.28,13,4.5035,7.17,,,3,0,1.77,22.24,10.354218421,,16.42,5.3722,,,,,40.5,6.3,,,10.5,11,7.92,13.439,9.23,8.23,8.2004842816,6.9339685194,6.64,0.5201921216,0.6814732261,7
38,39,UAB,Tennessee,27.5,31.79,,39.5,43.31,,35.96,31.159,35.31,28.771,41.5,40.1,42.6,32.5,13.56,34.56,20.5,,24.5,32.1,34.9,34.86,33.78,44,42.83,46,36.2904,36.32,,,36,0,31.38,38.93,28.841615067,,35.43,41.1817,,,,,52.8,38.5,,,38.0135,16,37.74,37.669,31.11,42.18,35.526384191,7.2544458506,35.96,0.4419898397,0.9787622347,39
40.5,39.5,Sam Houston St.,Texas,30,41.26,,39.5,41.34,,35.44,24.658,31.64,29.924,45.4,44.4,44.9,37.9,19.49,37.39,15.5,,32.5,40.9,40.56,40.75,42.01,48.12,42.81,42,37.9548,35.67,,,36,0,30.62,33.07,38.5268384,,35.76,38.5092,,,,,47.85,42.8,,,43.0745,19,44.04,37.439,36.7,43.58,37.580711849,7.2297452759,38.5092,0.4678583538,0.9841193493,39.5
16,19,Michigan St.,USC,17,19.22,,18,25.53,,14.65,11.404,20.62,19.753,15.2,15,16.2,20.4,5.23,19.25,17.5,,12.1,18.8,14.67,14.01,12.5,20.58,26.03,23,24.2692,23.01,,,15,0,18.81,15.36,15.097212611,,18.51,23.0325,,,,,35.85,20.8,,,19.915,14,18.62,11.22,18.02,21.88,18.325430071,5.2864816447,18.62,0.488441595,0.8624441235,19
5,7,Louisiana-Monroe,UTEP,2,3.31,,6,9.45,,2.93,-3.545,8.35,4.812,-4.5,-1,-2.8,2.5,8.75,5.13,8,,4.9,7.9,8.8,10.96,5.6,11.13,17.35,16,7.9223,11.36,,,7,0,10.13,-3.73,3.606708271,,14.01,8.2498,,,,,7.7,10.4,,,4.802,9,6.21,8.371,13.6,-2.27,6.3078056289,5.4480558646,7.7,0.4881586248,0.645987387,7
4.5,3.5,Texas Tech,Utah,6,4.47,,3,10.78,,-4.37,1.747,3.84,-5.387,10.1,8.1,10.2,1.8,6.05,6.82,-5,,2.8,2.9,7.02,6.07,5.88,11.03,7.83,14,3.7324,7.82,,,3,0,11.92,6.65,11.28345605,,14.48,6.8688,,,,,-2.35,2.5,,,6.3,-2,6.42,5.834,6.05,6.83,5.6761798932,4.7418335207,6.07,0.5374272141,0.6335859993,4
27,28,Georgia St.,Vanderbilt,21,33.03,,27.5,37.32,,38.53,27.797,33.56,27.782,40.3,37.7,39.4,23,16.75,27.57,13.5,,23.5,36,32.25,31.57,29.32,44.31,36.91,47,30.5927,36.86,,,39,0,26.81,30.57,34.366835405,,29.24,28.179,,,,,62.6,36.7,,,39.55,27,33.39,47.204,21.31,32.38,33.158149606,9.134085742,33.03,0.5835691437,0.9644692452,28.5
15,16,Stanford,Virginia,12,13.56,,16,10.84,,6.75,5.577,9.12,19.257,10.5,11.2,11.9,9,2.06,8.85,5.5,,9.9,12.4,12.31,12.4,11.55,15.16,11.17,10,8.5448,10.09,,,10,0,14.59,9.83,7.318523913,,15.56,8.527,,,,,12.35,11.3,,,10.85,20,8.93,6.368,6.34,20.13,10.587360106,3.5791283544,10.5,0.4067858731,0.7415613292,15
-19.5,-20,Washington,Washington St.,-8,-24.05,,-20,-19.33,,-17.88,-10.699,-15.03,-10.674,-20,-19.3,-18.5,-11,-6.66,-12.92,9,,-16,-19,-12.93,-13.29,-11.13,-19.34,-22.35,-19,-20.9825,-16.55,,,-20,0,-11.38,-13.7,-7.449873726,,-9.88,-9.8637,,,,,-13.2,-24.1,,,-14.7,-24,-15.6,-25.143,-11.17,-12.77,-14.71816415,6.3212526301,-14.7,0.5887816956,0.1953242934,-19.5
10.5,9.5,Nevada,Western Kentucky,18.5,14.47,,10.5,9.26,,15.13,15.633,10.45,19.961,0.8,1.6,0.6,7.9,2.43,12.28,14,,8,10.7,14.23,15.02,14.07,15.81,12.18,13,8.8783,16.65,,,13,0,13.89,18.14,11.362779053,,10.84,6.6068,,,,,0.7,14.7,,,17.15,15,16.29,6.631,9.48,21.88,11.681699434,5.4916868346,13,0.5372571353,0.7558414052,9.5
-12,-14,Toledo,Western Mich.,-14.5,-15.48,,-14.5,-18.48,,-17.57,-9.274,-10.4,-18.406,-12.8,-12.4,-12.8,-11.3,-8.19,-9.54,-3.5,,-17,-12.2,-7.38,-6.95,-4.92,-14.61,-17.63,-19,-9.8663,-11.62,,,-17,0,-14.83,-9.09,-6.466001563,,-14.18,-10.8093,,,,,-6.4,-16.8,,,-15.4,-24,-13.73,-8.292,-6.05,-13.12,-12.10766491,4.2445166025,-12.4,0.5326933043,0.2314397728,-14
7,10,Maryland,Wisconsin,1.5,9.72,,10,18.87,,16.52,11.631,4.42,-0.451,12,11.2,12.9,5.6,3.16,6.28,5.5,,7,7.8,11.59,11.79,12.61,11.84,5.43,3,4.977,8.95,,,7,0,2.11,3.45,5.268466486,,-0.53,3.5639,,,,,8.85,10.3,,,5.95,-14,3.05,7.308,6.09,11.03,7.493982878,4.4808315214,7,0.4568241047,0.6746045604,10
