lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,lineargh,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,lineround,linecfp,linepig,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineavg,linestd,linemedian,phcover,phwin,lineca
-4,-5,Kansas,Central Florida,1.5,,,,-2.56,,-3.98,-2.885,0.28,-1.754,-2.2,-2.2,-2.1,-2.4,-6.35,0.48,6,0.1,-3.6,,0.89,0.63,1.05,0.1,-5.23,-2,-1.4124,-2.33,,,-2,0,5.55,1.26,-7.458187307,,-3.25,-5.1502,,,,,-6.7,-4.2,,,-3.15,1,-1.56,-6.793,-2.73,-4.33,-1.957855203,3.0468371885,-2.2,0.5528984464,0.4519795485,-4.5
-1.5,2,Iowa St.,Cincinnati,-9,,,,-2.36,,-11.44,-7.069,-0.88,-4.24,-5.1,-4.2,-4.8,-1.3,-1.43,-4.93,-6.5,-1.9,-0.7,,1.08,1.97,-0.66,1.17,1.89,-2,-0.3817,-3.14,,,-6,0,2.57,-12.11,0.533763217,,2.29,1.1132,,,,,-3.4,3.3,,,-4.55,-2,-7.22,-2.157,-1.37,-4.04,-2.6933538,3.797302251,-2.0785,0.4191099697,0.4347104325,1.5
10.5,7.5,Florida Intl.,Connecticut,15,,,,12.01,,22.38,14.197,11.19,16.304,16.6,15.3,16.4,7.9,8.57,10.9,14,4.3,10.8,,13.65,14.01,14.38,14.16,8.22,11,7.2623,12.56,,,14,0,13.59,18.45,12.013951537,,6.73,11.8836,,,,,23.675,11.9,,,14.7,6,10.6,23.992,9.37,12.78,13.188273654,4.3549694601,13.185,0.5973115284,0.7876345866,8.5
1,3,Western Kentucky,Delaware,-12.5,1.09,,,0.6,,6.98,-10.701,-2.52,5.116,3.8,2.2,3.9,-2.9,1.61,-8.74,0.5,3,-2.5,,2.93,1.97,3.93,2.44,0.41,4,1.7288,-3.79,,,,0,1.79,-6.92,7.367931517,,3.41,3.5363,,,,,10.4,-0.2,,,3.15,-1,-1.17,-12.947,4.26,2.63,0.4961397644,5.3215150367,1.88,0.4571888574,0.5117782647,3
-6.5,-7,Texas,Florida,-11.5,,,,0.9,,-6.22,-1.539,-8.72,-2.809,-4,-5.6,-5,-11.6,-6.8,-9.87,-9,-12.5,-7,,-2.62,-0.48,-4.44,-3.9,-5.95,-8,-7.7325,-5.02,,,-10,0,2.24,-0.36,-7.617254872,,-1.26,-11.7854,,,,,-11.575,-4.7,,,-8.4,-7,-11.16,-6.661,-7.36,-6.36,-6.233309858,3.8409577121,-6.5105,0.5132991254,0.3518887393,-7
-3.5,-4.5,Miami (Fla.),Florida St.,-7.5,,,,-11.94,,-15.83,-9.458,0.58,-17.182,-11,-9.5,-11.6,-7.1,-5.01,-5.25,-12.5,1.1,-5.1,,-3.51,-1.93,-5.65,-4.91,-0.82,4,-3.9661,-9.72,,,-6,0,-9.06,-4.79,-8.868830166,,0.64,-13.7977,,,,,-10.175,-0.9,,,-4.55,-1,-16.03,-15.569,-5.09,-5.49,-7.041017505,5.2696036907,-5.825,0.4565340883,0.3374405275,-4.5
13.5,13.5,Nevada,Fresno St.,22,,,,16.49,,21.68,20.039,15.17,18.186,15,16.4,17.8,15.1,17.67,15.44,10.5,22.8,10.1,,20.79,20.42,22.45,22.6,18.55,25,14.6634,17.09,,,18,0,24.19,18.24,24.366912436,,14.14,18.6195,,,,,18.85,21.9,,,25.41,20,22.57,20.17,17.65,24.38,19.011800345,3.865095944,18.58475,0.5947020374,0.8768333345,14.5
-9,20.5,Kentucky,Georgia,21,,,,21.87,,19.02,16.3,14.07,18.523,18.3,20.4,20.6,20.1,12,21.29,20,17.3,22,,20.96,19.29,21.42,25.67,19.9,15,16.8668,22,,,19,0,15.44,23.16,16.701969211,,15.24,19.7182,,,,,18.9,20.6,,,19.25,11,24.1,25.052,21.19,9.88,19.225332478,3.3948311208,19.8091,0.4778289324,0.8809670631,20.5
-19.5,-19.5,James Madison,Georgia St.,-13.5,,,,-23.28,,-25.9,-11.836,-17.75,-16.639,-9.9,-13.5,-12.8,-17.4,-8.36,-15.65,-12.5,-37.3,-22.5,,-16.38,-16.34,-13.21,-25.06,-24.43,-29,-13.162,-18.48,,,-26,0,-45.61,-21.63,-17.5534473,,-15.46,-24.2146,,,,,-34.775,-21.9,,,-21.35,-25,-22.92,-18.744,-11.41,-17.38,-19.82844576,7.9104101111,-17.65172365,0.4945432704,0.1325485604,-19.5
-10.5,-11.5,Texas Tech,Houston,-3,,,,-8.85,,-12.19,-4.736,-6.79,-17.165,-2.1,-4.5,-2.9,-10.7,-0.57,-6.54,-8,-4.5,-8.9,,-2.97,-2.69,-2.31,-5.82,-11.09,-11,-6.8812,-1.71,,,-9,0,2.78,-15.42,-7.688765014,,-1.65,-8.9716,,,,,0.55,-13.4,,,-1.2705,-13,-6.1,-14.948,-5.8,-4.91,-6.437251806,4.719777941,-5.96,0.5865273824,0.3492732738,-10.5
7,7,Virginia,Louisville,15.5,,,,3.1,,15.54,5.906,5.7,9.507,10.3,11.5,12,8.7,-0.12,10.69,15,1,6.9,,8.94,7.82,12.86,6.66,-3.83,-6,1.379,9.49,,,6,0,5.36,9.27,6.221068477,,0.99,13.2986,,,,,-4.15,5,,,8.4,,4.48,8.253,7.88,8.14,6.8801296799,5.2939079573,7.85,0.4979459549,0.6589823136,7
-5.5,-6.5,Washington,Maryland,2,,,,-10.88,,-9.48,-1.886,-4.6,12.456,-5.2,-5.1,-6.4,-2.2,0.08,-2.84,-2.5,5.9,-4.4,,-3.14,-4.49,-0.44,-6.36,-9.82,-7,-0.3937,-10.15,,,-7,0,-6.69,-3.44,-0.614973136,,-3.55,-2.4504,,,,,-9.95,-7.7,,,-1.05,1,-0.95,-2.07,-1.68,-3.46,-3.540252032,4.5715828572,-3.45,0.5509148692,0.4154590184,-6
-11.5,-14,Western Mich.,Massachusetts,-14.5,,,,-18.9,,-14.32,-9.016,-11.81,-29.835,-7.8,-8.9,-8.7,-14.1,-12.34,-12.84,-8.5,-16.1,-8.9,,-12.37,-12.64,-13.51,-14.66,-23.24,-32,-8.5408,-14.69,,,-17,0,-25.76,-17.14,-26.41054901,,-18.83,-10.2033,,,,,-10.375,-14.4,,,-12.096,-19,-17.74,-11.244,-9.24,-13.03,-14.76890692,6.0866419025,-13.27,0.4869349289,0.1933277787,-14
20.5,20.5,Tulsa,Memphis,28.5,,,,27.89,,20.89,28.078,22.38,23.345,24.1,24.2,26.7,23.9,15.25,24.41,24.5,21.7,17.5,,28.06,26.33,27.99,35.4,24.2,23,25.6774,27.99,,,25,0,26.23,22.05,26.720744328,,18.92,25.8868,,,,,30.05,22.4,,,31.15,16,30.27,33.239,21.49,30.18,25.432692898,4.1961701683,25.3387,0.5847023844,0.9386084311,21.5
16,17,Wisconsin,Michigan,17,,,,26.02,,10.32,13.331,15.38,22.482,17.1,18.3,18.7,15.8,15.5,17.1,12.5,17.4,15.5,,16.28,14.69,17.36,19.12,23.51,19,15.7604,18.52,,,19,0,20.88,11.88,20.131124922,,18.15,14.5244,,,,,24.775,20,,,25.2,14,20.33,24.582,19.01,22.64,18.27155347,3.8142962078,18.225,0.5220536638,0.8675687121,17
9.5,11.5,Air Force,Navy,20.5,,,,18.06,,14.18,18.599,13.81,26.083,21,18.7,19.6,15.8,17.16,12,27.5,34.6,9.3,,16.31,14.21,21.05,15.98,14.39,12,13.2333,17.5,,,15,0,18.66,20.2,18.801182911,,13.9,13.1406,,,,,19.2,14.3,,,30.1,24,17.92,15.957,8.18,24.38,17.814002303,5.500002351,17.33,0.6066692769,0.8546532659,12.5
11.5,12,Michigan St.,Nebraska,8,,,,17.82,,11.17,9.19,15.76,2.383,12,12.9,13.9,14.8,7.25,12.24,8.5,13.6,8.3,,11.24,12.31,9.18,13.87,21.04,16,13.0782,15.93,,,15,0,19.8,12.02,10.51944586,,11.7,16.3364,,,,,21.025,18.2,,,11.9,10,12.44,19.226,13.94,11.62,13.171890163,4.0448138041,12.67,0.5202919594,0.7884576406,12
-1.5,-2.5,Sam Houston St.,New Mexico St.,6.5,-1.51,,,6.88,,-6.78,-10.57,-0.71,10.558,-6.2,-4.7,-5.8,-0.2,17.45,-3.43,-8.5,22,-6.4,,4.7,2.88,8.19,2.36,10.88,9,-0.3805,0.54,,,-1,0,25.83,4.55,8.7714045494,,12.95,-2.6557,,,,,-11.175,3.1,,,7.7,15,2.12,-2.361,6.37,7.56,2.9328974203,8.4917537471,2.36,0.5887808102,0.564508815,-2
-13,-14,Clemson,North Carolina,-2.5,,,,-13.09,,-22.39,-6.749,-3.54,-7.705,-17.4,-17.1,-19,-8.5,-1.68,-7.61,-7.5,-6.5,-12.3,,-5.09,-7.25,-2.22,-8.83,-13.07,-16,-8.278,-6.78,,,-9,0,0.41,-7.23,-5.396662604,,-9.96,-7.3714,,,,,-23.25,-14.5,,,-4.55,-1,-6.76,-12.193,-8.47,-3.46,-9.244807295,5.6742391191,-7.6575,0.5806148882,0.2923718813,-13.5
-3,-5,Miami (Ohio),Northern Ill.,-0.5,,,,-5.69,,-10.24,-3.355,-0.99,6.037,-2.5,-1.9,-3.6,,5.38,-2.85,-3.5,3.9,-3,,0.53,0.15,2.76,-2.78,1.23,1,-1.1317,-4.12,,,-4,0,5.59,1.66,4.136968624,,5.57,-2.7415,,,,,7.9,-3.4,,,3.15,-1,-4.72,-2.22,1.9,3.21,-0.260978039,4.0118135724,-0.99,0.5815387646,0.4936651288,-4
12.5,11.5,Louisiana-Monroe,Northwestern,5.5,,,,10.47,,15.77,11.099,17.16,6.685,18,16.8,17,9.7,-3.04,20.18,4,3,12.6,,9.69,12.77,6.28,11.11,16.33,11,10.4443,16.54,,,9,0,1.42,-5.41,-1.356857331,,13.54,18.0049,,,,,32.05,14.9,,,7.7,3,5.36,15.461,16.5,6.4,10.907148407,7.2879158799,11.0495,0.4900693855,0.7331568057,11.5
17.5,20.5,Boise St.,Notre Dame,13,,,,31.13,,13.25,11.195,22.67,26.656,23.5,22.3,22,20.9,14.96,21.89,10,26.4,17,,21.71,21.69,21.92,25.09,32.11,27,18.7032,27.8,,,14,0,21.36,17.07,20.233063532,,26.5,21.7231,,,,,43.425,23.6,,,19.95,4,14.5,27.891,22.86,16.26,21.729065654,6.5524017412,21.80655,0.5207676331,0.8963434968,20.5
24.5,24,Minnesota,Ohio St.,23,,,,29.14,,16.69,19.384,20.82,25.952,21.1,23,22.6,26.6,17.49,27.63,12,22.6,24.5,,25.09,21.6,27.4,31.88,30.68,31,23.1901,27.83,,,25,0,33.44,25.6,28.472612245,,21.5,29.7767,,,,,29.425,24.9,,,19.8065,12,31.6,28.103,29.19,22.06,25.001386451,4.7655046315,25.045,0.5172387868,0.933577202,24
44.5,45.5,Kent,Oklahoma,37,,,,59.79,,45.71,36.052,44.93,38.406,59.2,56.7,61.2,47,19.34,45.96,22.5,46,37.5,,47.19,46.42,49.96,54.16,53.8,49,46.4328,50.42,,,53,0,53.18,31.15,41.950587114,,40.43,54.619,,,,,75.875,50.1,,,47.95,35,52.32,56.071,45.99,39.46,47.132399642,10.62660191,47.095,0.5259908992,0.9930636677,45.5
17,20.5,Coastal Carolina,Old Dominion,10,,,,24.9,,15.32,9.512,17.75,22.987,16.3,15.6,17.4,13.3,15.19,11.48,8.5,27.1,13.8,,18.7,19.41,16.99,22.82,30.74,41,16.5558,27.45,,,16,0,28.39,9.79,18.81307603,,27.24,18.0647,,,,,38.25,22.3,,,22.4,19,15.89,17.95,13.65,23.51,19.584793779,7.5100624647,17.85,0.484716156,0.8668498034,20.5
6,6.5,Boston College,Pittsburgh,9.5,,,,8.38,,5.58,10.736,5.47,9.144,8.4,3.4,2.3,6.4,10.34,4.51,5.5,6.3,3.3,,9.34,8.41,10.52,9.8,6.93,9,2.2611,6.19,,,11,0,0.66,14.43,9.096502983,,8.78,4.3617,,,,,3,5.5,,,9.8,8,8.65,8.103,7.75,6.11,7.1931195273,2.9904612181,7.9265,0.5120899524,0.671332269,6.5
-10,-9.5,Illinois,Purdue,-15,,,,-12.11,,-36.4,-22.139,-9.53,-19.04,-21,-19.2,-21.1,-10.5,-9.16,-7.6,-15,-13.4,-12.6,,-9.11,-7.64,-11.71,-10.91,-8.5,-16,-6.9422,-11.27,,,-17,0,-8.25,-17.43,-11.31145031,,-6.34,-17.4454,,,,,-2.2,-14.2,,,-17.3915,-14,-15.94,-15.032,-5.21,-14.77,-13.56615418,6.2182377832,-13,0.4313404011,0.2138904709,-10
3.5,4.5,Florida Atlantic,Rice,13.5,,,,8.5,,8.54,15.888,7.14,12.325,12.2,9.6,12.3,6.9,14.04,6.17,5.5,17.9,2.5,,8.26,6.21,10.07,9.24,4.89,7,2.3051,11.41,,,8,0,9.85,9.81,12.015919656,,4.51,6.0418,,,,,12.175,7.2,,,15.75,7,14.12,15.315,8.24,12.78,9.6721061016,3.8571416715,9.42,0.5889715474,0.7223553944,5.5
14.5,17.5,Syracuse,SMU,5,,,,13.17,,7.13,5.076,5.41,6.737,8.9,12.4,13.9,9.8,0.48,11.17,14,5.1,10.7,,7.47,8.3,8.29,6.1,0.7,-1,11.545,11.54,,,5,0,11.45,5.9,5.504645312,,-1.06,16.746,,,,,4.875,7.8,,,1.4,-1,6.8,9.338,12.11,0.31,7.4469901476,4.4882122872,7.3,0.3317893367,0.673562184,16
6.5,6,Colorado St.,San Diego St.,10.5,11.53,,,10.8,,9.02,0.813,9.26,20.358,4.6,4.9,5.4,5.7,16.07,6.56,-6,16.4,3,,9.89,9.24,12.42,8.67,14.67,17,5.8232,9.78,,,7,0,23.02,13.46,16.324110567,,10.37,3.4691,,,,,15.6,8.8,,,19.6,17,9.16,16.276,10.42,20.9,10.56225434,6.0736767846,9.89,0.577060063,0.7321366273,6.5
3,2.5,New Mexico,San Jose St.,-0.5,0.49,,,-1.81,,14.01,2.755,-1.22,-10.639,5.8,6.1,6.3,2.4,-8.18,2.45,0.01,-25.1,1.4,,7.26,7.08,4.28,11.58,-8.74,-11,-1.0137,-8.57,,,5,0,-7.48,-4.45,-5.631096287,,-7.19,-2.8814,,,,,-7.9,-0.9,,,-9.8,-16,-0.41,-7.208,-0.14,-6.65,-1.635356656,7.4902539036,-0.9,0.4312489806,0.4630048279,2
27,28,Charlotte,South Florida,20.5,30.29,,,35.46,,38.22,32.016,20.33,30.194,24.8,25.7,27.6,21.1,18.73,21.85,10,18.2,22,,31.01,30.66,32.06,35.64,41.72,44,26.8564,30.69,,,34,0,28.41,28.66,35.813766553,,34.88,23.5415,,,,,36.2,34.8,,,34.65,21,30.15,27.765,23.6,29.89,28.97261261,7.0777704083,30.15,0.5163324949,0.9516868601,28
14.5,13.5,Colorado,TCU,14,,,,6.89,,14.98,12.876,7.29,15.5,10,11.9,12,13,6.68,10.68,3,13.9,12.3,,11.09,9.02,12.52,13.03,3.11,3,9.1226,10.42,,,10,0,12.6,15.2,9.75552096,,5.88,10.9764,,,,,20.225,10.2,,,8.75,6,12.73,18.093,11.34,8.43,10.84690336,3.8484162861,11.0332,0.4540748523,0.7458800025,13.5
-6.5,-6.5,Texas-San Antonio,Temple,-7,,,,-5.9,,-11.92,-7.138,-2.5,5.692,-4.5,-6.5,-8.1,-5.7,3.09,-8.56,-10,4.4,-7.9,,-4.08,-4.29,-2.97,-7.19,0.75,4,-1.8815,-7.82,,,-6,0,8.16,-3.86,3.785704803,,3.32,-5.4895,,,,,-34.025,-2.8,,,-1.05,5,-6.72,-5.744,-7.92,0.02,-4.287230422,7.0433629821,-4.99475,0.5371303339,0.4028226052,-6.5
13.5,14.5,Mississippi St.,Texas A&M,13,,,,21.61,,16.55,14.849,7.85,20.735,16.7,17.1,17.7,11.1,9.3,10.91,16,14.1,16.5,,18.02,16.77,21.98,18.47,12.11,9,8.7925,15.81,,,11,0,5.15,5.94,13.006457875,,10.47,12.8036,,,,,22.45,11.9,,,12.6,-2,13.49,12.919,12.22,12.78,13.935709941,4.301334499,13.003228938,0.4902454155,0.8007208029,14.5
3,3,South Alabama,Troy St.,8,,,,-2.96,,5.37,6.222,2.28,10.844,-0.9,0.01,0.3,2.8,5.26,3.4,-4.5,6.6,0.4,,6.62,4.9,8.66,6.53,2.45,1,3.3484,3.77,,,9,0,7.79,10.35,8.473491956,,3.25,-1.6185,,,,,0.775,3.8,,,7,2,7.63,11.147,3.58,6.4,4.388094221,3.9053922159,4.35,0.5240566012,0.6054276961,3
-7.5,-7,Army,UAB,-0.5,,,,-7.74,,-17.73,-9.829,-8.83,-14.522,-11.5,-10.2,-12.1,-12.8,-0.26,-8.86,-10.5,-1.3,-8.5,,-2.75,-5.47,-1.11,-3.23,-13.34,-16,-2.8214,-13.33,,,-8,0,-4.11,-0.84,-4.342503223,,-8.16,-14.5786,,,,,-17.4,-6.7,,,-2.45,2,-2.64,-6.673,-7.93,-5.2,-7.840180645,5.0704074011,-7.965,0.4855752521,0.3196120017,-7
-26,-25,Penn St.,UCLA,-19,,,,-26.59,,-29.19,-13.728,-21.26,-20.486,-26.5,-27.6,-28.3,-23.9,-12.7,-19.91,-12.5,-30.4,-25.5,,-20.47,-20.94,-22.65,-22.55,-32.34,-37,-20.3209,-22.97,,,-27,0,-32.18,-27.62,-27.16847914,,-25.85,-28.4364,,,,,-11.35,-25.4,,,-28.35,-32,-21.95,-31.024,-17.38,-22.89,-23.98343831,5.909205321,-24.65,0.5173042802,0.0791239361,-25
5.5,7,Wake Forest,Virginia Tech,6,,,,7.29,,12.19,13.486,6.45,9.027,12.5,9.4,10.1,4.6,6.35,8.53,7.5,2.4,4.2,,11.13,11.04,11.27,12.44,4.42,1,7.967,9.42,,,5,0,1.32,2.7,7.276651033,,1.57,10.7861,,,,,11.175,7.1,,,5.25,-7,11.44,4.74,6.34,18,7.8168819731,3.8911311845,7.395,0.5141642126,0.6831333935,7
-3.5,-3.5,UNLV,Wyoming,-10,,,,-1.12,,-1.4,-13.664,-6.49,-7.991,-15,-13,-15,-8.8,0.96,-6.91,-16.5,-16.3,-3.5,,-1.98,-0.32,-4.41,-2.78,1.06,2,-6.6226,-3.48,,,-7,0,-5.14,-7,1.075092856,,5.57,-11.4072,,,,,-5.125,-3.6,,,-9.45,-7,-9.83,-12.074,-1.58,-5.2,-6.166908532,5.6101422315,-5.845,0.4545443042,0.35755834,-3.5
