lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,lineargh,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,lineround,linecfp,linepig,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineavg,linestd,linemedian,phcover,phwin,lineca
-13.5,-13.5,Memphis,Florida Atlantic,-25.5,-14.68,,-13.5,-23.97,,-16.84,-24.638,-14.17,-23.81,-20.6,-19.3,-22.1,-17.7,-12.7,-16.36,-10.5,-28.2,-8.1,,-12.69,-12.26,-11.52,-19.34,-20.89,-32,-12.2678,-20.37,,,-21,0,-21.69,-25.28,-23.54628499,,-15.48,-23.738,,,,,-32.4,-16.8,,,-29.05,-19,-25.47,-31.62,-18.13,-24.34,-20.24459689,6.3038579885,-20.6,0.387202383,0.1187588504,-14.5
3.5,3,Alabama,Georgia,14,-0.64,,3,-1.7,,2.37,7.605,-3.68,19.802,1.4,2.5,1.9,3.4,10.4,0.53,4,0.4,2.8,,3.81,3.58,5.4,2.14,-4.51,-1,1.2142,2.68,,,6,0,3.41,12.24,15.120291607,,2.94,2.862,,,,,-4.2,-3.2,,,5.95,-1,6.62,8.434,3.58,9.88,4.0010132867,5.4123766552,2.94,0.5171276998,0.5939478335,3
-5.5,-7,USC,Illinois,-5,-3.01,,-7,-7.8,,6.31,4.569,-7.84,-7.93,1,0.5,0.9,-7,-0.78,-6.23,-0.5,-21.9,-4.8,,1.15,0.3,1.3,1.02,-10.09,-1,-6.3299,-4.02,,,0.01,0,-13.54,-0.06,1.773724044,,-3.84,-6.4659,,,,,-6.375,-6.3,,,-2.8,-15,1.02,2.683,-4.29,-0.27,-3.125542593,5.3566429635,-2.8,0.566045787,0.4262636009,-6.5
-7.5,-8,Indiana,Iowa,0.01,-8.22,,-8,-19.65,,-7.5,-3.413,-14.35,-21.21,-4.2,-4,-6,-5.4,-14.71,-5.99,-7.5,-12.7,-6.7,,-3.31,-3.51,-1.35,-8.13,-28.56,-34,-8.7304,-14.15,,,-5,0,-16.39,-2.73,-5.517685891,,-17.9,-8.8621,,,,,-13.475,-13.3,,,-8.05,-19,-2.1,-13.632,-6.59,-2.59,-9.714059078,7.5145698416,-7.5,0.4713946499,0.2907123686,-8
7,6,Arizona,Iowa St.,14.5,6.02,,6.5,8.42,,17.97,15.306,6.38,15.157,12,11.1,11.7,10.5,2.08,10.92,16.5,2,5.2,,10.78,10.39,12.47,10.45,0.6,-3,2.6816,11.37,,,12,0,-3.97,13.9,5.627862787,,-1.92,12.1963,,,,,1.425,3.6,,,7.6545,-5,11.97,8.909,5.89,12.2,8.4047908861,5.5878619669,10.45,0.5410140471,0.6906385473,6
16.5,17,Georgia Southern,James Madison,10.5,19.34,,17.5,17.22,,10.78,8.912,11.06,14.805,6.8,9.3,9.8,14.1,8.21,13.06,11,15.3,15,,13.46,13.43,11.09,18.65,15.93,17,9.707,16.04,,,14,0,27.41,17.92,13.46127165,,15.71,18.6345,,,,,23.75,14.5,,,15.05,13,13.28,13.941,13.63,10.46,14.11461545,4.1812732628,13.941,0.4501991901,0.8041777063,16.5
6.5,4.5,Cincinnati,Kansas,11.5,6.11,,4.5,3.69,,-2.13,7.741,3.74,6.506,11.9,10.9,12.8,6.3,7.74,4.79,3.5,3.5,3.5,,7.51,7.07,7.16,9.17,2.74,6,5.0123,8.11,,,8,0,1.98,17.1,11.786503088,,3.73,10.0397,,,,,19.75,4.1,,,10.8255,-1,12.95,15.38,7.82,11.04,7.820567651,4.4907495955,7.51,0.5571204855,0.6816486611,5
6.5,5.5,Central Florida,Kansas St.,-1.5,4.45,,6,8.31,,17.9,5.764,-4.53,2.497,3.3,4.7,2.9,3.5,-5.44,4.63,8,-8.5,4.4,,6.17,7.11,9.63,1.45,-1.61,-12,1.5996,2.34,,,3,0,-15.18,-2.15,-2.928207586,,0.1,3.4534,,,,,4.7,-1.4,,,-4.55,-24,-1.08,2.478,5.73,-0.56,1.5319943896,6.0845830416,2.497,0.432882855,0.5357783896,5
6.5,7.5,Middle Tenn.,Kennesaw St.,5,5.03,,7.5,10.01,,3.35,9.396,7.04,14.345,4.2,3.9,4.4,4.5,16.73,-2.47,2.5,6.2,2.6,,8.41,10,7.39,8.47,13.74,18,5.8966,8.49,,,,0,9.44,10.5,15.431159382,,12.98,4.9703,,,,,6.225,9.4,,,8.05,9,8.77,11.686,7.88,5.82,8.0077794273,4.3276925119,7.965,0.5087760077,0.6861241093,7.5
3,-1,Marshall,Louisiana-Lafayette,-2.5,1.49,,-1,-3.14,,10.08,3.961,-2.72,-13.05,-2.2,0.01,-2.7,0.1,-5.56,-2.36,4,-2.1,2,,3.72,3.5,6.54,0.16,-5.46,-3,-0.4369,-4.24,,,-1,0,-5.18,-5.64,-4.62420975,,-2.81,-4.7509,,,,,-1.45,0.7,,,-3.85,-5,-7.37,6.291,2.41,-0.56,-1.128378642,4.3907678743,-2.1,0.4977821946,0.4727902354,-1
2.5,1.5,Arkansas St.,Louisiana-Monroe,5,3.63,,1.5,2.13,,-0.83,5.185,-1.46,2.782,6.5,4,5.7,1.3,2.47,-0.6,2.5,-6,0.1,,3.68,1.86,3.34,6,-6.66,-5,1.6801,-1.23,,,2,0,10.06,6.97,6.244504827,,-4.54,0.6964,,,,,-15.15,0.6,,,4.9,-2,4.54,-0.945,-3.38,4.37,1.4173785088,4.7276360534,2.13,0.4985767611,0.5339734625,1.5
6,5,Rutgers,Minnesota,4,4.9,,5,6.48,,-0.86,3.154,2.84,5.799,3.7,3.6,2.9,4.1,-1.68,5.93,11.5,0.3,3.1,,7.83,6.57,8.16,9.56,-1.42,-2,1.15,3.79,,,4,0,7.4,7.16,1.398667659,,0.26,-0.63,,,,,-3.35,2.5,,,1.75,1,3.72,1.223,-1.33,-4.33,3.0587748016,3.6704620342,3.154,0.4663202163,0.5741809093,5
2.5,1.5,LSU,Mississippi,7,2.07,,1.5,8.36,,-1.65,0.402,10.83,1.318,1.7,1.8,2.3,9.3,2.27,9.18,13,5.5,0.8,,4.02,4.18,2.88,4.95,9.11,10,6.4909,11.27,,,1,0,-1.35,5.8,4.198930559,,6.81,13.4791,,,,,17.57,4.8,,,5.25,10,2.91,10.97,7.99,4.37,5.6994305556,4.4164960504,4.95,0.5721346094,0.6348123543,2
-9.5,-8,Tennessee,Mississippi St.,-3.5,-6.07,,-8,-7.35,,-10.69,-5.362,-7.36,-9.823,-8,-9.2,-8.9,-10.5,3.18,-11.28,-14,2.5,-7.2,,-5.27,-5.4,-7.77,-4.45,-10.53,-10,-6.5821,-12.2,,,-7,0,2.71,-10.26,-6.841664137,,-7.78,-13.9481,,,,,-9.47,-6.9,,,-2.8,4,-7.23,-9.612,-5.94,-2.01,-7.103753085,4.0550829806,-7.35,0.5155205996,0.3328831129,-8
42,44.5,Massachusetts,Missouri,41.5,43.78,,44.5,46.41,,49.18,40.301,42.87,35.92,50.9,48.9,50.8,44,19.45,42.41,25,44,32.5,,43.04,43.18,42.15,53.2,54.57,56,44.4568,47.8,,,50,0,54.31,46.58,50.538241142,,44.56,47.7854,,,,,68.93,49,,,45.857,46,48.5,52.155,44.4,39.46,45.524147058,8.4548252072,45.857,0.5168804955,0.9941878157,44.5
-5.5,-4,Western Kentucky,Missouri St.,-13.5,-5.54,,-5,-2.82,,-3.5,-5.62,-5.51,13.48,0.5,-1,2.2,-6.3,0.92,-6.86,-9.5,-5,-6.8,,-1.38,-2.3,-2.07,-0.99,-9.87,-8,-1.1562,-2.6,,,-5,0,-11.79,-24.48,3.84642529,,-6.95,-4.6674,,,,,6.225,-6.7,,,-6.3,-14,0.25,-26.686,-3.45,0.31,-4.556977695,7.1517193706,-4.6674,0.4906539653,0.3970968091,-4
8.5,10.5,Virginia Tech,NC St.,17,6.36,,10,5.93,,8.24,6.904,7.96,13.911,2.4,4.5,3.4,5.5,14.67,3.18,5,26.4,4.4,,8.05,8.34,8.2,8.32,8.71,7,3.5272,2.84,,,8,0,16.11,10.35,9.962153083,,14.08,5.8255,,,,,31.875,8.3,,,14.7,14,6.95,6.595,6.6,10.75,9.2118879212,6.1507125727,8,0.4781353277,0.7051396409,10
14.5,14.5,Rice,Navy,11.5,17.54,,14.5,22.03,,28.19,14.272,11.29,22.961,18.2,16.7,17.5,17.3,14.09,18.48,17,17.5,14,,19.43,20.28,20.81,20.17,19.4,14,15.642,18.39,,,22,0,11.84,22.44,15.063496946,,15.2,11.0627,,,,,10.4,20.4,,,20.3,19,12.05,15.816,11.51,16.84,17.070194512,4.0260947145,17.3,0.5444376684,0.8504711576,14.5
13,15,New Mexico St.,New Mexico,7,15.79,,14.5,16.92,,8.11,12.731,14.16,22.186,15.1,13.9,14.9,16.2,-4.9,13.45,14,8.7,11.3,,14.48,16.14,12.14,17.62,19.28,23,15.9964,24.13,,,13,0,10.01,10.11,20.075548755,,12.51,20.3059,,,,,49.4,15,,,18.2,1,13.41,34.285,16.57,10.75,15.836752669,8.312652386,14.9,0.513821293,0.8108529587,15
10.5,13,South Alabama,North Texas,18.5,16.06,,13,25.54,,16.06,15.666,12.91,29.99,6,5.6,5,11,18.05,8.93,9.5,36.4,13.8,,11.99,14.24,8.93,14.97,29.22,19,11.4775,19.4,,,17,0,29.3,15.9,16.932269611,,21.11,10.9154,,,,,28.025,16.5,,,28.35,29,14.46,23.658,11.6,20.32,17.089301881,7.5341701734,16.06,0.5679539204,0.8338305973,13
-3,-2,San Diego St.,Northern Ill.,2.5,-8.03,,-2.5,-2.28,,-6.85,1.741,0.85,10.986,-2.3,-1.7,-3.2,3.6,-5.82,-0.95,15.5,-8.1,-3.6,,1.93,0.24,3.83,0.86,-8.96,-13,-1.5086,-2.84,,,-5,0,-18.68,-9.52,-2.827153057,,-0.91,-3.7918,,,,,-3.575,-6.7,,,-4.9,-17,0.34,-2.551,-0.56,-5.49,-2.466663596,5.9918732803,-2.551,0.4920614267,0.4424060388,-2
6,6.5,UCLA,Northwestern,4.5,12.2,,6.5,6.25,,12.7,2.473,7.53,5.504,6.9,7.4,7.2,0.4,14.85,-0.11,-3.5,2.2,4.1,,6.11,7.79,2.22,9.01,13.56,20,6.9117,6.79,,,7,0,28.07,4.28,9.606127163,,15.35,3.269,,,,,11.1,8.5,,,9.8,14,4.46,14.402,5.65,12.2,8.018265599,5.887386958,7,0.5258405423,0.6815149396,6.5
11,7.5,Bowling Green,Ohio,9,9.7,,8,6.64,,16.3,10.027,6,3.349,13.3,12.1,13.3,11.9,4.65,9,13.5,4.4,7.3,,10.59,10.49,10.66,11.94,7.22,11,5.5076,9.19,,,13,0,10.42,9.75,14.021077723,,7.12,5.2494,,,,,9.575,10,,,11.081,1,12.39,17.191,12.38,10.17,9.9840831817,3.2391204542,10.17,0.543187284,0.7303613351,8
-19.5,-20.5,Baylor,Oklahoma St.,-4.5,-15,,-20.5,-19.91,,-22.87,-15.631,-13.34,-21.98,-18.6,-18,-19.8,-11.4,-8.48,-6.4,-13.5,-23.8,-15,,-9.87,-11.85,-8.71,-12.67,-18.73,-31,-12.1594,-18.14,,,-19,0,-18.03,-12.36,-12.11420748,,-8.7,-20.8106,,,,,-36.35,-18.7,,,-18.55,-17,-10.4,-30.066,-12.8,-20.28,-16.47300561,6.8068429866,-15.631,0.5675425037,0.170918502,-20
14,14.5,Liberty,Old Dominion,8.5,19.67,,16,25.43,,4.95,6.278,17.43,24.358,12,9.6,11.1,12,17.95,12.11,4,23,8.4,,17.14,17.3,13.21,25.26,32.64,42,17.6169,21.88,,,17,0,30.99,7.76,23.192247407,,24.61,14.5047,,,,,32.25,18.1,,,25.2,19,21.2,26.421,15.24,14.52,18.238131011,8.5444902225,17.43,0.5613087047,0.8434067018,14.5
-11.5,-13.5,Houston,Oregon St.,-9.5,-15.89,,-13.5,-20.35,,-4.38,-5.842,-13.14,-21.35,-21.5,-16.4,-19.6,-10.7,-13.29,-9.37,-0.5,-7.6,-8.4,,-6.45,-6.02,-5.13,-11.53,-18.62,-20,-10.07,-21,,,-15,0,-32.92,-13.13,-22.47032439,,-16.72,-10.3849,,,,,-23.625,-12.4,,,-24.85,-31,-17.45,-11.865,-9.69,-14.77,-14.10560066,6.8436961096,-13.14,0.4897992744,0.2080360365,-13.5
3,3.5,Oregon,Penn St.,-1,5.32,,3.5,2.82,,-1.24,3.687,-6.24,-2.348,4.2,2.8,3.9,-5.6,-3.42,0.3,0.5,-2.9,3.3,,3.12,3.65,5.94,-0.41,-5.58,-9,0.1752,-2.88,,,4,0,-11.17,4.92,2.864168731,,-4.42,-1.8537,,,,,-16.325,-2.1,,,2.1,-1,1.32,0.328,1.08,2.92,-0.466008953,4.871054707,0.328,0.4321000259,0.488845797,3.5
-3,-4.5,Louisville,Pittsburgh,-10,-2.25,,-4.5,-7.12,,-4.61,-3.271,-2.93,-15.78,-5.6,-5.4,-7.3,-10.8,-9.27,-5.65,-3,-11.6,-3.4,,0.33,-0.23,-1.39,1.6,-9.46,-5,-1.7818,-7.93,,,-6,0,-2.21,-5.48,-8.096756575,,-5.55,-8.3918,,,,,-6.675,-3,,,-10.5,-6,-9.08,-12.339,-10.47,-11.29,-6.241225853,3.9649848215,-5.65,0.4698472164,0.3519633423,-4.5
7,6,Kentucky,South Carolina,3.5,2.79,,6,8.22,,9.34,12.724,2.48,4.337,12,11.5,12.5,0.3,-0.93,3.85,16.5,-3.7,6.9,,11.18,10.05,12.1,12.99,-1.93,-8,1.747,7.09,,,8,0,-9.51,-0.25,5.424804086,,-4.2,5.2289,,,,,-3.85,3.9,,,3.85,-5,10.09,9.514,3.15,8.14,5.0547487591,6.2419316787,5.2289,0.4839678102,0.6161256133,6
3.5,4,Jacksonville St.,Southern Miss.,-4.5,2.01,,4,-2.83,,7.2,-4.54,-6.46,-2.213,-0.7,-0.3,-3.5,-9.3,8.47,-9.2,-12.5,4.5,0.6,,3.85,3.6,3.99,3.67,0.65,4,0.03,-13.65,,,0.01,0,0.48,2.95,-0.388777096,,5.29,-12.5986,,,,,8.225,-0.9,,,-1.4,2,-0.38,-4.853,-2.2,-4.04,-0.998334516,5.5728810516,-0.38,0.4152369043,0.4764241545,3.5
1.5,3,San Jose St.,Stanford,0.5,5.48,,3,7.56,,2.7,7.357,9.47,10.921,9.1,5,5.8,3.6,7.26,5.03,1,16.3,-1,,8.03,8.7,7.66,8.35,,11,7.0358,,,,4,0,1.65,1.53,9.525941155,,8.08,0.9952,,,,,20.375,8.3,,,7.35,3,6.78,7.505,4.35,8.72,6.743284033,4.2663319944,7.35,0.5644499184,0.6586275039,3.5
-4.5,-5,Duke,Syracuse,9.5,4.43,,-5.5,7.38,,4.61,7.093,7.14,13.565,4.3,4.3,3.6,6.5,6.71,4.8,3.5,11.7,-3,,10.21,10.42,9.75,11.74,9.43,12,-2.9806,8.59,,,10,0,9.85,4.58,9.117620421,,8.28,4.5939,,,,,11.45,8.8,,,10.5,1,4.45,12.388,5.23,8.14,7.3693762276,3.7920592922,8.14,0.7047510145,0.6735862777,-3.5
7.5,6.5,Auburn,Texas A&M,10,7.89,,6.5,13.66,,10.98,4.152,4.77,15.926,10.3,9.3,10.1,6.6,5.8,6.9,8.5,11.1,6.8,,10.35,9.62,11.51,11.36,9.06,1,5.0639,7.85,,,5,0,-2.66,6.22,4.580083391,,6.98,6.1349,,,,,7.93,5,,,7.7875,2,6.77,6.446,8.68,7.27,7.6954157673,3.3614332903,7.7875,0.5207983455,0.6817003863,6.5
21.5,21,Akron,Toledo,20.5,22.27,,21,24.58,,28.38,17.526,20.61,20.068,19.9,21,21.7,23.3,15.47,20.5,15.5,37.4,23,,23.35,24.73,22.56,27.2,30.04,36,18.3378,19.16,,,22,0,25.58,20.94,16.969233629,,27.5,21.184,,,,,40.175,26.3,,,24.5,17,15.71,16.191,23.01,18.29,23.011649558,5.7784674355,22,0.5342593286,0.9126746938,21
-13.5,-15,Tulane,Tulsa,-15.5,-14.06,,-15,-19.37,,-19.65,-20.474,-16.01,-17.89,-24.6,-23,-25.9,-16.9,-1.73,-15.86,-17,-8.4,-16,,-12.37,-12.54,-15.3,-13.06,-13.4,-26,-11.9716,-19.41,,,-17,0,-3.21,-11.44,-11.90822266,,-9.22,-28.579,,,,,-17.1,-13.5,,,-21.35,-3,-14.69,-21.657,-14.77,-20.86,-16.26161683,5.7833403215,-16,0.4784991276,0.1687425474,-15
-2.5,-3.5,Louisiana Tech,UTEP,-8,-6.27,,-4,-11.39,,-3.55,-2.671,-6.39,-13.18,-2.4,-2.8,-3.4,-6.8,-12.16,-4.17,-1.5,-37.7,-2.8,,-0.49,-0.89,0.74,-3.03,-13.87,-20,-3.2391,-6.72,,,-5,0,-7.21,-9.58,-3.297580345,,-13.27,-7.8845,,,,,-1.6,-7,,,-14.7,-18,-10.49,-12.021,-3.66,-10.71,-7.543329199,6.9860343971,-6.39,0.4323337978,0.3323284401,-3.5
22.5,22.5,Utah St.,Vanderbilt,17.5,27.38,,22.5,25.45,,33,25.802,24.81,27.227,37.8,33.6,35.5,21.7,14.17,18.47,9,12.5,23,,21.58,20.63,22.69,25.7,21.98,29,22.8482,20.74,,,21,0,26.76,24.09,24.981271539,,14,22.6746,,,,,57.33,25,,,23.1,14,19.73,31.792,16.6,21.48,24.340947879,8.3122219876,23,0.5303851993,0.9121591751,22.5
-6.5,-7,Florida St.,Virginia,-2,-9.44,,-7,3.82,,1.76,-7.996,-6.7,0.943,-1.2,-3.1,-1.2,-2.5,-5.16,-3.46,2.5,-10.7,-7.8,,0.35,1.64,0.36,-2.98,-12.56,-24,-2.5227,0.69,,,-8,0,0.41,-3.38,-1.607909943,,-9.33,-2.9029,,,,,9.025,-12.4,,,-7,-13,0.81,0.566,-6.13,-7.81,-3.756905674,5.8855637298,-2.9029,0.5550604984,0.4124947194,-6.5
-14,-14,Georgia Tech,Wake Forest,-10.5,-13.75,,-14,-14.62,,-19.05,-17.287,-11.78,-18.25,-16.8,-16.8,-17.7,-6.7,-8.37,-10.46,-2.5,-10.6,-20,,-10.25,-10,-9.97,-14.67,-14.49,-21,-11.7667,-16.36,,,-14,0,-12.31,-8.67,-18.73346693,,-13.27,-19.9216,,,,,-30.025,-17.5,,,-15.981,-8,-14.68,-16.555,-6.94,-13.61,-14.2126964,5.0077689462,-14.49,0.4963454119,0.1974476366,-14
-9,-8,Ohio St.,Washington,-16.5,-6.03,,-8,-0.7,,-12.19,-9.395,-6.33,-11.27,-12.5,-13.4,-13.3,-15.5,1.89,-15.53,-7.5,5.7,-7.7,,-5.97,-5,-8.47,-6.89,-1.58,-8,-4.8307,-10.31,,,-9,0,-4.57,-15.12,-10.29125966,,0.52,-13.7551,,,,,-1.05,-11.8,,,-3.4825,1,-12.63,-20.152,-11.31,-3.46,-8.308285396,5.6877035222,-8.47,0.4947384347,0.3117206832,-8
-10,-12.5,Utah,West Va.,-3.5,-9.48,,-12.5,-12.09,,-10.06,-2.229,-6.68,-5.809,-7.9,-8.7,-8.2,-8.6,-5.82,-8.02,3.5,-13.3,-13.5,,-4.07,-4.1,-2.47,-8.44,-15.51,-16,-6.0401,-8.84,,,-10,0,-10.6,-10.75,-3.670671814,,-14.28,-3.8023,,,,,-15.825,-11.5,,,-9.8,-12,-6.99,-1.809,-4.39,-6.94,-8.005812752,4.3786948007,-8.2,0.5771599763,0.3140579606,-11.5
