lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,linecfp,linepig,linefidler,neutral,linel2,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineargh,lineround,lineavg,linestd,linemedian,phcover,phwin,lineca
-6.5,-7,Marshall,Georgia St.,-10,,-11.03,,,-8.64,,,,,,,,,-10.41,-11.5,-11.5281,-7.4,-7.4,-9.66,-9.41,-11.16,-10.28,-14.55,,,-13.52,,,-9.12,0,-12.11491533,-13.35,-6.71,-12.07620151,,-8.73,-14.7717,1.896732687,,,,,-10.1,-21.99364986,,-14,,-9.049,-7.87,-6.5,,,-10.27519667,2.3090290245,-10.1,0.4428610768,0.2617168855,-8
14,14,Maryland,Illinois,17,,14.72,,,21.31,,,,,,,,,11.08,15.5,16.57358,14.5,14.1,15.78,14.99,16.54,17.59,14.93,,,16.73,,,12.05,0,16.881929602,9.18,17.49,13.740354896,,13.34,9.0395,20.88259329,,,,,16.2,3.1767266716,,7,,12.316,12.23,18,,,14.87245458,2.8345314077,14.99,0.5152299238,0.8208901478,14
29.5,30,Wisconsin,Indiana,30,,31.21,,,28.16,,,,,,,,,25.65,24.5,38.36918,26.5,29,25.28,22.57,27.8,28.74,35.39,,,35.13,,,23.14,0,38.476951127,53.67,20.47,27.048632789,,27.94,30.4086,26.036244825,,,,,31.2,23.794644345,,28,,33.904,24.56,26,,,29.804694557,6.8344888472,28.16,0.4967095883,0.9571692759,30
-2,-3,Kennesaw St.,Jacksonville St.,-0.5,,-6.71,,,3.12,,,,,,,,,10.47,15,-5.872623,-0.6,-2.4,2.19,1.64,0.89,4.02,-6.13,,,-4.9,,,4.12,0,-6.239919599,3.27,-4.46,-6.604192294,,-4.03,7.9423,-4.089867892,,,,,0.3,-2.261642032,,-4,,-4.976,-2.52,-5,,,-0.319217396,5.6984923628,-0.6,0.5456495314,0.49247634,-3
20,20,Appalachian St.,James Madison,22.5,,20.39,,,26.78,,,,,,,,,17.55,16,24.94061,23.5,19,22.44,21.09,23.2,25.86,23.67,,,24.52,,,19.7,0,23.484494118,24.87,25.06,21.485182096,,18.37,23.396,20.927601059,,,,,21.7,5.7716593524,,17,,24.786,18.19,24.5,,,22.279291449,2.8507569653,23.2,0.5397285029,0.915602531,20.5
6.5,5.5,Arkansas,LSU,13.5,,7.12,,,14.68,,,,,,,,,7.32,5.5,7.012325,7.5,7.8,12.87,10.73,15.98,12.49,9.26,,,9.89,,,8.56,0,7.549871294,9.53,8.08,7.672630752,,9.68,6.641,-6.629123561,,,,,9.6,4.5279392648,,6,,9.427,8.91,10,,,9.4921130818,2.6236032963,9.26,0.5694276689,0.7216259299,7
-3.5,-4,South Alabama,Louisiana-Monroe,4.5,,-3.4,,,-6.25,,,,,,,,,-9.95,-5.5,-5.062243,-1.5,-7.6,-3.97,-6.78,0.53,-7.28,-7.94,,,-6.09,,,-7.55,0,-7.958083999,-2.25,-3.08,0.7826729406,,-4.07,-8.5927,-9.809963485,,,,,-6.8,11.200549804,,-6,,-5.364,-7.4,-2,,,-4.822974162,3.4097994631,-5.5,0.4856825958,0.3836443585,-4
3,3.5,Clemson,Louisville,14,,6.73,,,-1.97,,,,,,,,,3.15,0.5,5.773411,4.6,-1.1,2.62,0.7,7.84,-1.32,3.29,,,4.11,,,-0.31,0,6.141641557,9.85,-3.63,8.342744289,,5,4.6796,-14.50284999,,,,,0.4,2.7362625652,,7,,-1.893,2.23,17,,,3.8693758738,4.988558082,3.29,0.5063476348,0.5916148476,3.5
-10.5,-10.5,Northern Ill.,Massachusetts,-8.5,,-10.94,,,-10.92,,,,,,,,,-14.41,-11,-10.47066,-15.5,-11.8,-9.54,-9.24,-11.06,-10.24,-12.24,,,-11.59,,,-12.05,0,-13.32884107,-9.84,-9.75,-14.68118821,,-7.74,-16.0668,-6.882962103,,,,,-10.4,-11.18905564,,-9,,-17.004,-11.08,-1.5,,,-11.23565957,3.104537946,-11,0.4871767973,0.2444744957,-10.5
14.5,14.5,NC St.,Miami (Fla.),13.5,,16.01,,,19.8,,,,,,,,,13.69,15,18.18148,18,17,16.25,15.61,16.29,18.73,18.43,,,17.57,,,15.9,0,20.671052387,24.23,17.92,13.64618015,,14.84,20.856,29.85056359,,,,,18.4,0.5262397876,,10,,17.609,14.2,14.5,,,17.073348501,2.5953343164,17,0.54489317,0.8548238569,15
-3.5,-3.5,Toledo,Miami (Ohio),2.5,,-4.47,,,-2.52,,,,,,,,,-1.56,4,-6.413761,-3.8,-3.4,-0.9,-3.25,1.24,-1.72,-8.23,,,-7.12,,,-2.55,0,-6.72789551,-10.47,-7.48,3.293007946,,-6.25,0.4076,7.4140109538,,,,,-7.2,1.1030570516,,-7,,2.492,-1.18,4,,,-2.692361943,4.1537136522,-2.55,0.5139761367,0.435073035,-3.5
-6.5,-6.5,Penn St.,Michigan St.,-1,,-7.83,,,-15.77,,,,,,,,,-15.55,-12.5,-10.36366,-8.9,-13,-11.26,-12.16,-10.95,-13.21,-12.03,,,-11.68,,,-13.84,0,-10.27029387,-9.15,-7.21,-8.956155012,,-7.17,-16.4814,-8.48617521,,,,,-12.6,-0.312727421,,-7,,-13.272,-12.14,1.5,,,-10.63174036,4.1309308514,-11.68,0.4288544672,0.2592189258,-7.5
13,16,Florida,Mississippi,20,,13.58,,,9.52,,,,,,,,,14.37,13,18.22405,16,11.3,12.38,9.81,14.88,13.85,13.89,,,12.55,,,13.45,0,15.728177408,20.15,19.82,12.599720143,,11.76,17.4681,22.69214073,,,,,10.4,3.8684614848,,16,,15.595,14.5,11,,,14.233001902,3.0754076605,13.85,0.4692196465,0.809724385,16
6,7,Mississippi St.,Missouri,7.5,,5.88,,,14.11,,,,,,,,,9,15.5,9.769333,6.9,8.9,10.48,9.64,12.1,10.4,9.35,,,7.88,,,8.72,0,8.063221816,16.24,7.72,7.726507211,,7.92,10.3791,4.0682142161,,,,,8.1,1.4468898252,,6,,9.772,9.32,8,,,9.5748064811,2.5401414745,9,0.5449306753,0.7235059352,7
4.5,4.5,UTEP,Missouri St.,15.5,,7.75,,,4.35,,,,,,,,,6.57,4.5,9.193914,3.1,6.6,9.16,6.49,12.3,9.46,5.58,,,7.52,,,6.06,0,5.544826524,5.36,9.53,12.600528567,,6.11,6.4266,-8.411153844,,,,,4.9,3.5342679848,,5,,3.426,8.11,11,,,7.4856747636,3.0338662962,6.57,0.5519260222,0.6777467794,5
-10,-10.5,South Florida,Navy,-2,,-13.1,,,-7.61,,,,,,,,,-5.42,7.5,-16.97784,-7.1,-12,-9.67,-9.81,-5.63,-15.85,-18.78,,,-17.35,,,-12.2,0,-16.82699702,-9.28,-18.59,-13.38238419,,-13.92,-11.0067,-21.54215683,,,,,-10.7,-0.974771032,,-7,,-15.414,-7.25,-16,,,-11.13471685,5.940584795,-12,0.4891972097,0.2563451625,-10.5
-8,-8,San Jose St.,Nevada,-5,,-9.1,,,-13.31,,,,,,,,,-6.63,-4.5,-9.112104,-10.7,-8.7,-8.03,-9.3,-9.22,-7.05,-9.63,,,-8.72,,,-6.6,0,-9.824076981,-11.23,-1.45,-6.601921974,,-5.14,-9.8038,-30.87996785,,,,,-8.9,-22.00491134,,-8,,-8.837,-8.84,-3,,,-7.969156118,2.6458287463,-8.837,0.5005390883,0.310908088,-8
14,14,Colorado St.,New Mexico,19,,15.21,,,6.71,,,,,,,,,11.03,7,17.54962,14,13.1,12.61,10.97,12.07,16.54,16.81,,,18.43,,,13.01,0,18.226489867,13.61,18.96,16.542068241,,14.87,10.5359,3.989533235,,,,,10.7,3.1040500524,,12,,19.415,13.02,15,,,14.196763124,3.5570947316,14,0.5034204733,0.8076839072,14
-9.5,-11,Michigan,Northwestern,-6,,-7.7,,,-6.57,,,,,,,,,-15.61,-10.5,-3.911165,-17,-10.4,-7.03,-7.07,-10.86,-4.45,-12.85,,,-10.65,,,-6.93,0,-8.167784093,-10.45,-4.19,-4.944074024,,-7.06,-10.184,-0.050497586,,,,,-10.3,-2.204575944,,-8,,-4.138,-7.1,-9,,,-8.522600925,3.4081979205,-7.7,0.543025635,0.3005107997,-11
30.5,31.5,UCLA,Ohio St.,29.5,,29.19,,,34.31,,,,,,,,,33.24,20.5,35.03973,28.5,33.9,31.05,27.34,33.02,37.93,33.92,,,32.99,,,31.9,0,34.430514156,58.22,38.57,31.55522232,,26.92,33.5632,16.814843811,,,,,33.8,15.156196741,,26,,30.229,28.63,24,,,32.489906659,6.7163088405,32.99,0.5166966484,0.9698503006,31.5
-20,-18.5,Kansas St.,Oklahoma St.,-13.5,,-21.3,,,-22.64,,,,,,,,,-17.36,-14.5,-22.81946,-24,-23.3,-18.75,-19.06,-18.34,-22.21,-24.98,,,-23.04,,,-19.2,0,-26.35165177,-27.45,-21.42,-28.20136797,,-18.21,-23.4144,-40.06764173,,,,,-20.9,-24.08752572,,-18,,-29.582,-18.18,-25,,,-21.74835519,4.0426985425,-22.21,0.4439137036,0.09296395,-19
11,11,Troy St.,Old Dominion,10.5,,8.99,,,5.09,,,,,,,,,5.45,10.5,9.335629,11.9,8.3,7.61,8.62,8.71,5.79,12.21,,,11.62,,,3.61,0,11.735903666,7.87,10.15,6.724238388,,13.48,7.2549,9.8665881478,,,,,10.1,1.4313815752,,3,,3.131,5.26,11.5,,,8.6176668422,2.8188825766,8.71,0.4584746563,0.702794899,11
23.5,24,Minnesota,Oregon,16.5,,23.3,,,26.09,,,,,,,,,24.84,17,28.71623,24,25.2,23.98,23.18,22.96,28.87,30.74,,,31.03,,,20.96,0,32.022216859,29.11,15.41,20.00239987,,25.9,27.9928,52.532031555,,,,,24.9,11.862611362,,14,,23.739,23.58,14.5,,,24.180905869,4.8059585197,24,0.503114095,0.9268374221,24
-10,-10.5,Notre Dame,Pittsburgh,-5,,-9.43,,,-10.46,,,,,,,,,-13.6,-6,-10.88025,-16,-12.4,-6.86,-6.75,-9.17,-5.86,-10.73,,,-9.95,,,-9.07,0,-10.86321513,-10.16,-7.16,-7.387877541,,-7.84,-15.4249,-5.891002169,,,,,-11.7,-1.53875073,,-5,,-11.718,-11.92,0.5,,,-9.433369707,3.5248409004,-9.95,0.5185395643,0.2816536532,-10.5
-8,-9,Delaware,Sam Houston St.,-9.5,,-8.11,,,-4.26,,,,,,,,,1.34,6,-8.241318,-9.6,-8.3,-5.56,-4.27,-7.59,-6.11,-9.12,,,-6.66,,,-3.71,0,-7.58686841,-17.59,-6.47,-5.984516951,,-7.67,-4.5706,7.4159303427,,,,,-6.7,-3.287483737,,-15,,3.611,-4.07,-1,,,-5.668892134,4.667103368,-6.47,0.5572147175,0.3664154872,-9
1.5,3,Boise St.,San Diego St.,6,,0.52,,,-8.32,,,,,,,,,-8.4,-11.5,1.127821,2.6,-1.7,-1.81,-2.46,-1.49,-2.26,0.27,,,1.15,,,-6.85,0,1.2591447423,7.68,5.07,3.181091819,,2.21,-6.1211,19.788628267,,,,,-3.9,0.1157172292,,4,,1.065,-2.01,-1,,,-1.027521698,4.6454791648,-1,0.4309207223,0.4753225885,2
6.5,6,Texas St.,Southern Miss.,18,,9.03,,,-1.81,,,,,,,,,-2.13,-10.5,12.36241,4.8,10.1,6.58,4.57,6.3,9.69,7.57,,,8.01,,,7.04,0,8.7825803385,12.98,13.68,10.14607084,,8.59,-2.8786,2.2701229701,,,,,4.3,2.1721015244,,12,,11.65,6.95,10.5,,,6.9724984471,6.0739279746,8.01,0.5165249922,0.6586606494,6
39.5,39.5,New Mexico St.,Tennessee,26.5,,29.76,,,35.77,,,,,,,,,41.72,26,26.51857,31.5,38.3,37.07,37.17,38.31,40.5,37.75,,,34.1,,,36.96,0,35.122428929,22.59,30.37,29.436453021,,29,36.835,38.970332131,,,,,38,7.3706830484,,18,,45.008,30.66,39.5,,,34.178018078,5.6313191567,35.77,0.4098931107,0.9784122255,38.5
19.5,19,South Carolina,Texas A&M,26.5,,18.71,,,15.34,,,,,,,,,11.03,7,23.0814,23,20.3,17.73,13.68,21.6,20.93,20.08,,,21.4,,,15.68,0,20.404099874,28.79,20.18,22.172521188,,17.62,11.7288,15.849639863,,,,,16.7,13.415084284,,15,,20.38,16.69,10.5,,,18.449072842,5.0463994765,20.08,0.4905380331,0.8651156892,19
24,23.5,Central Florida,Texas Tech,24.5,,25.55,,,29.37,,,,,,,,,15.86,11.5,30.67188,24.5,23.8,22.93,19.66,24.29,28.11,26.4,,,27.49,,,22.85,0,30.37309943,26.69,24.93,30.993226345,,20.16,22.1132,38.510402574,,,,,23.5,5.1817850748,,19,,28.541,21.21,25.5,,,24.459696231,4.5486823798,24.5,0.5165526659,0.9300019913,23.5
15.5,17,Florida Atlantic,Tulane,20.5,,17.71,,,22.98,,,,,,,,,19.64,15,15.96699,22.5,16.4,17.82,17.49,21.58,16.35,18.34,,,17.52,,,15.8,0,20.406420151,14.67,12.84,14.046448061,,16.42,23.5199,45.029360321,,,,,17.8,2.907098306,,8,,16.876,16.1,27.5,,,18.231030328,3.3955562703,17.52,0.5214127013,0.8683884292,17
-1.5,-1,Oregon St.,Tulsa,3.5,,-2.16,,,-5.2,,,,,,,,,-7.85,3.5,1.062902,-0.7,-1.2,-3.89,-6.17,-2.46,-4.08,-2.1,,,-0.17,,,-5.08,0,-2.150620406,-1.22,3.92,1.1997789239,,-1.04,-12.2942,-8.912768101,,,,,-4.5,-8.15706768,,1,,0.163,-4.5,3.5,,,-1.996765579,3.8475116495,-2.1,0.4827129845,0.4515328761,-1
-18,-18,North Texas,UAB,-17.5,,-21.76,,,-20.18,,,,,,,,,-14.5,-6,-23.95674,-23.5,-18,-15.67,-16.55,-15.3,-18.05,-27.77,,,-24.35,,,-13.22,0,-24.55779775,-20.63,-21.24,-16.44476647,,-20.55,-14.5019,-11.32669339,,,,,-20,-3.020529186,,-25,,-22.726,-14.28,-24,,,-19.00948817,4.7733829489,-20,0.4826230464,0.1265997389,-18
4.5,4.5,Utah St.,UNLV,11,,4.25,,,9.91,,,,,,,,,7.2,14.5,4.572464,5.2,5.6,7.92,6.68,11.14,6.43,1.04,,,1.95,,,,0,4.7200502598,9.75,2.64,6.791453297,,2.29,7.3753,17.095494116,,,,,5.6,1.2517292292,,2,,10.466,6.01,9,,,6.7514694815,3.299937296,6.555,0.5391420502,0.6608653218,4.5
7,6.5,Iowa,USC,9.5,,4.23,,,0.24,,,,,,,,,4.8,4.5,4.367739,4.8,1.4,4.37,3.66,5.97,3.14,7.64,,,7.52,,,4.36,0,5.696708742,4.05,5.21,5.96384081,,9.35,3.3822,9.72180088,,,,,5.3,0.9499687,,3,,-2.702,2.31,0.5,,,4.3823395421,2.7292620794,4.37,0.4630564699,0.6068148861,6
6,6.5,North Carolina,Wake Forest,12,,12.72,,,1.57,,,,,,,,,3.64,-0.5,12.6793,5.2,6,6.33,5.63,7.45,6.18,13.41,,,13.25,,,3.76,0,14.661974059,7.58,6.74,10.20286729,,12.83,4.4525,9.86320787,,,,,7.5,2.5312479328,,7,,3.165,8.01,14.5,,,7.9584656539,4.3021023196,7.45,0.5251973061,0.6851335384,6.5
17,17,Purdue,Washington,16,,14.22,,,25.47,,,,,,,,,18.12,16,16.19114,23,15.1,18.72,17.48,22.96,17.07,17.92,,,17.32,,,15.44,0,15.842345718,28.07,14.02,16.052729047,,15.55,16.9205,11.159916624,,,,,17.3,3.7620370416,,16,,14.741,14.16,19,,,17.706708591,3.5685548875,16.9205,0.5122824751,0.8608557218,17
6.5,7.5,Louisiana Tech,Washington St.,5,,5.29,,,4.73,,,,,,,,,14.77,11.5,2.340479,7.9,6.5,8.9,7.85,8.15,11.72,3.04,,,2.68,,,8.79,0,6.4078163802,-4.69,8.46,12.429767709,,2.47,12.2589,15.566821693,,,,,4.2,0.4440499084,,-5,,20.247,10.49,19.5,,,8.0373585236,5.4871080548,7.9,0.5091895258,0.683261446,7.5
13.5,13.5,Middle Tenn.,Western Kentucky,25.5,,12.92,,,12.49,,,,,,,,,17.98,13.5,15.84406,14.5,13.9,18.2,16.27,21,19.54,17.74,,,17.9,,,,0,13.691296025,19.58,19.69,13.041319038,,15.94,13.8035,10.125621743,,,,,15.6,12.835812742,,18,,14.81,13.02,16,,,16.352507294,3.1678559695,15.89203,0.5495831165,0.8428787744,13.5
-1,-1.5,Ohio,Western Mich.,0.5,,-0.94,,,-4.95,,,,,,,,,-3.56,-6.5,1.810932,-2.9,-1.6,0.49,1.49,-0.39,-0.12,3.1,,,3.92,,,-2.77,0,0.2785145051,5.53,1.36,0.656524266,,2.09,-5.202,4.6832306816,,,,,-1.3,-0.781278654,,-1,,-3.23,-0.77,1,,,-0.480241169,2.9040430411,-0.12,0.5177929512,0.4881751337,-1.5
