lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,lineargh,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,lineround,linecfp,linepig,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineavg,linestd,linemedian,phcover,phwin,lineca
21.5,21.5,Northern Ill.,Mississippi St.,12,,,,24.27,,17.5,,,,,,,,,21.23,,,20,15.7,18.12,18.63,16.6,22.94,20.81,23,,17.05,,,,0,3.39,21.11,12.653142066,,15.11,6.1901,,,,,,28.1,,,,23,,13.471,15.95,29.93,17.897920094,6.2648612724,17.81,0.4391432991,0.85202654,21
10.5,13.5,South Carolina,Missouri,14.5,,,,9.93,,12.31,,,,,,,,,8.09,,,13.6,11.1,8.84,8.34,6.16,13.53,15.34,11,,8.33,,,,0,14.88,11.87,7.816032832,,16.64,-0.5163,,,,,,13,,,,22,,11.613,12.37,11.03,10.898760583,3.7435219881,11.3565,0.4549348408,0.7472082894,13.5
-1,-2.5,Michigan,Nebraska,-5.5,,,,-2.17,,3.3,,,,,,,,,-7.01,,,-2.3,3.6,3.42,3.18,2.65,4.36,0.24,4,,0.63,,,,0,-2.27,0.34,5.173601081,,3.06,4.1089,,,,,,2.9,,,,9,,0.651,-4.84,-3.32,0.6456136855,3.5852046078,1.6505,0.554502035,0.5157627918,-2
26.5,26.5,Purdue,Notre Dame,21.5,,,,36.1,,52.06,,,,,,,,,27.6,,,24.5,25.8,31.14,30,34.05,35.68,24.53,24,,36.43,,,,0,26.32,17.9,18.972772584,,11.68,33.3368,,,,,,27.6,,,,-9,,32.019,23.88,31.33,28.474026027,8.2609904146,27.6,0.5326006475,0.9436524204,26.5
6.5,6.5,Auburn,Oklahoma,10,,,,14.2,,9.53,,,,,,,,,6.57,,,7.1,8.1,6.7,6.16,5.24,9.41,8.45,3,,4.41,,,,0,9.37,2.06,-0.300292134,,8.44,7.6877,,,,,,6.8,,,,6,,2.83,10.59,6.48,6.9467003575,3.2333374899,6.95,0.5077811705,0.6653730916,6.5
14,13,Tulsa,Oklahoma St.,17,,,,12.9,,6.14,,,,,,,,,20.11,,,15.5,13.3,17.54,16.02,19.74,19.94,10.83,-1,,13.27,,,,0,0.32,8.85,19.023653745,,4.45,18.6079,,,,,,10.3,,,,-13,,19.996,15.05,24.68,13.753070625,6.7163249049,15.275,0.512703521,0.7867559649,13
37,35,Oregon St.,Oregon,36,,,,42.7,,38.3,,,,,,,,,33.12,,,25,34.6,37.56,35.5,36.16,51,43.99,52,,49.14,,,,0,32.6,25.99,35.539235026,,40.62,42.6461,,,,,,37.8,,,,45,,45.359,28.67,34.13,38.110197047,7.3329748914,36.86,0.5519252962,0.9850846989,35
-2,-3,Iowa,Rutgers,2,,,,2.18,,7.22,,,,,,,,,-3.11,,,-3.3,-2.6,2.98,3.45,2.3,2.69,4,7,,0.05,,,,0,0.38,2.14,0.720492095,,7.21,-7.4636,,,,,,1.8,,,,5,,2.585,-0.31,-3.32,1.3000860043,3.6729561159,2.07,0.5742588913,0.5316789445,-2
-13,-12,California,San Diego St.,-12.5,,,,-16.09,,-7.57,,,,,,,,,-14.11,,,-11.5,-14.9,-9.74,-9.5,-9.39,-14.25,-14.5,-17,,-12.47,,,,0,-8.68,-13.73,-19.41297273,,-9.44,-21.2766,,,,,,-16.6,,,,-10,,-23.167,-15.73,-18.02,-14.0716624,4.1838151267,-14.18,0.4641993019,0.1965529452,-12
14,14.5,Coastal Carolina,South Alabama,9,,,,19.23,,11.79,,,,,,,,,13.1,,,6.8,15.3,17.45,18.4,14.59,23.16,22.3,30,,23.92,,,,0,13.77,20.14,17.916555626,,19.86,17.1405,,,,,,17.8,,,,16,,23.17,18.24,17.68,17.761684347,5.1935253991,17.858277813,0.5557625641,0.8553423181,15
6.5,7,SMU,TCU,5.5,,,,10.11,,6.64,,,,,,,,,6.97,,,4.8,5.2,4.63,4.06,3.55,6.12,11.28,13,,7.17,,,,0,1.77,21.67,10.354218421,,16.42,4.163,,,,,,6.3,,,,11,,13.439,9.23,8.23,8.2093735646,4.7221590805,6.805,0.520824269,0.6893041697,7
38,39,UAB,Tennessee,27.5,,,,43.31,,35.96,,,,,,,,,34.56,,,24.5,32.1,34.9,34.86,33.78,44,42.83,46,,36.32,,,,0,31.38,38.93,28.841615067,,35.43,38.3837,,,,,,38.5,,,,16,,37.669,31.11,42.18,36.047468867,5.5706705978,35.695,0.4496804293,0.9836254781,39
40.5,41,Sam Houston St.,Texas,30,,,,41.34,,35.44,,,,,,,,,37.39,,,33,40.9,40.56,40.75,42.01,48.12,42.81,42,,35.67,,,,0,30.62,33.76,38.5268384,,35.76,43.2251,,,,,,42.8,,,,19,,37.439,36.7,43.58,38.7454972,4.5860035307,39.5434192,0.461177455,0.9902623998,41
16,17.5,Michigan St.,USC,17,,,,25.53,,14.65,,,,,,,,,19.25,,,12.2,18.8,14.67,14.01,12.5,20.58,26.03,23,,23.01,,,,0,18.81,15.36,15.097212611,,18.51,22.7435,,,,,,20.8,,,,14,,11.22,18.02,21.88,18.348668755,4.2998545328,18.655,0.5146688196,0.8668348588,17.5
5,5,Louisiana-Monroe,UTEP,2,,,,9.45,,,,,,,,,,,5.13,,,4.9,7.9,8.8,10.96,5.6,11.13,17.35,16,,11.36,,,,0,10.13,-4.43,3.606708271,,14.01,3.4775,,,,,,10.4,,,,9,,8.371,13.6,-2.27,7.9750099177,5.573434062,8.8,0.5506991874,0.6816602487,5
4.5,3.5,Texas Tech,Utah,6,,,,10.78,,-4.37,,,,,,,,,6.82,,,3.1,2.9,7.02,6.07,5.88,11.03,7.83,14,,7.82,,,,0,11.92,6.53,11.28345605,,14.48,7.9593,,,,,,2.5,,,,-2,,5.834,6.05,6.83,7.1939434568,4.1787386956,6.825,0.5636515564,0.6688097989,4.5
27,26.5,Georgia St.,Vanderbilt,21,,,,37.32,,38.53,,,,,,,,,27.57,,,23.5,36,32.25,31.57,29.32,44.31,36.91,47,,36.86,,,,0,26.81,24.28,34.366835405,,29.24,24.989,,,,,,36.7,,,,27,,47.204,21.31,32.38,32.700901609,7.6758255625,32.315,0.6022073981,0.967742603,27
15,16,Stanford,Virginia,12,,,,10.84,,6.75,,,,,,,,,8.85,,,9.9,12.4,12.31,12.4,11.55,15.16,11.17,10,,10.09,,,,0,14.59,16.55,7.318523913,,15.56,12.9507,,,,,,11.3,,,,20,,6.368,6.34,20.13,11.569419269,3.459625482,11.425,0.4234057932,0.7609643179,15
-19.5,-20.5,Washington,Washington St.,-8,,,,-19.33,,-17.88,,,,,,,,,-12.92,,,-16,-19,-12.93,-13.29,-11.13,-19.34,-22.35,-19,,-16.55,,,,0,-11.38,-11.35,-7.449873726,,-9.88,-2.6464,,,,,,-24.1,,,,-24,,-25.143,-11.17,-12.77,-14.70951244,5.6759692365,-13.11,0.5978402745,0.1922971092,-19.5
10.5,10.5,Nevada,Western Kentucky,18.5,,,,9.26,,15.13,,,,,,,,,12.28,,,8,10.7,14.23,15.02,14.07,15.81,12.18,13,,16.65,,,,0,13.89,18.14,11.362779053,,10.84,4.1804,,,,,,14.7,,,,15,,6.631,9.48,21.88,12.997008139,4.113010719,13.445,0.5431486664,0.7851289809,11
-12,-14.5,Toledo,Western Mich.,-14.5,,,,-18.48,,-17.57,,,,,,,,,-9.54,,,-17,-12.2,-7.38,-6.95,-4.92,-14.61,-17.63,-19,,-11.62,,,,0,-14.83,-9.36,-6.466001563,,-14.18,-9.8486,,,,,,-16.8,,,,-24,,-8.292,-6.05,-13.12,-12.28848189,4.4805582404,-12.66,0.5381185909,0.2289612115,-14.5
7,7.5,Maryland,Wisconsin,1.5,,,,18.87,,16.52,,,,,,,,,6.28,,,7,7.8,11.59,11.79,12.61,11.84,5.43,3,,8.95,,,,0,2.11,2.93,5.268466486,,-0.53,5.3778,,,,,,10.3,,,,-14,,7.308,6.09,11.03,7.8665575675,4.8719518957,7.154,0.5063059373,0.681546964,7.5
