lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,lineargh,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,lineround,linecfp,linepig,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineavg,linestd,linemedian,phcover,phwin,lineca
-5.5,-7,USC,Illinois,-5,,,,-7.8,,6.31,4.569,-7.84,,1,0.5,0.9,-7,-0.78,-6.23,-0.5,-21.9,-4.8,,1.15,0.3,1.3,1.02,-10.09,-1,-6.2883,-4.02,,,,0,-13.54,-0.06,1.773724044,,-3.84,-6.4659,,,,,,-6.3,,,,-15,1.02,2.683,-4.29,-0.27,-2.984014874,5.6469646262,-0.89,0.568236382,0.4299572542,-6.5
-7.5,-7.5,Indiana,Iowa,0.01,,,,-19.65,,-7.5,-3.413,-14.35,,-4.2,-4,-6,-5.4,-14.71,-5.99,-7.5,-12.7,-6.7,,-3.31,-3.51,-1.35,-8.13,-28.56,-34,-8.6256,-14.15,,,,0,-16.39,-2.73,-5.517685891,,-17.9,-8.8621,,,,,,-13.3,,,,-19,-2.1,-13.632,-6.59,-2.59,-9.480012059,7.7414148616,-7.1,0.4670652467,0.2963082999,-7.5
7,6.5,Arizona,Iowa St.,14.5,,,,8.42,,17.97,15.306,6.38,,12,11.1,11.7,10.5,2.08,10.92,16.5,2,5.3,,10.78,10.39,12.47,10.45,0.6,-3,2.88,11.37,,,,0,-3.97,13.9,5.627862787,,-1.92,12.1963,,,,,,3.6,,,,-5,11.97,8.909,5.89,12.2,8.4068488371,5.7015081604,10.475,0.5325047644,0.6902881186,6.5
16.5,17,Georgia Southern,James Madison,10.5,,,,17.22,,10.78,8.912,11.06,,6.8,9.3,9.8,14.1,8.21,13.06,11.5,15.3,15,,13.46,13.43,11.09,18.65,15.93,17,9.4597,16.04,,,,0,27.41,17.92,13.46127165,,15.71,18.6345,,,,,,14.5,,,,13,13.28,13.941,13.63,10.46,13.610889739,4.012627448,13.460635825,0.4414872805,0.7962149261,16.5
6.5,5,Cincinnati,Kansas,11.5,,,,3.69,,-2.13,7.741,3.74,,11.9,10.9,12.8,6.3,7.74,4.79,3.5,3.5,3.5,,7.51,7.07,7.16,9.17,2.74,6,5.196,8.11,,,,0,1.98,17.1,11.786503088,,3.73,10.0397,,,,,,4.1,,,,-1,12.95,15.38,7.82,11.04,7.4485375965,4.2674750172,7.335,0.5422629694,0.6741704621,5
6.5,6,Central Florida,Kansas St.,-1.5,,,,8.31,,17.9,5.764,-4.53,,3.3,4.7,2.9,3.5,-5.44,4.63,8,-8.5,4.4,,6.17,7.11,9.63,1.45,-1.61,-12,1.571,2.34,,,,0,-15.18,-2.15,-2.928207586,,0.1,3.4534,,,,,,-1.4,,,,-24,-1.08,2.478,5.73,-0.56,1.4549435129,6.4106173328,2.409,0.4235146415,0.5337485829,5.5
6.5,7.5,Middle Tenn.,Kennesaw St.,5,,,,10.01,,3.35,9.396,7.04,,4.2,3.9,4.4,4.5,16.73,-2.47,2.5,6.2,2.6,,8.41,10,7.39,8.47,13.74,18,5.9402,8.49,,,,0,9.44,10.5,15.431159382,,12.98,4.9703,,,,,,9.4,,,,9,8.77,11.686,7.88,5.82,7.9585518557,4.410562562,8.145,0.5079199399,0.6848392136,7.5
3,1.5,Marshall,Louisiana-Lafayette,-2.5,,,,-3.14,,10.08,3.961,-2.72,,-2.2,0.01,-2.7,0.1,-5.56,-2.36,4,-2.1,2,,3.72,3.5,6.54,0.16,-5.46,-3,-0.4263,-4.24,,,,0,-5.18,-5.64,-4.62420975,,-2.81,-4.7509,,,,,,0.7,,,,-5,-7.37,6.291,2.41,-0.56,-0.746231555,4.1460118079,-2.15,0.4611802452,0.4819283129,1.5
2.5,2,Arkansas St.,Louisiana-Monroe,5,,,,2.13,,-0.83,5.185,-1.46,,6.5,4,5.7,1.3,2.47,-0.6,2.5,-6,0.1,,3.68,1.86,3.34,6,-6.66,-5,-1.5945,-1.23,,,,0,10.06,6.97,6.244504827,,-4.54,0.6964,,,,,,0.6,,,,-2,4.54,-0.945,-3.38,4.37,1.5939501508,4.091376561,1.995,0.4929688513,0.5385860456,2
6,4.5,Rutgers,Minnesota,4,,,,6.48,,-0.86,3.154,2.84,,3.7,3.6,2.9,4.1,-1.68,5.93,11.5,0.3,3.1,,7.83,6.57,8.16,9.56,-1.42,-2,1.1169,3.79,,,,0,7.4,7.16,1.398667659,,0.26,-0.63,,,,,,2.5,,,,1,3.72,1.223,-1.33,-4.33,3.1263302393,3.7261663138,3.127,0.4761623,0.575742,4.5
2.5,1.5,LSU,Mississippi,7,,,,8.36,,,0.402,10.83,,1.7,1.8,2.3,9.3,2.27,9.18,13,5.5,0.8,,4.02,4.18,2.88,4.95,9.11,10,6.5178,11.27,,,,0,-1.35,5.8,4.198930559,,6.81,13.4791,,,,,,4.8,,,,10,2.91,10.97,7.99,4.37,5.9789622761,3.8739983162,5.5,0.5772002031,0.6422720113,2
-9.5,-7.5,Tennessee,Mississippi St.,-3.5,,,,-7.35,,-10.69,-5.362,-7.36,,-8,-9.2,-8.9,-10.5,3.18,-11.28,-14,2.5,-7.2,,-5.27,-5.4,-7.77,-4.45,-10.53,-10,-6.5901,-12.2,,,,0,2.71,-10.26,-6.841664137,,-7.78,-13.9481,,,,,,-6.9,,,,4,-7.23,-9.612,-5.94,-2.01,-7.115120754,4.2478289736,-7.355,0.5066564184,0.3330950872,-7.5
42,44.5,Massachusetts,Missouri,41.5,,,,46.41,,49.18,40.301,42.87,,50.9,48.9,50.8,44,19.45,42.41,25,44,32.5,,43.04,43.18,42.15,53.2,54.57,56,44.6745,47.8,,,,0,54.31,46.58,50.538241142,,44.56,47.7854,,,,,,49,,,,46,48.5,52.155,44.4,39.46,45.003879411,7.8310543161,45.54225,0.508380076,0.9943675561,44.5
-5.5,-5,Western Kentucky,Missouri St.,-13.5,,,,-2.82,,-3.5,-5.62,-5.51,,0.5,-1,2.2,-6.3,0.92,-6.86,-9.5,-5,-6.8,,-1.38,-2.3,-2.07,-0.99,-9.87,-8,-1.3156,-2.6,,,,0,-11.79,-24.48,3.84642529,,-6.95,-4.6674,,,,,,-6.7,,,,-14,0.25,-26.686,-3.45,0.31,-5.36351796,6.656638483,-4.0837,0.4938626516,0.3780758049,-5
8.5,10.5,Virginia Tech,NC St.,17,,,,5.93,,8.24,6.904,7.96,,2.4,4.5,3.4,5.5,14.67,3.18,5,26.4,4.4,,8.05,8.34,8.2,8.32,8.71,7,3.2217,2.84,,,,0,16.11,10.35,9.962153083,,14.08,5.8255,,,,,,8.3,,,,14,6.95,6.595,6.6,10.75,8.3027610338,4.9631683139,7.48,0.462286879,0.6905466793,10
14.5,14.5,Rice,Navy,11.5,,,,22.03,,28.19,14.272,11.29,,18.2,16.7,17.5,17.3,14.09,18.48,17,17.5,14,,19.43,20.28,20.81,20.17,19.4,14,15.6129,18.39,,,,0,11.84,22.44,15.063496946,,15.2,11.0627,,,,,,20.4,,,,19,12.05,15.816,11.51,16.84,16.82397178,3.8835272954,16.92,0.5402384402,0.8474645764,14.5
13,14,New Mexico St.,New Mexico,7,,,,16.92,,8.11,12.731,14.16,,15.1,13.9,14.9,16.2,-4.9,13.45,14,8.7,11.3,,14.48,16.14,12.14,17.62,19.28,23,16.035,24.13,,,,0,10.01,10.11,20.075548755,,12.51,20.3059,,,,,,15,,,,1,13.41,34.285,16.57,10.75,14.606951524,6.3722804285,14.32,0.5102807247,0.8026203662,14
10.5,13,South Alabama,North Texas,18.5,,,,25.54,,16.06,15.666,12.91,,6,5.6,5,11,18.05,8.93,9,36.4,13.8,,11.99,14.24,8.93,14.97,29.22,19,11.3046,19.4,,,,0,29.3,15.9,16.932269611,,21.11,10.9154,,,,,,16.5,,,,29,14.46,23.658,11.6,20.32,16.006445925,7.188460635,15.318,0.5502950244,0.8200394567,13
-3,-2.5,San Diego St.,Northern Ill.,2.5,,,,-2.28,,-6.85,1.741,0.85,,-2.3,-1.7,-3.2,3.6,-5.82,-0.95,15.5,-8.1,-3.6,,1.93,0.24,3.83,0.86,-8.96,-13,1.4225,-2.84,,,,0,-18.68,-9.52,-2.827153057,,-0.91,-3.7918,,,,,,-6.7,,,,-17,0.34,-2.551,-0.56,-5.49,-2.431764158,5.9056238054,-2.29,0.5011619428,0.4431152569,-2.5
6,6.5,UCLA,Northwestern,4.5,,,,6.25,,12.7,2.473,7.53,,6.9,7.4,7.2,0.4,14.85,-0.11,-3.5,2.2,4.1,,6.11,7.79,2.22,9.01,13.56,20,6.9288,6.79,,,,0,28.07,4.28,9.606127163,,15.35,3.269,,,,,,8.5,,,,14,4.46,14.402,5.65,12.2,7.8465289738,6.2457970398,6.9144,0.5228308467,0.6766643331,6.5
11,10,Bowling Green,Ohio,9,,,,6.64,,16.3,10.027,6,,13.3,12.1,13.3,11.9,4.65,9,13.5,4.4,7.3,,10.59,10.49,10.66,11.94,7.22,11,5.478,9.19,,,,0,10.42,9.75,14.021077723,,7.12,5.2494,,,,,,10,,,,1,12.39,17.191,12.38,10.17,10.083639929,3.2283312378,10.295,0.5014570762,0.7324071749,10
-19.5,-21,Baylor,Oklahoma St.,-4.5,,,,-19.91,,-22.87,-15.631,-13.34,,-18.6,-18,-19.8,-11.4,-8.48,-6.4,-13.5,-23.8,-15,,-9.87,-11.85,-8.71,-12.67,-18.73,-31,-12.1297,-18.14,,,,0,-18.03,-12.36,-12.11420748,,-8.7,-20.8106,,,,,,-18.7,,,,-17,-10.4,-30.066,-12.8,-20.28,-15.58098461,6.2333531344,-14.25,0.5911368133,0.1812855989,-20.5
14,16,Liberty,Old Dominion,8.5,,,,25.43,,4.95,6.278,17.43,,12,9.6,11.1,12,17.95,12.11,4.5,23,8.4,,17.14,17.3,13.21,25.26,32.64,42,17.644,21.88,,,,0,30.99,7.76,23.192247407,,24.61,14.5047,,,,,,18.1,,,,19,21.2,26.421,15.24,14.52,17.401873356,8.6249144751,17.22,0.5230433074,0.831544913,16
-11.5,-13.5,Houston,Oregon St.,-9.5,,,,-20.35,,-4.38,-5.842,-13.14,,-21.5,-16.4,-19.6,-10.7,-13.29,-9.37,-0.5,-7.6,-8.4,,-6.45,-6.02,-5.13,-11.53,-18.62,-20,-10.0228,-21,,,,0,-32.92,-13.13,-22.47032439,,-16.72,-10.3849,,,,,,-12.4,,,,-31,-17.45,-11.865,-9.69,-14.77,-13.16078201,6.7091494427,-12.1325,0.50572352,0.2233011998,-13.5
3,3.5,Oregon,Penn St.,-1,,,,2.82,,-1.24,3.687,-6.24,,4.2,2.8,3.9,-5.6,-3.42,0.3,0.5,-2.9,3.3,,3.12,3.65,5.94,-0.41,-5.58,-9,0.2453,-2.88,,,,0,-11.17,4.92,2.864168731,,-4.42,-1.8537,,,,,,-2.1,,,,-1,1.32,0.328,1.08,2.92,-0.309975977,4.1676053614,0.314,0.434361223,0.4924935878,3.5
-3,-4.5,Louisville,Pittsburgh,-10,,,,-7.12,,-4.61,-3.271,-2.93,,-5.6,-5.4,-7.3,-10.8,-9.27,-5.65,-3,-11.6,-3.4,,0.33,-0.23,-1.39,1.6,-9.46,-5,-1.5929,-7.93,,,,0,-2.21,-5.48,-8.096756575,,-5.55,-8.3918,,,,,,-3,,,,-6,-9.08,-12.339,-10.47,-11.29,-5.922858018,3.7637282454,-5.575,0.4753163616,0.3587939521,-4.5
7,6.5,Kentucky,South Carolina,3.5,,,,8.22,,9.34,12.724,2.48,,12,11.5,12.5,0.3,-0.93,3.85,16.5,-3.7,6.8,,11.18,10.05,12.1,12.99,-1.93,-8,1.8773,7.09,,,,0,-9.51,-0.25,5.424804086,,-4.2,5.2289,,,,,,3.9,,,,-5,10.09,9.514,3.15,8.14,5.3727813777,6.4835179878,6.112402043,0.4809365551,0.6225814128,6.5
3.5,4.5,Jacksonville St.,Southern Miss.,-4.5,,,,-2.83,,7.2,-4.54,-6.46,,-0.7,-0.3,-3.5,,8.47,-9.2,-12.5,4.5,0.6,,3.85,3.6,3.99,3.67,0.65,4,0.0111,-13.65,,,,0,0.48,2.95,-0.388777096,,5.29,-12.5986,,,,,,-0.9,,,,2,-0.38,-4.853,-2.2,-4.04,-1.105783132,5.633189314,-0.38,0.4051790477,0.4739210382,4
1.5,2.5,San Jose St.,Stanford,0.5,,,,7.56,,2.7,7.357,9.47,,9.1,5,5.8,3.6,7.26,5.03,1,16.3,-1,,8.03,8.7,7.66,8.35,,11,6.7663,,,,,0,1.65,1.53,9.525941155,,8.08,0.9952,,,,,,8.3,,,,3,6.78,7.505,4.35,8.72,6.2539813718,3.7084241362,7.3085,0.5649019438,0.6488432302,3
-4.5,-6,Duke,Syracuse,9.5,,,,7.38,,4.61,7.093,7.14,,4.3,4.3,3.6,6.5,6.71,4.8,3.5,11.7,-3,,10.21,10.42,9.75,11.74,9.43,12,2.9572,8.59,,,,0,9.85,4.58,9.117620421,,8.28,4.5939,,,,,,8.8,,,,1,4.45,12.388,5.23,8.14,7.1456162632,3.3505638775,7.26,0.7168801114,0.6695838824,-4.5
7.5,6.5,Auburn,Texas A&M,10,,,,13.66,,10.98,4.152,4.77,,10.3,9.3,10.1,6.6,5.8,6.9,8.5,11.1,6.8,,10.35,9.62,11.51,11.36,9.06,1,4.7164,7.85,,,,0,-2.66,6.22,4.580083391,,6.98,6.1349,,,,,,5,,,,2,6.77,6.446,8.68,7.27,7.495293231,3.2741970257,7.125,0.5173284822,0.6774842195,6.5
21.5,21,Akron,Toledo,20.5,,,,24.58,,28.38,17.526,20.61,,19.9,21,21.7,23.3,15.47,20.5,15.5,37.4,23,,23.35,24.73,22.56,27.2,30.04,36,18.2979,19.16,,,,0,25.58,20.94,16.969233629,,27.5,21.184,,,,,,26.3,,,,17,15.71,16.191,23.01,18.29,22.574316676,5.3559873012,21.442,0.526939972,0.9103069262,21
-13.5,-15,Tulane,Tulsa,-15.5,,,,-19.37,,-19.65,-20.474,-16.01,,-24.6,-23,-25.9,-16.9,-1.73,-15.86,-17,-8.4,-16,,-12.37,-12.54,-15.3,-13.06,-13.4,-26,-12.0465,-19.41,,,,0,-3.21,-11.44,-11.90822266,,-9.22,-28.579,,,,,,-13.5,,,,-3,-14.69,-21.657,-14.77,-20.86,-16.07358508,6.1373683485,-15.68,0.4817712574,0.1733084217,-15
-2.5,-4,Louisiana Tech,UTEP,-8,,,,-11.39,,-3.55,-2.671,-6.39,,-2.4,-2.8,-3.4,-6.8,-12.16,-4.17,-1.5,-37.7,-2.8,,-0.49,-0.89,0.74,-3.03,-13.87,-20,-3.3052,-6.72,,,,0,-7.21,-9.58,-3.297580345,,-13.27,-7.8845,,,,,,-7,,,,-18,-10.49,-12.021,-3.66,-10.71,-7.450602511,7.2506407207,-6.555,0.4423686862,0.3352269224,-4
22.5,22.5,Utah St.,Vanderbilt,17.5,,,,25.45,,33,25.802,24.81,,37.8,33.6,35.5,21.7,14.17,18.47,9,12.5,23,,21.58,20.63,22.69,25.7,21.98,29,22.8023,20.74,,,,0,26.76,24.09,24.981271539,,14,22.6746,,,,,,25,,,,14,19.73,31.792,16.6,21.48,23.266630361,6.5550048335,22.74615,0.5129570027,0.9115143576,22.5
-6.5,-7,Florida St.,Virginia,-2,,,,3.82,,1.76,-7.996,-6.7,,-1.2,-3.1,-1.2,-2.5,-5.16,-3.46,2.5,-10.7,-7.3,,0.35,1.64,0.36,-2.98,-12.56,-24,-2.5395,0.69,,,,0,0.41,-3.38,-1.607909943,,-9.33,-2.9029,,,,,,-12.4,,,,-13,0.81,0.566,-6.13,-7.81,-3.876572186,5.6695484086,-2.7212,0.5531614246,0.4093688134,-6.5
-14,-14,Georgia Tech,Wake Forest,-10.5,,,,-14.62,,-19.05,-17.287,-11.78,,-16.8,-16.8,-17.7,-6.7,-8.37,-10.46,-2.5,-10.6,-20,,-10.25,-10,-9.97,-14.67,-14.49,-21,-11.7499,-16.36,,,,0,-12.31,-8.67,-18.73346693,,-13.27,-19.9216,,,,,,-17.5,,,,-8,-14.68,-16.555,-6.94,-13.61,-13.55771772,4.4701106428,-14.05,0.5076351897,0.2063707422,-14
-9,-8.5,Ohio St.,Washington,-16.5,,,,-0.7,,-12.19,-9.395,-6.33,,-12.5,-13.4,-13.3,-15.5,1.89,-15.53,-7,5.7,-7.7,,-5.97,-5,-8.47,-6.89,-1.58,-8,-4.8197,-10.31,,,,0,-4.57,-15.12,-10.29125966,,0.52,-13.7551,,,,,,-11.8,,,,1,-12.63,-20.152,-11.31,-3.46,-8.626970615,5.8807291492,-8.9325,0.4978373313,0.3057843932,-8.5
-10,-12.5,Utah,West Va.,-3.5,,,,-12.09,,-10.06,-2.229,-6.68,,-7.9,-8.7,-8.2,-8.6,-5.82,-8.02,4,-13.3,-13.5,,-4.07,-4.1,-2.47,-8.44,-15.51,-16,-6.2148,-8.84,,,,0,-10.6,-10.75,-3.670671814,,-14.28,-3.8023,,,,,,-11.5,,,,-12,-6.99,-1.809,-4.39,-6.94,-7.655492869,4.4795751658,-7.96,0.583021478,0.3218868369,-11.5
