lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,linecfp,linepig,linefidler,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineargh,lineround,lineavg,linestd,linemedian,phcover,phwin,lineca
-2.5,-3,San Diego St.,Fresno St.,5,,-8.39,-3,-14.99,-2,5.791,-1.6,-12.677,-2.2,-1.7,-2,-6.4,-3.98,0.32,8,-10.47837,-2.4,-3.1,-0.5,-1.82,1.83,-2.54,-12.12,-11,-2.6539,-7.56,,,0.92,0,-9.96,-11.95,-8.449516584,,-9.17,-0.0649,22.77764505,,,,-6.075,-1.8,-10.78238064,-3.573156126,-5.95,-9,-3.58,-13.6,-5.16,-2.37,,,-4.542565826,5.4761462768,-3.1,0.473634105,0.3937504269,-3
-6.5,-6.5,South Alabama,Georgia St.,0.5,,-7.91,-6.5,-6.95,-8.07,2.526,-7.32,-6.95,-6.5,-7.9,-7,-7,-1.7,-7.27,-7,-5.712788,-7.1,-7.8,-6.33,-7.46,-3.67,-10.02,-8.42,-16,-5.055,-8.94,,,-6.88,0,-9.22,-5.05,-7.443325741,,-3.88,-10.7631,-17.40553122,,,,-16.175,-8.3,-11.78765467,-8.962786448,1.05,-8,-7.13,-6.076,-4.99,2.11,,,-6.656073549,3.9127301766,-7,0.4972936671,0.3425201987,-6.5
17.5,17,Syracuse,Georgia Tech,21,,17.98,17,20.42,7.16,12.051,12.8,19.655,17.8,13.8,14.7,12.5,16.25,11.71,1.5,16.82946,16,16.6,14.47,12.07,17.62,15.86,16.93,17,13.5308,15.34,,,11.38,0,24.73,14.07,16.309816246,,14.52,14.8174,19.872445007,,,,21.65,14.1,18.493970172,17.990688508,25.2,16,20.93,22.284,15.15,20.59,,,16.046190934,4.4817417318,16,0.4835395149,0.8337857087,17
24,25,UCLA,Indiana,26.5,,32.39,25,30.45,29.63,20.817,28.78,30.705,24.3,24.1,26.6,26.1,18.18,20.58,20,35.33778,25,21,23.15,20.46,26.83,25.38,37.44,32,26.374,30.13,,,18.4,0,48.04,23.44,28.335745077,,29.56,24.9462,30.335103994,,,,30.4,29.3,38.458606895,27.859648328,27.2545,28,21.63,22.602,20.57,26.75,,,26.972329025,6.0295674089,26.5,0.5335008884,0.9432777893,25
8,9.5,Minnesota,Iowa,5.5,,13.47,9.5,17.07,10.61,4.911,7.47,12.949,9.7,9.8,10.2,11.9,8.24,9.79,6.5,19.00249,9.7,13,10.4,10.08,9.25,13.15,12.56,13,8.7871,13.03,,,9.61,0,15.15,-3.27,11.889269634,,10.26,13.7357,32.802745584,,,,18.65,11.4,19.781735774,-1.07920389,9.45,3,10.81,8.905,13.63,1.55,,,10.810802446,4.3641181207,10.4,0.5226376787,0.7435230061,9.5
2,2.5,BYU,Iowa St.,-6.5,,-4.88,2.5,-3.44,7.56,-5.333,-2.86,-11.795,3,3.3,2.9,-1.9,-5.52,2.56,-1.5,-2.849484,1.5,-3.4,1.1,2.78,0.04,-0.34,-5.09,-10,-1.0346,-2.59,,,-1.51,0,-9.64,-5.96,-4.789870403,,-1.61,2.9406,6.591834547,,,,5.575,-2.2,-2.821777312,-12.92358397,-4.55,-7,-5.72,-5.909,1.51,-7.41,,,-2.215054659,4.3213651341,-2.59,0.4190618259,0.4466454314,2
3,3,Kansas St.,Kansas,10,,5.77,3,4.63,-6.45,4.913,3.21,3.94,1,-0.2,0.2,1.7,5.02,-0.85,-5.5,4.152863,2.4,-0.3,2.67,1.96,3.71,1.89,3.58,6,1.6555,3.23,,,0.81,0,2.14,-0.82,4.654540366,,2.56,1.9862,8.5951283964,,,,1.85,5.4,7.481976043,1.0333294844,8.75,6,-2.4,-2.122,-0.22,7.15,,,2.4500533182,3.4425966221,2.4,0.4904334031,0.559721977,3
-9.5,-7,Bowling Green,Kent,-7,,-6.54,-7,-7.42,-11.82,-8.77,-13.47,-11.64,-13.8,-13.5,-17.2,-10.9,-5.41,-15.55,-8,-7.714935,-9.9,-8.5,-9.92,-10.82,-10.13,-11.2,-10.44,-14,-9.5671,-10.87,,,-12.25,0,-10.04,-3.24,-6.076609954,,-6.63,-18.3278,11.118329718,,,,-11.725,-9.9,-7.333647302,-12.65874887,-6.3,-9,-13.03,-5.462,-5.99,-6.29,,,-9.914797237,3.399434363,-9.92,0.4494128757,0.271453467,-7.5
-8.5,-9,Tennessee,Kentucky,-10.5,,-7.87,-9,-8.16,-7.63,-7.69,-8.98,-13.036,-6.2,-6.6,-6.8,-8.1,-7.36,-9.84,-15,-5.712452,-12.2,-7.5,-5.8,-5.04,-8.49,-5.08,-9.7,-11,-7.2585,-10.31,,,-8.31,0,-9.62,-8.75,-7.677554105,,-7.6,-8.4098,-16.03077697,,,,-5.575,-8.7,-6.383759688,-5.065399087,-13.3,-18,-9.71,-9.01,-5.48,-10.21,,,-8.476745277,2.3093722259,-8.16,0.5091592944,0.2993118124,-9
-1.5,-2.5,Texas A&M,LSU,-4.5,,-3.73,-2.5,1.81,7.01,-1.455,-0.1,-15.743,3.8,3.9,3.6,-3.2,-4.39,1.51,0.01,-5.493744,-3.3,-1.7,1.8,2.78,-0.56,2.25,-1.68,1,-0.5072,-0.41,,,1.29,0,-0.97,-0.64,-4.669380651,,0.4,3.1881,-7.292779296,,,,-7,0.3,-2.69056771,-12.23751321,-2.8,-4,-3.98,0.948,-0.12,-0.97,,,-0.898020317,3.8424838655,-0.5072,0.5277705613,0.4781579707,-2.5
3,3,Western Kentucky,Louisiana Tech,1.5,8.89,15.76,3,8.95,4.97,-5.601,3.35,14.285,3.2,3.5,3.7,10,10.9,0.96,-0.5,15.22736,4,6,7.75,7.9,7.9,7.96,14.8,16,6.4204,13.99,,,5.91,0,5.85,8.19,11.225875557,,15.28,7.0965,9.529495664,,,,11.475,7,20.129153256,2.3089808644,12.6,3,6.16,18.664,6.94,10.79,,,8.4780572203,5.4251598383,7.9,0.592892684,0.6927230103,4
23.5,25.5,Boston College,Louisville,28,,36.57,25.5,33.32,18.94,23.311,21.81,32.527,13.7,22.6,23.3,28.3,18.89,21.15,12.5,37.82591,24,23.5,25.66,22.33,29.24,29.26,33.23,40,20.6282,29.12,,,21.2,0,33.34,27.92,32.776843584,,27.16,29.1034,15.428138324,,,,34.65,22.4,39.924404452,20.64899172,42.35,22,31.28,33.564,29.08,35.43,,,27.945916873,7.0939085468,28.3,0.5410034951,0.945417333,25.5
-3.5,-5,South Florida,Memphis,4.5,,-6.37,-5,-7.73,-7.69,-3.997,0.63,-15.541,-2.6,-1.9,-2.4,0.3,-4.17,4.62,8.5,-7.823059,-3.2,-0.8,0.59,0.34,-0.89,1.95,-10.12,-10,-0.0337,-1.55,,,3.16,0,0.51,-4.97,-9.767887034,,-3.45,4.7635,-5.846934955,,,,-5.575,-3.6,-6.924786749,-5.759532809,-4.095,-2,-2.15,-8.959,1.4,-1.25,,,-2.725459815,4.9182712859,-2.4,0.5390517731,0.4350991672,-5
30,30,Stanford,Miami (Fla.),19.5,,31,30,32.12,27.27,18.968,22.75,28.253,31.2,28.5,29.3,26.5,17.61,24.89,24.5,38.25581,30,27.6,26.47,24.76,27.86,30.89,34.32,36,26.9703,27.97,,,20.9,0,36.38,27.86,26.437137751,,31.07,27.5029,59.475110163,,,,28.85,29.4,37.399727114,6.00807263,31.15,19,23.68,23.249,25.39,21.15,,,27.791689099,4.9065625433,27.86,0.4620778004,0.9522041972,30
1,1.5,Western Mich.,Miami (Ohio),3,,-6.45,1.5,-5.49,8.81,7.644,2.06,-10.396,6.2,5.2,6.4,2.9,-2.65,4.6,11.5,-6.170386,3.3,2,2.28,1.25,3.27,1.87,-8.67,-7,0.4799,-0.15,,,4.62,0,-6.17,-0.69,0.876692637,,-5.61,6.9449,18.60159343,,,,-3.225,0.8,-7.20542572,0.407223576,-1.05,-2,3.82,5.465,1.19,0.71,,,0.6734277158,5.2210191699,1.25,0.4858291153,0.5160151536,1.5
-13,-14.5,Michigan,Michigan St.,-13,,-14.83,-14.5,-18.27,-8.92,-7.959,-14.1,-15.727,-14,-15,-16.5,-18.9,-8.72,-18.91,-9.5,-16.40716,-16.5,-14,-9.14,-9.08,-10.49,-9.92,-17.03,-23,-14.6151,-18.93,,,-14.75,0,-20.86,-16.34,-17.18308404,,-10.34,-17.6431,-31.68714848,,,,-27.125,-15.4,-17.07316623,-8.103883958,-18.55,-12,-14.31,-17.917,-15.42,-13.85,,,-15.13357975,4.1486989863,-15.4,0.4890346413,0.1790633118,-14.5
-7,-7,Texas,Mississippi St.,-6.5,,-3.57,-7,-4.71,-16.53,-5.992,-7.48,-3.303,-11.1,-12.3,-11.8,-8.1,-2.89,-13.29,-16.5,-7.757524,-9.2,-10.4,-8.46,-8.31,-10.78,-7.99,-6.45,-6,-9.2174,-7.83,,,-11.63,0,-1.21,1.76,-2.988884578,,-3.09,-15.3286,-0.568452594,,,,-10.85,-9.5,-4.914460309,-1.675852547,-4.9,-1,-11.71,-6.641,-8.11,1.55,,,-7.795458177,4.3410287568,-7.99,0.4862551118,0.3184858817,-7
14,14.5,Florida Atlantic,Navy,19,,14.15,14.5,14.02,25.74,20.882,14.14,17.38,23.6,20.1,22.3,16.7,15.6,17.12,19,17.61932,18.5,12.9,15.39,15.09,19.2,13.69,14.46,8,10.9827,17.27,,,12.34,0,19.93,14.32,8.997472164,,11.58,12.8958,19.595151028,,,,14.625,17.1,14.55218857,13.142779078,25.9,17,13.49,13.683,13.42,23.11,,,16.378909762,4.2000764859,15.39,0.5324733031,0.8398335386,14.5
8.5,7.5,Northwestern,Nebraska,5.5,,4.44,7.5,1.35,7.82,3.893,10.58,5.491,10.9,11.3,10.7,9.1,3.4,9.63,11,1.587803,8.7,7.7,9.17,9.76,11.02,7.03,8.27,7,7.1997,7.71,,,5.72,0,10.31,5.49,4.881410195,,8.77,9.1766,20.379512301,,,,12.025,12.6,9.445712056,0.0086502536,8.4,5,2.19,3.051,2.91,4.07,,,7.4177237244,3.1041695175,7.82,0.498565604,0.6761085928,7.5
-21.5,-21.5,Boise St.,Nevada,-21.5,,-24.4,-21.5,-26.58,-31.61,-25.217,-18.68,-23.468,-28.8,-27.8,-30,-25.7,-12.17,-22.09,-15.5,-25.97651,-25.5,-21.7,-19.92,-20.58,-22.31,-20.75,-24.29,-26,-22.1954,-22.04,,,-21.87,0,-18.1,-13.47,-20.90217289,,-17.43,-22.9143,-40.30879052,,,,-24.85,-24.3,-24.84222087,-30.62796257,-29.75,-23,-26.07,-23.218,-22.05,-24.49,,,-23.05214369,4.1999523529,-23.218,0.4731647638,0.0809562155,-21.5
2.5,3.5,Utah St.,New Mexico,2.5,,2.85,3.5,2.12,0.83,4.716,2.22,9.217,2.2,2.2,1.4,3.9,2.24,0.08,7.5,3.825298,2.7,1.3,1.44,1.26,4.07,-1.93,2.32,1,1.7203,2.09,,,-0.14,0,3.29,1.7,5.073465601,,1.86,2.8385,-1.071360884,,,,16.175,1.2,6.6424160725,1.1157712684,1.4,-4,-0.95,1.841,2.11,1.83,,,2.7856148634,3.0378531118,2.12,0.4875426358,0.5681608638,3.5
-1.5,-1,Missouri St.,New Mexico St.,5,0.76,0.43,-1,-0.38,1.63,4.755,-1.85,-2.917,-4.7,-3.1,-5.5,0.6,1.29,-2.47,4.5,3.79734,0.1,0.2,0.34,-0.71,-0.05,1.31,-0.05,-1,-0.5484,0.91,,,0.87,0,9.14,7.12,2.047733948,,2.13,0.5916,8.670990883,,,,1,1,4.587122493,-16.70276634,-1.4,5,1.03,19.095,2.73,-1.53,,,1.268959911,4.0903441647,0.68,0.5392281681,0.5307368031,-1
-9,-10.5,Virginia,North Carolina,-14.5,,-28.65,-10.5,-19.68,,-10.257,-10.71,-25.883,0.9,-7.5,-8.8,-15.6,-11.91,-3.83,6,-30.09637,-9.3,-9.1,-8.67,-7.9,-10.15,-10.07,-27.88,-35,-11.7401,-19.08,,,-8.43,0,-18.21,-16.68,-22.08121071,,-20.83,-12.3607,-26.87456172,,,,-27.275,-13.7,-31.26325422,-20.04991365,-26.25,-23,-16.6,-15.655,-12.23,-25.89,,,-15.70688513,9.1809783089,-14.1,0.4157127413,0.1965593675,-10.5
5.5,6,Ball St.,Northern Ill.,-2,,2.3,6,1.32,9.95,3.443,5.27,-5.808,9.2,8.9,9.4,7.9,-6.51,6.63,13,3.650265,4.7,5.6,3.99,6.68,2.03,3.02,1.8,2,4.446,4.71,,,2.1,0,4.36,-3.48,-1.835755652,,2.21,8.9644,-1.742771419,,,,7.425,6,6.82873334,-12.55878753,1.7675,-2,-9.26,4.594,4.12,0.43,,,3.5857728894,4.6754983541,4.12,0.4584686854,0.5854643511,6
4,5.5,Mississippi,Oklahoma,2.5,,4.39,5.5,6.89,2.07,-1.137,-0.33,3.928,3.9,3.5,3.2,3.4,3.7,-1.28,-7.5,6.438368,3,2.9,3.24,3.83,2.83,2.73,2.93,5,1.1951,4.06,,,2.35,0,16.15,4.84,6.070385864,,2.74,2.4164,16.042442302,,,,-3.355,4.1,7.483885121,-0.730720107,3.15,-1,1.31,1.225,4.14,0.15,,,3.0296189483,3.4880005266,3.15,0.4571181338,0.5736599347,5
13,14,Appalachian St.,Old Dominion,12,,15.09,14,17.02,14.91,6.634,13.48,20.731,9.7,9.1,10,12.8,11.39,8.42,10.5,13.96318,11.1,9,14.65,15.28,13.58,16.94,20.93,22,11.279,18.86,,,8.65,0,7.52,13.54,11.578314856,,22.5,14.1188,14.368153175,,,,19.25,15.8,18.493418253,12.30216421,16.45,6,10.25,7.942,8,4.07,,,13.269736234,4.5392094029,13.48,0.4874020075,0.7883679863,14
34.5,31.5,Wisconsin,Oregon,23.5,,26.58,31.5,42.07,33.6,18.105,29.3,30.707,29.2,31.3,31.5,34,18.07,27.35,25,33.00955,24.5,28.9,29.77,27.39,29.7,37.46,36.55,31,29.3309,35.05,,,25.24,0,40.9,25.75,24.942399652,,27.04,29.5657,2.177613928,,,,38.875,30.5,34.666201018,17.425153258,31.85,27,32.83,37.417,25.94,27.03,,,30.140737197,5.4017547645,29.7,0.4767460957,0.9633625497,31.5
9.5,6.5,NC St.,Pittsburgh,7.5,,4.62,6.5,9.09,12.18,8.721,10.57,7.22,13.4,11.5,11.9,6.6,5.56,6.41,7,8.82469,4.9,11.7,10.89,9.69,7.05,18.2,9.65,8,4.4277,9.35,,,11.34,0,7.4,19.84,8.853170741,,7.81,9.0646,40.556387898,,,,20.175,10.1,8.09427252,-2.306482545,6.65,8,17.44,14.914,5.2,-1.81,,,9.4878059811,4.3718641839,8.853170741,0.5514804163,0.7170530218,6.5
-1.5,-2.5,Rutgers,Purdue,-1,,3.47,-2.5,12.05,-24.69,-8.044,-3.17,4.347,-10.7,-9.5,-11.5,-1,1.15,-2.95,-1,2.959621,-3,-1.5,-1.35,-1.51,-2.97,-0.26,2.15,1,-1.0244,-0.45,,,-5.7,0,3.52,-3.41,1.187579354,,4.87,-6.5332,-4.565249508,,,,10.1,-4.1,5.339952513,1.121735932,-1.75,-5,-2.89,-4.209,2.77,-3.77,,,-1.617088388,6.2219183839,-1.35,0.5149787532,0.4623489484,-2.5
-10.5,-10.5,Connecticut,Rice,-6,,-12.35,-10.5,-21.24,-17.42,-7.294,-11.08,-6.312,-11.9,-12.2,-12.3,-9.3,-6.7,-5.63,-4.5,-14.79747,-10.4,-14.1,-13.48,-15.25,-11.29,-17.15,-18.19,-16,-9.0077,-12.83,,,-9.53,0,-10.41,-17.58,-10.61203876,,-10.29,-11.9067,-24.44085994,,,,-9.175,-15.2,-15.40292331,-1.893943034,-14.35,-13,-13.01,-12.713,-8.01,-1.81,,,-11.71079057,4.151962308,-11.9067,0.4790523893,0.2385214655,-10.5
-13,-11.5,Alabama,South Carolina,-16,,-13.37,-11.5,-11.53,-9.01,-7.436,-14.47,-15.981,-6.1,-7.6,-7.7,-14.7,-8.92,-14.76,1,-14.62526,-13.2,-14.3,-8.67,-7.06,-9.69,-11.55,-17.65,-20,-10.4827,-11.67,,,-12.15,0,-25.32,-16.78,-13.14033942,,-11.37,-13.032,-7.123819688,,,,-20.43,-15.2,-16.05352539,-5.496236526,-14,-17,-15.78,-15.905,-14.19,-10.49,,,-12.80296987,4.6029666457,-13.2,0.4775424708,0.2201207862,-11.5
11.5,12,Louisiana-Monroe,Southern Miss.,13,,15.03,12,20.76,3.67,8.962,11.35,14.568,6.8,10,8.2,13.3,14.5,8.04,0.5,21.26473,8,16.4,15.7,16.1,12.98,20.5,24.17,22,12.7865,16.88,,,13.39,0,17.4,19.82,12.416244066,,19.82,10.6096,32.862315299,,,,26.35,14.8,22.16500345,4.1540128308,19.25,16,20.55,15.208,14.54,14.43,,,14.774617372,5.6007928051,14.568,0.5472875912,0.8091061047,12
38.5,-57,Oklahoma St.,Texas Tech,34,,43.29,-57,48.89,37.35,24.662,33.28,33.11,30.9,33.2,33.2,36.6,19.19,23.94,22.5,50.13274,30.5,38.5,35.1,32.9,35.35,42.8,45.24,52,34.369,41.69,,,31.98,0,51.68,36.93,49.616737063,,34.34,36.1236,52.990852833,,,,62,41,54.735909882,44.824033832,44.1,37,39.3,41.202,30.34,36.55,,,38.015179152,9.136537752,36.55,0.9999492885,0.9807436935,-55.5
9.5,9.5,Louisiana-Lafayette,Troy St.,16,,13.35,9.5,9.63,5.63,14.047,7.42,16.963,6.1,7.5,8.1,7.1,11.79,6.16,-8,13.5638,6.8,12.5,12.42,9.58,12.56,17.16,9.29,12,7.1865,11.49,,,10.03,0,13.74,15.35,15.045156752,,9.38,4.397,3.8876634992,,,,20.35,9.4,14.552532009,3.604245856,17.5,9,18.46,16.956,9.35,16.95,,,11.225666378,5.169449134,11.79,0.5295788248,0.7485702061,9.5
-5.5,-5,Temple,Tulsa,-4.5,,-10.56,-5,-10.06,-4.34,-7.008,-7.21,-4.126,-8.8,-7.4,-8.5,-8.7,-5.66,-3.34,0.01,-13.2835,-3.6,-6.7,-5.61,-7.16,-4.25,-7.22,-10.32,-11,-6.2154,-7.72,,,-6.22,0,-12.15,-4.77,-5.121107911,,-6.64,-10.4542,-40.59961033,,,,-7.25,-8.6,-11.9281212,-28.0757961,-9.8,-11,-8.99,-13.453,-4.16,-7.69,,,-7.448957157,2.9646225086,-7.22,0.4573520355,0.3229351526,-5.5
15,13.5,Colorado,Utah,14,,17.03,13.5,21.19,8.68,11.738,11.39,18.317,9.9,11.5,10.6,15,12.29,12.92,-4.5,15.71185,15.5,17.3,14.43,13.41,13.77,18.42,19.43,21,11.2946,16.67,,,14.69,0,27.67,14.22,15.981947453,,14.67,13.8815,24.674189164,,,,24.225,18.7,22.681979214,1.9771251816,15.75,13,10.48,15.637,14.92,10.23,,,14.890484017,5.1984288062,14.69,0.5238346801,0.8127980404,13.5
2.5,2.5,Missouri,Vanderbilt,4,,5.64,2.5,4.81,2.44,5.062,1.8,3.649,5.2,4.3,4.8,1.9,2.46,-2.42,-3.5,1.748833,-7.3,0.9,3.71,3.02,3.71,4.48,3.35,2,1.2965,3.08,,,-0.53,0,1.27,2.18,3.7911798,,4.58,2.7404,-8.638034085,,,,4.75,2.3,7.007381262,1.3244089264,4.55,1,3.55,5.907,-1.44,3.79,,,2.6815972836,2.7450081777,3.35,0.5031722914,0.5658494468,2.5
5,5,California,Virginia Tech,-3,,4.81,5,15.15,2.09,-1.983,1.52,11.953,7.7,3.2,2.8,2.1,-2.69,3.23,3.5,6.166941,2,1.1,4.62,7.46,1.42,5.22,8.09,10,6.917,6.69,,,3.51,0,-7.5,-5.33,3.994170525,,6.29,7.2496,1.899518276,,,,-1.05,3.8,7.9834303572,-3.422807638,-5.6,-7,2.28,2.485,6.05,-14.13,,,3.0793882534,5.4480679417,3.5,0.467176377,0.5725345475,5
-3.5,-3,SMU,Wake Forest,-4.5,,-0.38,-3,6.93,-17.86,-8.875,-5.06,2.721,-15.6,-12.9,-14.1,-5,-1.15,-6.99,-12,-3.043449,-4.9,-11.1,-5.42,-5.27,-6.34,-6.15,1.76,-1,-4.9516,-4.95,,,-8.58,0,-5.55,-7.67,-1.957351215,,1.79,-10.46,-12.3457055,,,,-0.1,-7.6,-0.293064478,2.2386769408,-2.8,-1,-10.08,-8.455,-2.91,3.23,,,-5.322165761,5.3910147924,-5.06,0.4603119373,0.3758742436,-3.5
5.5,4,Illinois,Washington,2,,-1.23,4,3.32,-2.57,-0.607,5.46,9.611,0.6,1.5,1.8,2.8,-2.39,4.52,-2,-0.2614098,4.2,4.1,4.64,5.89,3.87,4.13,4.18,-1,2.8395,3.59,,,2.66,0,16.35,-0.15,-2.528446211,,2.48,2.0812,12.242953395,,,,10,1.8,0.222351535,-11.22442209,0.7,2,1.37,0.977,4.02,0.71,,,2.5560050134,3.6688542048,2.0812,0.4749334409,0.5620978789,4
2,1.5,Toledo,Washington St.,3,,4.81,1.5,-4.03,-10.75,2.7,1.3,14.92,1.4,0.2,3,2,4.75,5.09,2,1.047798,-1,-2.4,1.98,-0.41,4.69,0.73,-2.11,2,-1.7448,-2.1,,,-0.12,0,-14.53,-5.06,9.246612834,,-0.71,8.5736,-3.609994761,,,,3.825,-5.9,3.933520411,5.330850676,5.95,-10,3.37,4.978,6.07,18.35,,,1.7705059294,5.8431140463,2,0.5046092542,0.5415352956,1.5
-14.5,-15.5,TCU,West Va.,-9.5,,-13.07,-15.5,-14.39,-21.77,-6.685,-11.43,-11.219,-15.4,-15.9,-16.9,-16.2,-10.17,-10.63,-10,-18.10474,-16,-17.6,-8.69,-9.4,-9.12,-9.77,-14.3,-17,-10.1461,-15.21,,,-11.68,0,-10.76,-14.55,-8.148240715,,-13.78,-12.2018,-6.45528283,,,,-28.375,-11,-14.01109567,-1.342140643,-18.2,-13,-13.49,-16.944,-11.46,-6.85,,,-13.33474298,4.2822835976,-13.07,0.5373842526,0.2095350068,-15.5
