lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,linecfp,linepig,linefidler,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineargh,lineround,lineavg,linestd,linemedian,phcover,phwin,lineca
17.5,17.5,Syracuse,Georgia Tech,21,,17.98,,20.42,7.16,,,,,,,,,11.71,,16.82946,,16.6,14.47,12.07,17.62,15.86,16.93,17,,15.34,,,11.38,0,24.73,14.07,16.309816246,,14.52,11.2615,19.872445007,,,,,14.1,18.493970172,17.990688508,,16,,22.284,15.15,20.59,,,16.155149857,3.9014640869,16.309816246,0.476691306,0.8375876734,17.5
24,24,UCLA,Indiana,26.5,,32.39,,30.45,29.63,,,,,,,,,20.58,,35.33778,,21,23.15,20.46,26.83,25.38,37.44,32,,30.13,,,18.4,0,48.04,23.44,28.335745077,,29.56,27.9935,30.335103994,,,,,29.3,38.458606895,27.859648328,,28,,22.602,20.57,26.75,,,28.189105279,6.7685689784,27.9935,0.5702660266,0.9482380658,24.5
8,9,Minnesota,Iowa,5.5,,13.47,,17.07,10.61,,,,,,,,,9.79,,19.00249,,13,10.4,10.08,9.25,13.15,12.56,13,,13.03,,,9.61,0,15.15,-3.27,11.889269634,,10.26,16.2055,32.802745584,,,,,11.4,19.781735774,-1.07920389,,3,,8.905,13.63,1.55,,,11.400959816,4.9471749758,11.889269634,0.5412038728,0.752760166,9
2,2.5,BYU,Iowa St.,-6.5,,-4.88,,-3.44,7.56,,,,,,,,,2.56,,-2.849484,,-3.4,1.1,2.78,0.04,-0.34,-5.09,-10,,-2.59,,,-1.51,0,-9.64,-5.96,-4.789870403,,-1.61,2.8019,6.591834547,,,,,-2.2,-2.821777312,-12.92358397,,-7,,-5.909,1.51,-7.41,,,-2.503529269,4.1597721261,-2.821777312,0.4140758806,0.4395960594,1.5
3,3,Kansas St.,Kansas,10,,5.77,,4.63,-6.45,,,,,,,,,-0.85,,4.152863,,-0.3,2.67,1.96,3.71,1.89,3.58,6,,3.23,,,0.81,0,2.14,-0.82,4.654540366,,2.56,1.9969,8.5951283964,,,,,5.4,7.481976043,1.0333294844,,6,,-2.122,-0.22,7.15,,,2.7609711764,3.4779114321,2.67,0.495842617,0.5672021643,3
-9.5,-8.5,Bowling Green,Kent,-7,,-6.54,,-7.42,-11.82,,,,,,,,,-15.55,,-7.714935,,-8.5,-9.92,-10.82,-10.13,-11.2,-10.44,-14,,-10.87,,,-12.25,0,-10.04,-3.24,-6.076609954,,-6.63,-20.5975,11.118329718,,,,,-9.9,-7.333647302,-12.65874887,,-9,,-5.462,-5.99,-6.29,,,-9.42938769,3.6942316424,-9.9,0.4838632294,0.2821822661,-8.5
-8.5,-9.5,Tennessee,Kentucky,-10.5,,-7.87,,-8.16,-7.63,,,,,,,,,-9.84,,-5.712452,,-7.5,-5.8,-5.04,-8.49,-5.08,-9.7,-11,,-10.31,,,-8.31,0,-9.62,-8.75,-7.677554105,,-7.6,-10.041,-16.03077697,,,,,-8.7,-6.383759688,-5.065399087,,-18,,-9.01,-5.48,-10.21,,,-8.176590632,1.7932971806,-8.31,0.5232018857,0.3050861263,-9.5
-1.5,-2.5,Texas A&M,LSU,-4.5,,-3.73,,1.81,7.01,,,,,,,,,1.51,,-5.493744,,-1.7,1.8,2.78,-0.56,2.25,-1.68,1,,-0.41,,,1.29,0,-0.97,-0.64,-4.669380651,,0.4,3.1869,-7.292779296,,,,,0.3,-2.69056771,-12.23751321,,-4,,0.948,-0.12,-0.97,,,-0.153951694,2.7838081,-0.12,0.54090279,0.4962038359,-2
3,3.5,Western Kentucky,Louisiana Tech,1.5,8.89,15.76,,8.95,4.97,,,,,,,,,0.96,,15.22736,,6,7.75,7.9,7.9,7.96,14.8,16,,13.99,,,5.91,0,5.85,8.19,11.225875557,,15.28,2.9559,9.529495664,,,,,7,20.129153256,2.3089808644,,3,,18.664,6.94,10.79,,,9.672780339,5.1428002472,8.075,0.6046970705,0.7182318466,4.5
23.5,25,Boston College,Louisville,28,,36.57,,33.32,18.94,,,,,,,,,21.15,,37.82591,,23.5,25.66,22.33,29.24,29.26,33.23,40,,29.12,,,21.2,0,33.34,27.92,32.776843584,,27.16,26.6203,15.428138324,,,,,22.4,39.924404452,20.64899172,,22,,33.564,29.08,35.43,,,29.502458321,6.0053608218,29.12,0.5761188067,0.9583856301,25.5
-3.5,-4,South Florida,Memphis,4.5,,-6.37,,-7.73,-7.69,,,,,,,,,4.62,,-7.823059,,-0.8,0.59,0.34,-0.89,1.95,-10.12,-10,,-1.55,,,3.16,0,0.51,-4.97,-9.767887034,,-3.45,7.7422,-5.846934955,,,,,-3.6,-6.924786749,-5.759532809,,,,-8.959,1.4,-1.25,,,-2.683301311,5.1626637763,-1.55,0.5225790188,0.4363730941,-4
30,30,Stanford,Miami (Fla.),19.5,,31,,32.12,27.27,,,,,,,,,24.89,,38.25581,,27.6,26.47,24.76,27.86,30.89,34.32,36,,27.97,,,20.9,0,36.38,27.86,26.437137751,,31.07,32.8646,59.475110163,,,,,29.4,37.399727114,6.00807263,,19,,23.249,25.39,21.15,,,28.840250995,5.1804168019,27.86,0.4801133784,0.9573714314,30
1,2,Western Mich.,Miami (Ohio),3,,-6.45,,-5.49,8.81,,,,,,,,,4.6,,-6.170386,,2,2.28,1.25,3.27,1.87,-8.67,-7,,-0.15,,,4.62,0,-6.17,-0.69,0.876692637,,-5.61,8.2759,18.60159343,,,,,0.8,-7.20542572,0.407223576,,-2,,5.465,1.19,0.71,,,-0.183528763,5.0450371192,0.876692637,0.4625498929,0.4956202274,2
-13,-14,Michigan,Michigan St.,-13,,-14.83,,-18.27,-8.92,,,,,,,,,-18.91,,-16.40716,,-14,-9.14,-9.08,-10.49,-9.92,-17.03,-23,,-18.93,,,-14.75,0,-20.86,-16.34,-17.18308404,,-10.34,-17.5094,-31.68714848,,,,,-15.4,-17.07316623,-8.103883958,,-12,,-17.917,-15.42,-13.85,,,-15.14279241,3.8296377601,-15.42,0.4801798063,0.1777832895,-14
-7,-6.5,Texas,Mississippi St.,-6.5,,-3.57,,-4.71,-16.53,,,,,,,,,-13.29,,-7.757524,,-10.4,-8.46,-8.31,-10.78,-7.99,-6.45,-6,,-7.83,,,-11.63,0,-1.21,1.76,-2.988884578,,-3.09,-17.377,-0.568452594,,,,,-9.5,-4.914460309,-1.675852547,,-1,,-6.641,-8.11,1.55,,,-7.229154755,4.7231410708,-7.757524,0.4874411213,0.3318170217,-6.5
14,14.5,Florida Atlantic,Navy,19,,14.15,,14.02,25.74,,,,,,,,,17.12,,17.61932,,12.9,15.39,15.09,19.2,13.69,14.46,8,,17.27,,,12.34,0,19.93,14.32,8.997472164,,11.58,11.2713,19.595151028,,,,,17.1,14.55218857,13.142779078,,17,,13.683,13.42,23.11,,,15.358131229,4.0188952463,14.46,0.5148649426,0.8249522204,14.5
8.5,6.5,Northwestern,Nebraska,5.5,,4.44,,1.35,7.82,,,,,,,,,9.63,,1.587803,,7.7,9.17,9.76,11.02,7.03,8.27,7,,7.71,,,5.72,0,10.31,5.49,4.881410195,,8.77,14.1826,20.379512301,,,,,12.6,9.445712056,0.0086502536,,5,,3.051,2.91,4.07,,,7.17674101,3.2930223942,7.7,0.5117829568,0.6703911558,6.5
-21.5,-22,Boise St.,Nevada,-21.5,,-24.4,,-26.58,-31.61,,,,,,,,,-22.09,,-25.97651,,-21.7,-19.92,-20.58,-22.31,-20.75,-24.29,-26,,-22.04,,,-21.87,0,-18.1,-13.47,-20.90217289,,-17.43,-22.1785,-40.30879052,,,,,-24.3,-24.84222087,-30.62796257,,-23,,-23.218,-22.05,-24.49,,,-22.50389615,3.4719871747,-22.09,0.4912360333,0.0838455899,-22
2.5,2.5,Utah St.,New Mexico,2.5,,2.85,,2.12,0.83,,,,,,,,,0.08,,3.825298,,1.3,1.44,1.26,4.07,-1.93,2.32,1,,2.09,,,-0.14,0,3.29,1.7,5.073465601,,1.86,5.3415,-1.071360884,,,,,1.2,6.6424160725,1.1157712684,,-4,,1.841,2.11,1.83,,,2.1801471869,1.8254851936,1.86,0.4943900229,0.554052198,2.5
-1.5,-2,Missouri St.,New Mexico St.,5,,0.43,,-0.38,1.63,,,,,,,,,-2.47,,3.79734,,0.2,0.34,-0.71,-0.05,1.31,-0.05,-1,,0.91,,,0.87,0,9.14,7.12,2.047733948,,2.13,-0.6521,8.670990883,,,,,1,4.587122493,-16.70276634,,5,,19.095,2.73,-1.53,,,2.2198038576,4.4259101155,0.91,0.5724751083,0.5533793782,-1
-9,-10,Virginia,North Carolina,-14.5,,-28.65,,-19.68,,,,,,,,,,-3.83,,-30.09637,,-9.1,-8.67,-7.9,-10.15,-10.07,-27.88,-35,,-19.08,,,-8.43,0,-18.21,-16.68,-22.08121071,,-20.83,-13.2051,-26.87456172,,,,,-13.7,-31.26325422,-20.04991365,,-23,,-15.655,-12.23,-25.89,,,-17.61587229,8.5696566648,-16.1675,0.3766757584,0.1651507685,-10.5
5.5,5.5,Ball St.,Northern Ill.,-2,,2.3,,1.32,9.95,,,,,,,,,6.63,,3.650265,,5.6,3.99,6.68,2.03,3.02,1.8,2,,4.71,,,2.1,0,4.36,-3.48,-1.835755652,,2.21,10.0346,-1.742771419,,,,,6,6.82873334,-12.55878753,,-2,,4.594,4.12,0.43,,,3.4816737075,3.3179177106,3.650265,0.4649040579,0.5846773631,5.5
4,4.5,Mississippi,Oklahoma,2.5,,4.39,,6.89,2.07,,,,,,,,,-1.28,,6.438368,,2.9,3.24,3.83,2.83,2.73,2.93,5,,4.06,,,2.35,0,16.15,4.84,6.070385864,,2.74,0.2542,16.042442302,,,,,4.1,7.483885121,-0.730720107,,-1,,1.225,4.14,0.15,,,3.9212735594,3.2960891472,3.24,0.4899234068,0.5952006094,4.5
13,13.5,Appalachian St.,Old Dominion,12,,15.09,,17.02,14.91,,,,,,,,,8.42,,13.96318,,9,14.65,15.28,13.58,16.94,20.93,22,,18.86,,,8.65,0,7.52,13.54,11.578314856,,22.5,15.4104,14.368153175,,,,,15.8,18.493418253,12.30216421,,6,,7.942,8,4.07,,,13.845892524,4.8428185085,14.65,0.5059520275,0.7970809123,13.5
34.5,34.5,Wisconsin,Oregon,23.5,,26.58,,42.07,33.6,,,,,,,,,27.35,,33.00955,,28.9,29.77,27.39,29.7,37.46,36.55,31,,35.05,,,25.24,0,40.9,25.75,24.942399652,,27.04,26.663,2.177613928,,,,,30.5,34.666201018,17.425153258,,27,,37.417,25.94,27.03,,,30.720726027,5.2291373264,29.7,0.4354828115,0.9664888556,34
9.5,7,NC St.,Pittsburgh,7.5,,4.62,,9.09,12.18,,,,,,,,,6.41,,8.82469,,11.7,10.89,9.69,7.05,18.2,9.65,8,,9.35,,,11.34,0,7.4,19.84,8.853170741,,7.81,7.5193,40.556387898,,,,,10.1,8.09427252,-2.306482545,,8,,14.914,5.2,-1.81,,,9.2966173304,4.2568232344,8.853170741,0.5396530593,0.7134750159,7
-1.5,-2.5,Rutgers,Purdue,-1,,3.47,,12.05,-24.69,,,,,,,,,-2.95,,2.959621,,-1.5,-1.35,-1.51,-2.97,-0.26,2.15,1,,-0.45,,,-5.7,0,3.52,-3.41,1.187579354,,4.87,-8.0475,-4.565249508,,,,,-4.1,5.339952513,1.121735932,,-5,,-4.209,2.77,-3.77,,,-1.063973885,6.4852108054,-1,0.5242797385,0.4753466487,-2.5
-10.5,-10.5,Connecticut,Rice,-6,,-12.35,,-21.24,-17.42,,,,,,,,,-5.63,,-14.79747,,-14.1,-13.48,-15.25,-11.29,-17.15,-18.19,-16,,-12.83,,,-9.53,0,-10.41,-17.58,-10.61203876,,-10.29,-9.9425,-24.44085994,,,,,-15.2,-15.40292331,-1.893943034,,-13,,-12.713,-8.01,-1.81,,,-12.68911728,4.4606397682,-12.83,0.462260085,0.2216236174,-10.5
-13,-13,Alabama,South Carolina,-16,,-13.37,,-11.53,-9.01,,,,,,,,,-14.76,,-14.62526,,-14.3,-8.67,-7.06,-9.69,-11.55,-17.65,-20,,-11.67,,,-12.15,0,-25.32,-16.78,-13.14033942,,-11.37,-10.4741,-7.123819688,,,,,-15.2,-16.05352539,-5.496236526,,-17,,-15.905,-14.19,-10.49,,,-13.63832899,3.9270015109,-13.37,0.4889338078,0.2030170037,-13
11.5,12,Louisiana-Monroe,Southern Miss.,13,,15.03,,20.76,3.67,,,,,,,,,8.04,,21.26473,,16.4,15.7,16.1,12.98,20.5,24.17,22,,16.88,,,13.39,0,17.4,19.82,12.416244066,,19.82,8.515,32.862315299,,,,,14.8,22.16500345,4.1540128308,,16,,15.208,14.54,14.43,,,15.959959101,4.8318236001,15.7,0.5678211783,0.8310547743,12.5
38.5,38.5,Oklahoma St.,Texas Tech,34,,43.29,,48.89,37.35,,,,,,,,,23.94,,50.13274,,38.5,35.1,32.9,35.35,42.8,45.24,52,,41.69,,,31.98,0,51.68,36.93,49.616737063,,34.34,36.9619,52.990852833,,,,,41,54.735909882,44.824033832,,37,,41.202,30.34,36.55,,,40.260771478,7.7485100805,38.5,0.5292921614,0.9884538519,38.5
9.5,9.5,Louisiana-Lafayette,Troy St.,16,,13.35,,9.63,5.63,,,,,,,,,6.16,,13.5638,,12.5,12.42,9.58,12.56,17.16,9.29,12,,11.49,,,10.03,0,13.74,15.35,15.045156752,,9.38,2.8304,3.8876634992,,,,,9.4,14.552532009,3.604245856,,9,,16.956,9.35,16.95,,,11.79671555,3.6972554895,12.42,0.5398210863,0.7645586431,9.5
-5.5,-6,Temple,Tulsa,-4.5,,-10.56,,-10.06,-4.34,,,,,,,,,-3.34,,-13.2835,,-6.7,-5.61,-7.16,-4.25,-7.22,-10.32,-11,,-7.72,,,-6.22,0,-12.15,-4.77,-5.121107911,,-6.64,-8.6259,-40.59961033,,,,,-8.6,-11.9281212,-28.0757961,,-11,,-13.453,-4.16,-7.69,,,-7.816865165,3.0563794533,-7.22,0.4683492627,0.3150109728,-6
15,15,Colorado,Utah,14,,17.03,,21.19,8.68,,,,,,,,,12.92,,15.71185,,17.3,14.43,13.41,13.77,18.42,19.43,21,,16.67,,,14.69,0,27.67,14.22,15.981947453,,14.67,14.616,24.674189164,,,,,18.7,22.681979214,1.9771251816,,13,,15.637,14.92,10.23,,,16.319151067,3.9937268124,15.637,0.5228480734,0.8397045054,15
2.5,3,Missouri,Vanderbilt,4,,5.64,,4.81,2.44,,,,,,,,,-2.42,,1.748833,,0.9,3.71,3.02,3.71,4.48,3.35,2,,3.08,,,-0.53,0,1.27,2.18,3.7911798,,4.58,3.0697,-8.638034085,,,,,2.3,7.007381262,1.3244089264,,1,,5.907,-1.44,3.79,,,2.8957637625,2.1942943643,3.08,0.4981743352,0.5714230591,3
5,4,California,Virginia Tech,-3,,4.81,,15.15,2.09,,,,,,,,,3.23,,6.166941,,1.1,4.62,7.46,1.42,5.22,8.09,10,,6.69,,,3.51,0,-7.5,-5.33,3.994170525,,6.29,7.691,1.899518276,,,,,3.8,7.9834303572,-3.422807638,,-7,,2.485,6.05,-14.13,,,3.5156216753,5.9701815706,4.62,0.491758173,0.5818277699,4
-3.5,-3.5,SMU,Wake Forest,-4.5,,-0.38,,6.93,-17.86,,,,,,,,,-6.99,,-3.043449,,-11.1,-5.42,-5.27,-6.34,-6.15,1.76,-1,,-4.95,,,-8.58,0,-5.55,-7.67,-1.957351215,,1.79,-9.2045,-12.3457055,,,,,-7.6,-0.293064478,2.2386769408,,-1,,-8.455,-2.91,3.23,,,-4.460534588,5.1572348753,-5.27,0.4835235855,0.395010183,-3.5
5.5,4.5,Illinois,Washington,2,,-1.23,,3.32,-2.57,,,,,,,,,4.52,,-0.2614098,,4.1,4.64,5.89,3.87,4.13,4.18,-1,,3.59,,,2.66,0,16.35,-0.15,-2.528446211,,2.48,3.6415,12.242953395,,,,,1.8,0.222351535,-11.22442209,,2,,0.977,4.02,0.71,,,2.614439821,3.7098718382,2.66,0.467292787,0.5634700323,4.5
2,1.5,Toledo,Washington St.,3,,4.81,,-4.03,-10.75,,,,,,,,,5.09,,1.047798,,-2.4,1.98,-0.41,4.69,0.73,-2.11,2,,-2.1,,,-0.12,0,-14.53,-5.06,9.246612834,,-0.71,7.0364,-3.609994761,,,,,-5.9,3.933520411,5.330850676,,-10,,4.978,6.07,18.35,,,0.9936932498,6.5586573336,1.047798,0.4914423082,0.5229896263,1.5
-14.5,-15,TCU,West Va.,-9.5,,-13.07,,-14.39,-21.77,,,,,,,,,-10.63,,-18.10474,,-17.6,-8.69,-9.4,-9.12,-9.77,-14.3,-17,,-15.21,,,-11.68,0,-10.76,-14.55,-8.148240715,,-13.78,-9.7536,-6.45528283,,,,,-11,-14.01109567,-1.342140643,,-13,,-16.944,-11.46,-6.85,,,-12.69966706,3.6849853296,-11.68,0.5398870087,0.2187666049,-15
4.5,6,Colorado St.,Wyoming,6,,-0.48,,6.38,3.29,,,,,,,,,5.47,,-1.568723,,3.9,4.94,3.02,4.29,8.02,0.61,2,,6.02,,,5.69,0,6.1,-0.82,5.636988456,,2.34,1.441,-0.111759718,,,,,2,-1.478241856,2.091079804,,2,,3.54,4.18,13.03,,,3.742040944,3.2767886338,3.9,0.4607398165,0.5909485794,6
