lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,lineargh,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,lineround,linecfp,linepig,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineavg,linestd,linemedian,phcover,phwin,lineca
-4,-5,Kansas,Central Florida,1.5,,,,-2.56,,-3.98,-2.885,0.28,,-2.2,-2.2,-2.1,-2.4,-6.35,0.48,6,0.1,-3.6,,0.89,0.63,1.05,0.1,-5.23,-2,-1.5283,-2.33,,,,0,5.55,1.26,-7.458187307,,-3.25,-5.1502,,,,,-6.7,-4.2,,,,1,-1.56,-6.793,-2.73,-4.33,-1.93014204,3.1785890107,-2.2,0.5533359311,0.4527292766,-4.5
-1.5,1.5,Iowa St.,Cincinnati,-9,,,,-2.36,,-11.44,-7.069,-0.88,,-5.1,-4.2,-4.8,-1.3,-1.43,-4.93,-6.5,-1.9,-0.7,,1.08,1.97,-0.66,1.17,1.89,-2,-0.3381,-3.14,,,,0,2.57,-12.11,0.533763217,,2.29,1.1132,,,,,-3.4,3.3,,,,-2,-7.22,-2.157,-1.37,-4.04,-2.488701115,3.9000434379,-1.9,0.4311734956,0.4397198652,1
10.5,8,Florida Intl.,Connecticut,15,,,,12.01,,22.38,14.197,11.19,,16.6,15.3,16.4,7.9,8.57,10.9,14,4.3,10.8,,13.65,14.01,14.38,14.16,8.22,11,7.2024,12.56,,,,0,13.59,18.45,12.013951537,,6.73,11.8836,,,,,23.675,11.9,,,,6,10.6,23.992,9.37,12.78,13.021634895,4.5102201929,12.56,0.5859884952,0.7841175502,9
1,3,Western Kentucky,Delaware,-12.5,,,,0.6,,6.98,-10.701,-2.52,,3.8,2.2,3.9,-2.9,1.61,-8.74,0.5,3,-2.5,,2.93,1.97,3.93,2.44,0.41,4,1.7885,-3.79,,,,0,1.79,-6.92,7.367931517,,3.41,3.5363,,,,,10.4,-0.2,,,,-1,-1.17,-12.947,4.26,2.63,0.2595373187,5.4792589238,1.79,0.4532343142,0.5061435092,3
-6.5,-7,Texas,Florida,-11.5,,,,0.9,,-6.22,-1.539,-8.72,,-4,-5.6,-5,-11.6,-6.8,-9.87,-9,-12.5,-7,,-2.62,-0.48,-4.44,-3.9,-5.95,-8,-7.786,-5.02,,,,0,2.24,-0.36,-7.617254872,,-1.26,-11.7854,,,,,-11.575,-4.7,,,,-7,-11.16,-6.661,-7.36,-6.36,-6.158898632,3.8960140685,-6.36,0.5145834533,0.3536852753,-7
-3.5,-4.5,Miami (Fla.),Florida St.,-7.5,,,,-11.94,,-15.83,-9.458,0.58,,-11,-9.5,-11.6,-7.1,-5.01,-5.25,-12.5,1.1,-5.1,,-3.51,-1.93,-5.65,-4.91,-0.82,4,-3.9252,-9.72,,,,0,-9.06,-4.79,-8.868830166,,0.64,-13.7977,,,,,-10.175,-0.9,,,,-1,-16.03,-15.569,-5.09,-5.49,-6.839506975,5.186189841,-5.65,0.4599368254,0.3416053081,-4.5
13.5,14,Nevada,Fresno St.,22,,,,16.49,,21.68,20.039,15.17,,15,16.4,17.8,15.1,17.67,15.44,10.5,22.8,10.1,,20.79,20.42,22.45,22.6,18.55,25,14.6998,17.09,,,,0,24.19,18.24,24.366912436,,14.14,18.6195,,,,,18.85,21.9,,,,20,22.57,20.17,17.65,24.38,18.874703407,3.8701005138,18.6195,0.583926237,0.8751048204,15
-9,20.5,Kentucky,Georgia,21,,,,21.87,,19.02,16.3,14.07,,18.3,20.4,20.6,20.1,12,21.29,20,17.3,22,,20.96,19.29,21.42,25.67,19.9,15,16.9644,22,,,,0,15.44,23.16,16.701969211,,15.24,19.7182,,,,,18.9,20.6,,,,11,24.1,25.052,21.19,9.88,19.255653612,3.5458818046,20,0.4783773385,0.8808744987,20.5
-19.5,-19.5,James Madison,Georgia St.,-13.5,,,,-23.28,,-25.9,-11.836,-17.75,,-9.9,-13.5,-12.8,-17.4,-8.36,-15.65,-12.5,-37.3,-22.5,,-16.38,-16.34,-13.21,-25.06,-24.43,-29,-13.1421,-18.48,,,,0,-45.61,-21.63,-17.5534473,,-15.46,-24.2146,,,,,-34.775,-21.9,,,,-25,-22.92,-18.744,-11.41,-17.38,-19.6913681,8.1761475728,-17.5534473,0.4968323056,0.1358136195,-19.5
-10.5,-12,Texas Tech,Houston,-3,,,,-8.85,,-12.19,-4.736,-6.79,,-2.1,-4.5,-2.9,-10.7,-0.57,-6.54,-8,-4.5,-8.2,,-2.97,-2.69,-2.31,-5.82,-11.09,-11,-6.9683,-1.71,,,,0,2.78,-15.42,-7.688765014,,-1.65,-8.9716,,,,,0.55,-13.4,,,,-13,-6.1,-14.948,-5.8,-4.91,-6.172505,4.4234359013,-5.82,0.5995887307,0.354503593,-11
7,7.5,Virginia,Louisville,15.5,,,,3.1,,15.54,5.906,5.7,,10.3,11.5,12,8.7,-0.12,10.69,15,1,6.9,,8.94,7.82,12.86,6.66,-3.83,-6,1.4395,9.49,,,,0,5.36,9.27,6.221068477,,0.99,13.2986,,,,,-4.15,5,,,,,4.48,8.253,7.88,8.14,6.7829748023,5.5054876136,7.82,0.4877410632,0.6562594442,7.5
-5.5,-6.5,Washington,Maryland,2,,,,-10.88,,-9.48,-1.886,-4.6,,-5.2,-5.1,-6.4,-2.2,0.08,-2.84,-2.5,5.9,-4.4,,-3.14,-4.49,-0.44,-6.36,-9.82,-7,-0.4751,-10.15,,,,0,-6.69,-3.44,-0.614973136,,-3.55,-2.4504,,,,,-9.95,-7.7,,,,1,-0.95,-2.07,-1.68,-3.46,-3.998074944,3.7500173364,-3.46,0.5433495212,0.4035407648,-6
-11.5,-13,Western Mich.,Massachusetts,-14.5,,,,-18.9,,-14.32,-9.016,-11.81,,-7.8,-8.9,-8.7,-14.1,-12.34,-12.84,-8.5,-16.1,-8.9,,-12.37,-12.64,-13.51,-14.66,-23.24,-32,-8.6565,-14.69,,,,0,-25.76,-17.14,-26.41054901,,-18.83,-10.2033,,,,,-10.375,-14.4,,,,-19,-17.74,-11.244,-9.24,-13.03,-14.329253,5.7275005949,-13.03,0.4773343631,0.1987435604,-13
20.5,20.5,Tulsa,Memphis,28.5,,,,27.89,,20.89,28.078,22.38,,24.1,24.2,26.7,23.9,15.25,24.41,24.5,21.7,17.5,,28.06,26.33,27.99,35.4,24.2,23,25.6504,27.99,,,,0,26.23,22.05,26.720744328,,18.92,25.8868,,,,,30.05,22.4,,,,16,30.27,33.239,21.49,30.18,25.334998313,4.2526235018,25.6504,0.5830128139,0.9377210589,21.5
16,16.5,Wisconsin,Michigan,17,,,,26.02,,10.32,13.331,15.38,,17.1,18.3,18.7,15.8,15.5,17.1,12.5,17.4,15.5,,16.28,14.69,17.36,19.12,23.51,19,15.7958,18.52,,,,0,20.88,11.88,20.131124922,,18.15,14.5244,,,,,24.775,20,,,,14,20.33,24.582,19.01,22.64,17.913009846,3.7018967941,17.4,0.5245237145,0.8632013537,16.5
9.5,11,Air Force,Navy,20.5,,,,18.06,,14.18,18.599,13.81,,21,18.7,19.6,15.8,17.16,12,27.5,34.6,9.3,,16.31,14.21,21.05,15.98,14.39,12,13.1809,17.5,,,,0,18.66,20.2,18.801182911,,13.9,13.1406,,,,,19.2,14.3,,,,24,17.92,15.957,8.18,24.38,17.274808573,5.0695135098,17.16,0.6064582675,0.8491795252,12
11.5,11.5,Michigan St.,Nebraska,8,,,,17.82,,11.17,9.19,15.76,,12,12.9,13.9,14.8,7.25,12.24,8.5,13.6,8.3,,11.24,12.31,9.18,13.87,21.04,16,13.1448,15.93,,,,0,19.8,12.02,10.51944586,,11.7,16.3364,,,,,21.025,18.2,,,,10,12.44,19.226,13.94,11.62,13.483989268,3.7418072031,12.9,0.5344027076,0.7949347544,11.5
-1.5,-2.5,Sam Houston St.,New Mexico St.,6.5,-1.51,,,6.88,,-6.78,-10.57,-0.71,,-6.2,-4.7,-5.8,-0.2,17.45,-3.43,-8.5,22,-6.4,,4.7,2.88,8.19,2.36,10.88,9,-0.1961,0.54,,,,0,25.83,4.55,8.7714045494,,12.95,-2.6557,,,,,-11.175,3.1,,,,15,2.12,-2.361,6.37,7.56,2.6895177809,8.6976462875,2.24,0.5846144218,0.5588806508,-2
-13,-14,Clemson,North Carolina,-2.5,,,,-13.09,,-22.39,-6.749,-3.54,,-17.4,-17.1,-19,-8.5,-1.68,-7.61,-7.5,-6.5,-12.3,,-5.09,-7.25,-2.22,-8.83,-13.07,-16,-8.2582,-6.78,,,,0,0.41,-7.23,-5.396662604,,-9.96,-7.3714,,,,,-23.25,-14.5,,,,-1,-6.76,-12.193,-8.47,-3.46,-9.440553412,5.8662080874,-7.61,0.5771847865,0.2891423142,-13.5
-3,-5.5,Miami (Ohio),Northern Ill.,-0.5,,,,-5.69,,-10.24,-3.355,-0.99,,-2.5,-1.9,-3.6,,5.38,-2.85,-3.5,3.9,-3,,0.53,0.15,2.76,-2.78,1.23,1,-1.0401,-4.12,,,,0,5.59,1.66,4.136968624,,5.57,-2.7415,,,,,7.9,-3.4,,,,-1,-4.72,-2.22,1.9,3.21,-0.444675981,3.9378538832,-1.01505,0.5869442906,0.4891952218,-4.5
12.5,10.5,Louisiana-Monroe,Northwestern,5.5,,,,10.47,,15.77,11.099,17.16,,18,16.8,17,9.7,-3.04,20.18,4,3,12.6,,9.69,12.77,6.28,11.11,16.33,11,10.623,16.54,,,,0,1.42,-5.41,-1.356857331,,13.54,18.0049,,,,,32.05,14.9,,,,3,5.36,15.461,16.5,6.4,11.195486141,7.5505660149,11.11,0.5116095391,0.7372292117,10.5
17.5,20.5,Boise St.,Notre Dame,13,,,,31.13,,13.25,11.195,22.67,,23.5,22.3,22,20.9,14.96,21.89,10,26.4,17,,21.71,21.69,21.92,25.09,32.11,27,18.7537,27.8,,,,0,21.36,17.07,20.233063532,,26.5,21.7231,,,,,43.425,23.6,,,,4,14.5,27.891,22.86,16.26,21.869420107,6.6486783137,21.89,0.5231103657,0.8973197196,20.5
24.5,24,Minnesota,Ohio St.,23,,,,29.14,,16.69,19.384,20.82,,21.1,23,22.6,26.6,17.49,27.63,12,22.6,24.5,,25.09,21.6,27.4,31.88,30.68,31,23.1196,27.83,,,,0,33.44,25.6,28.472612245,,21.5,29.7767,,,,,29.425,24.9,,,,12,31.6,28.103,29.19,22.06,25.127906432,4.8948085095,25.09,0.5193926583,0.9341180468,24
44.5,45.5,Kent,Oklahoma,37,,,,59.79,,45.71,36.052,44.93,,59.2,56.7,61.2,47,19.34,45.96,22.5,46,37.5,,47.19,46.42,49.96,54.16,53.8,49,46.3265,50.42,,,,0,53.18,31.15,41.950587114,,40.43,54.619,,,,,75.875,50.1,,,,35,52.32,56.071,45.99,39.46,47.191032943,10.956109476,47,0.5267718698,0.9926578264,45.5
17,18.5,Coastal Carolina,Old Dominion,10,,,,24.9,,15.32,9.512,17.75,,16.3,15.6,17.4,13.3,15.19,11.48,8.5,27.1,13.8,,18.7,19.41,16.99,22.82,30.74,41,16.5932,27.45,,,,0,28.39,9.79,18.81307603,,27.24,18.0647,,,,,38.25,22.3,,,,19,15.89,17.95,13.65,23.51,19.506150789,7.7887256909,17.75,0.5167393486,0.8642540329,18.5
6,6.5,Boston College,Pittsburgh,9.5,,,,8.38,,5.58,10.736,5.47,,8.4,3.4,2.3,6.4,10.34,4.51,5.5,6.3,3.3,,9.34,8.41,10.52,9.8,6.93,9,2.2394,6.19,,,,0,0.66,14.43,9.096502983,,8.78,4.3617,,,,,3,5.5,,,,8,8.65,8.103,7.75,6.11,6.9389879692,2.989508883,6.93,0.5076579276,0.6656480301,6.5
-10,-9.5,Illinois,Purdue,-15,,,,-12.11,,-36.4,-22.139,-9.53,,-21,-19.2,-21.1,-10.5,-9.16,-7.6,-15,-13.4,-12.6,,-9.11,-7.64,-11.71,-10.91,-8.5,-16,-6.9986,-11.27,,,,0,-8.25,-17.43,-11.31145031,,-6.34,-17.4454,,,,,-2.2,-14.2,,,,-14,-15.94,-15.032,-5.21,-14.77,-13.18201365,6.3524741052,-12.11,0.4378652433,0.2211460777,-9.5
3.5,4.5,Florida Atlantic,Rice,13.5,,,,8.5,,8.54,15.888,7.14,,12.2,9.6,12.3,6.9,14.04,6.17,5.5,17.9,2.5,,8.26,6.21,10.07,9.24,4.89,7,2.4796,11.41,,,,0,9.85,9.81,12.015919656,,4.51,6.0418,,,,,12.175,7.2,,,,7,14.12,15.315,8.24,12.78,9.463494535,3.8322750737,9.24,0.5854547256,0.7181437995,5.5
14.5,17.5,Syracuse,SMU,5,,,,13.17,,7.13,5.076,5.41,,8.9,12.4,13.9,9.8,0.48,11.17,14,5.1,10.7,,7.47,8.3,8.29,6.1,0.7,-1,11.5773,11.54,,,,0,11.45,5.9,5.504645312,,-1.06,16.746,,,,,4.875,7.8,,,,-1,6.8,9.338,12.11,0.31,7.7268771307,4.5403209549,7.8,0.3362639176,0.6794907151,16
6.5,6,Colorado St.,San Diego St.,10.5,,,,10.8,,9.02,0.813,9.26,,4.6,4.9,5.4,5.7,16.07,6.56,-6,16.4,3,,9.89,9.24,12.42,8.67,14.67,17,5.787,9.78,,,,0,23.02,13.46,16.324110567,,10.37,3.4691,,,,,15.6,8.8,,,,17,9.16,16.276,10.42,20.9,10.069066987,5.9400069051,9.78,0.5689174312,0.7230772412,6.5
3,2.5,New Mexico,San Jose St.,-0.5,,,,-1.81,,14.01,2.755,-1.22,,5.8,6.1,6.3,2.4,-8.18,2.45,0.01,-25.1,1.4,,7.26,7.08,4.28,11.58,-8.74,-11,-0.8925,-8.57,,,,0,-7.48,-4.45,-5.631096287,,-7.19,-2.8814,,,,,-7.9,-0.9,,,,-16,-0.41,-7.208,-0.14,-6.65,-1.376908978,7.5445128478,-0.8925,0.4355525232,0.468879253,2
27,27.5,Charlotte,South Florida,20.5,,,,35.46,,38.22,32.016,20.33,,24.8,25.7,27.6,21.1,18.73,21.85,10,18.2,22,,31.01,30.66,32.06,35.64,41.72,44,26.6725,30.69,,,,0,28.41,28.66,35.813766553,,34.88,23.5415,,,,,36.2,34.8,,,,21,30.15,27.765,23.6,29.89,28.565720199,7.3697608698,28.66,0.5178284952,0.9481161106,27.5
14.5,13.5,Colorado,TCU,14,,,,6.89,,14.98,12.876,7.29,,10,11.9,12,13,6.68,10.68,3,13.9,12.3,,11.09,9.02,12.52,13.03,3.11,3,9.0351,10.42,,,,0,12.6,15.2,9.75552096,,5.88,10.9764,,,,,20.225,10.2,,,,6,12.73,18.093,11.34,8.43,10.792455181,3.9203268236,11.09,0.4531612773,0.7445949442,13.5
-6.5,-6.5,Texas-San Antonio,Temple,-7,,,,-5.9,,-11.92,-7.138,-2.5,,-4.5,-6.5,-8.1,-5.7,3.09,-8.56,-10,4.4,-7.9,,-4.08,-4.29,-2.97,-7.19,0.75,4,-1.8968,-7.82,,,,0,8.16,-3.86,3.785704803,,3.32,-5.4895,,,,,-34.025,-2.8,,,,5,-6.72,-5.744,-7.92,0.02,-4.636290764,7.1134142402,-5.4895,0.5312588085,0.3952554653,-6.5
13.5,14,Mississippi St.,Texas A&M,13,,,,21.61,,16.55,14.849,7.85,,16.7,17.1,17.7,11.1,9.3,10.91,16,14.1,16.5,,18.02,16.77,21.98,18.47,12.11,9,8.9529,15.81,,,,0,5.15,5.94,13.006457875,,10.47,12.8036,,,,,22.45,11.9,,,,-2,13.49,12.919,12.22,12.78,13.86396842,4.2907051716,13.006457875,0.4976480714,0.79954398,14
3,3,South Alabama,Troy St.,8,,,,-2.96,,5.37,6.222,2.28,,-0.9,0.01,0.3,2.8,5.26,3.4,-4.5,6.6,0.4,,6.62,4.9,8.66,6.53,2.45,1,3.4727,3.77,,,,0,7.79,10.35,8.473491956,,3.25,-1.6185,,,,,0.775,3.8,,,,2,7.63,11.147,3.58,6.4,3.9773239987,3.7841836437,3.77,0.5169577894,0.5959232384,3
-7.5,-7,Army,UAB,-0.5,,,,-7.74,,-17.73,-9.829,-8.83,,-11.5,-10.2,-12.1,-12.8,-0.26,-8.86,-10.5,-1.3,-8.5,,-2.75,-5.47,-1.11,-3.23,-13.34,-16,-2.8537,-13.33,,,,0,-4.11,-0.84,-4.342503223,,-8.16,-14.5786,,,,,-17.4,-6.7,,,,2,-2.64,-6.673,-7.93,-5.2,-7.797175855,5.0796948494,-7.93,0.4863144824,0.3205597433,-7
-26,-25.5,Penn St.,UCLA,-19,,,,-26.59,,-29.19,-13.728,-21.26,,-26.5,-27.6,-28.3,-23.9,-12.7,-19.91,-12.5,-30.4,-25.5,,-20.47,-20.94,-22.65,-22.55,-32.34,-37,-20.2066,-22.97,,,,0,-32.18,-27.62,-27.16847914,,-25.85,-28.4364,,,,,-11.35,-25.4,,,,-32,-21.95,-31.024,-17.38,-22.89,-23.86222664,6.0779356567,-23.9,0.5278137097,0.0809110497,-25.5
5.5,6.5,Wake Forest,Virginia Tech,6,,,,7.29,,12.19,13.486,6.45,,12.5,9.4,10.1,4.6,6.35,8.53,7.5,2.4,4.2,,11.13,11.04,11.27,12.44,4.42,1,7.8733,9.42,,,,0,1.32,2.7,7.276651033,,1.57,10.7861,,,,,11.175,7.1,,,,-7,11.44,4.74,6.34,18,7.940516698,4.0055418568,7.5,0.5249453127,0.6855248218,6.5
-3.5,-3.5,UNLV,Wyoming,-10,,,,-1.12,,-1.4,-13.664,-6.49,,-15,-13,-15,-8.8,0.96,-6.91,-16.5,-16.3,-3.5,,-1.98,-0.32,-4.41,-2.78,1.06,2,-6.5663,-3.48,,,,0,-5.14,-7,1.075092856,,5.57,-11.4072,,,,,-5.125,-3.6,,,,-7,-9.83,-12.074,-1.58,-5.2,-5.985194156,5.8246285005,-5.14,0.4577239853,0.3621469011,-3.5
