lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,linecfp,linepig,linefidler,neutral,linel2,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineargh,lineround,lineavg,linestd,linemedian,phcover,phwin,lineca
-2.5,-1.5,California,Hawaii,5,,,,-1.97,1.79,,,,,,,,,-5.54,,,-1.6,,0.13,-0.96,1.04,-0.01,2.54,,,,,,,1,1.6298480684,3.01,-2,2.599491893,,-0.092,-6.4131,11.513828735,,,,,-2.6,-0.82017336,-0.35,,,-0.46,0.36,5,,,0.0525828553,2.9119084322,-0.01,0.527076748,0.5012948099,-1.5
3,3,LSU,Houston,3,,,,-3.64,-11.69,,,,,,,,,-5.02,,,2.3,,-5.29,-5.74,-4.84,-6.23,-3.1,,,,,,,1,-3.761634076,0.44,-4.24,-2.209484019,,-0.184,-6.6669,-9.879052956,,,,,-8.3,-0.73213418,-2.5515,,,-5.796,-5.88,-0.5,,,-3.804738957,3.4905728848,-4.24,0.3833673214,0.4078019554,1.5
-6.5,-5.5,Tennessee,Illinois,1,,,,-1.2,-1.58,,,,,,,,,-9.59,,,-4,,-6.18,-6.16,-5.34,-7.52,-4.41,,,,,,,1,0.637329974,-6.18,-4.52,-3.620166489,,0.048,-2.3412,-2.09486849,,,,,-3.2,-0.553323728,-1.4105,,,-6.287,-4.16,3,,,-3.476835072,3.1255413219,-4,0.5352213574,0.4152430836,-5.5
-3,-3,Troy St.,Jacksonville St.,-0.5,-3.39,,,0.48,-5.52,-2.716,,,,,,,,-3.17,,,-3.6,,-4.85,-4.08,-4.04,-7.17,-1.47,,,,,,,1,-2.760239101,-0.21,-5.32,-1.569283019,,-0.064,-5.2806,3.6103549513,,,,,-2.7,-0.292777798,-2.5585,,,-8.212,-2.59,0.5,,,-3.077853136,2.3311476439,-2.760239101,0.4986372379,0.4242281826,-3
7,8.5,Coastal Carolina,Louisiana Tech,5.5,,,,11.06,6.31,,,,,,,,,4.32,,,5.1,,7.27,8.9,3.68,10.11,13.48,,,,,,,1,13.52672277,13.36,11.23,2.038003874,,-0.039,6.2467,25.506759124,,,,,9.5,0.0140948308,6.44,,,0.917,5.15,16.5,,,7.647591745,4.4748129019,6.44,0.4852877577,0.6779549376,8.5
9.5,8.5,Toledo,Louisville,3,,,,1.04,7.66,,,,,,,,,12.87,,,10.6,,8.03,7.85,11.83,4.85,6.12,,,,,,,1,5.439521435,-1.19,0.54,2.712957008,,0.201,8.652,12.967731667,,,,,6.9,1.9057359992,10.15,,,6.251,5.14,8.5,,,6.0545942116,3.9108426379,6.251,0.4576751851,0.643918653,8.5
3,2.5,New Mexico,Minnesota,-4.5,,,,0.18,14.68,,,,,,,,,11.41,,,2.2,,8.27,8.56,7.36,9.83,2.95,,,,,,,1,-0.340259401,0.69,3.25,0.608899505,,0.082,5.6233,7.909524405,,,,,8.7,0.2740516076,-0.2345,,,5.207,2.03,2.5,,,4.2407828621,4.747070024,2.95,0.529953468,0.6006454932,2.5
17.5,17.5,Tulane,Mississippi,12,,,,,13.28,,,,,,,15.7,,19.2,,,18,,17.25,16.6,16.66,20.2,17.99,,,14.99,,,,0,18.309868606,15.95,2.81,13.432019142,,3.042,19.4353,20.024422125,,,,,19.5,3.4432644352,10.15,,,15.682,14.9,18,,,15.140053989,4.6997509337,16.275,0.4594077824,0.8188995908,17.5
3,2.5,Wake Forest,Mississippi St.,-5,,,,-5.61,3.96,,,,,,,,,4.03,,,3.4,,-1.3,-0.04,-2.04,-1.75,1.72,,,,,,,1,1.435269211,0.26,4.98,1.638889044,,0.079,2.4298,9.835581181,,,,,4.8,0.3714136976,-3.2795,,,5.137,-0.49,4.5,,,0.8981170598,3.2487529452,1.435269211,0.4721200744,0.5220173413,2.5
7,6.5,Virginia,Missouri,-3,,,,4.02,10.52,,,,,,,,,9.18,,,6.9,,5.92,5.26,4.17,9.41,5.59,,,,,,,1,4.636702493,2.87,4.39,8.417849229,,0.021,1.8475,7.8483489974,,,,,7.2,0.8950133056,1.05,,,11.985,5.16,7.5,,,5.3832405582,3.61792524,5.26,0.4806020281,0.6290709889,6.5
5.5,6,Memphis,NC St.,-1,,,,1.74,2.78,,,,,,,,,-0.02,,,3.3,,9.17,8.46,9.49,10.22,3.05,,,,,,,1,1.237936193,-4.48,2.91,4.278950925,,0.155,-0.3957,7.144250448,,,,,2.8,0.6041588304,2.8,,,8.683,1.86,4,,,3.3828184342,3.8787905834,2.8,0.4547038526,0.5816970378,5
4.5,6.5,Army,Navy,,5.83,3.17,,9.4,,14.033,1.73,7.072,6,4.8,5.1,3.8,5.13,0.23,1.5,,7,6.3,4.78,3.65,6.46,4.97,2.45,4,2.7136,2.52,,,,1,2.2192071856,5.14,7.4,5.470306463,,-0.044,-2.1063,-4.741415465,,,,,5.1,1.694592706,11.9,7,8.53,6.315,2.47,5,,,4.85808039,3.1773269118,5,0.471411947,0.6175071508,6.5
12.5,11,Central Mich.,Northwestern,4.5,,,,12.2,12.58,,,,,,,,,17.71,,,16.5,,10.04,11.71,8.28,11.58,18.73,,,,,,,1,18.144014693,3.64,3.18,8.209436728,,0.226,18.9861,20.460109599,,,,,15.9,2.9588024804,13.5905,,,13.57,12.26,20.5,,,12.001716734,5.7116896976,12.26,0.5170874804,0.7608080366,11
-4,-4.5,UNLV,Ohio,-6.5,,,,-8.94,1.74,,,,,,,,,-4.59,,,-3.5,,-5.25,-5.24,-5.48,-5.64,-6.31,,,,,,,1,-6.317899632,-1.21,-2.52,-5.009477106,,-0.057,-8.0752,0.9987926226,,,,,-3.8,-1.055721565,-8.75,,,-8.396,-6.33,-3,,,-4.913122702,2.8007389055,-5.25,0.4927856859,0.3807071599,-4.5
-2,-1,Alabama,Oklahoma,4.5,,,,,0.38,,,,,,,-8.3,,-2.49,,,0.3,,-2.05,-2.88,-2.57,-0.97,1.68,,,2.88,,,,0,1.801426074,3.32,2.99,4.289692199,,3.015,0.8729,5.286933874,,,,,-1.5,0.8414395072,4.9,,,5.466,1.56,1.5,,,0.8497735579,3.2596340598,1.53,0.5321834185,0.5208305235,-1
21,21.5,James Madison,Oregon,11,,,,,19.99,,,,,,,,,24.66,,,23,,18.29,16.92,19.02,20.83,24.39,,,19.76,,,,0,21.805690421,13.04,8.96,16.306133845,,3.198,21.0925,21.447654072,,,,,20.9,13.108780714,9.1,,,19.591,15.28,22,,,17.577777346,5.6510600422,19.591,0.4333444649,0.8507173207,21.5
-1.5,-3,Arizona,SMU,-3.5,,,,1.93,6.41,,,,,,,,,1.26,,,-2.5,,4.14,4.48,5.02,3.03,-3.76,,,,,,,1,-2.25366271,0.09,-6.84,-4.69327171,,-0.028,1.5978,5.791832971,,,,,0.3,-1.266379976,-3.85,,,-1.923,1.66,0.5,,,0.05094598,3.525934397,0.3,0.5528926117,0.5012451622,-3
-6,-3,North Texas,San Diego St.,-6.5,,,,-9.92,-8.89,,,,,,,,,-6.41,,,-4.6,,-6.88,-7.68,-6.93,-6.75,-10.16,,,,,,,1,-8.237073832,-1.34,-8.31,-4.027865899,,-0.063,-3.6744,6.7819800235,,,,,-8.4,-1.808757566,-10.934,,,-6.251,-4.44,-9,,,-6.637968559,2.8114246574,-6.88,0.4367382466,0.3408405737,-4
7.5,3.5,Old Dominion,South Florida,3,,,,15.09,13.01,6.023,,,,,,,,7.5,,,3.5,,9.26,8.71,8.8,11.24,13.09,,,,,,,1,12.423001355,7.88,11.1,9.202252534,,0.081,3.2024,18.964489223,,,,,9.6,1.8199204764,9.45,,,12.149,7.1,15.5,,,8.9504842677,4.0198072766,9.231126267,0.5935623842,0.706968117,4.5
-3,-4,Western Kentucky,Southern Miss.,-4,,,,-4.89,-6.91,,,,,,,,,-8.31,,,-2.2,,-2.47,-3.06,-1.71,-2.95,-4.99,,,,,,,1,-2.349120801,-2.96,2.45,-4.979566329,,0.026,-4.0211,-9.674244667,,,,,-3.1,-0.557103916,-4.9,,,2.238,-5.51,0.5,,,-3.05218034,2.7239935136,-3.06,0.5165545425,0.4251352324,-4
-5.5,-6,USC,TCU,-9,,,,-11.97,-4.13,,,,,,,,,-6.85,,,-6.7,,-7.11,-7.28,-6.09,-8.91,-13.33,,,,,,,1,-11.92651871,-10.36,-2.76,-6.147686169,,-0.042,-6.1591,-8.786359906,,,,,-11.1,-1.351582292,-5.453,,,-11.073,-8.76,-8.5,,,-7.79291928,3.2634950557,-7.28,0.4688044613,0.3159581773,-6
4.5,7,Michigan,Texas,1,,,,-2.48,10.7,,,,,,,,,1.58,,,3.4,,5.08,3.84,5.1,7,-1.51,,,,,,,1,-2.02827326,-0.43,7.39,5.184891145,,-0.028,2.7398,8.820902345,,,,,1.9,1.1915075356,0.9835,,,7.243,0.86,1.5,,,2.8107103755,3.4710671902,1.9,0.4275350221,0.5684070442,6
3.5,3.5,Miami (Fla.),Texas A&M,6,,,,,-2.09,,,,,,,,,2.11,,,3.2,,0.74,0.16,3.7,-1.53,-2.03,,,-3,,,,0,-1.155933276,-4.17,-9.53,3.106210357,,2.989,-1.7271,-11.90064807,,,,,0.9,2.5434506808,3.9095,,,1.308,1.47,-1,,,0.1599846229,3.4374785636,0.74,0.4420960709,0.5039146286,3
10.5,10,Rice,Texas St.,7,,,,14.47,13.92,,,,,,,,,10.82,,,7.2,,16.32,17.55,13.29,20.3,12.16,,,,,,,1,14.095830828,11.44,17.38,10.859661067,,-0.092,13.2144,14.849576243,,,,,13.8,-0.43236273,7.3325,,,16.76,10.25,17,,,12.622399614,4.6342046809,13.29,0.545113882,0.7765226065,10
8.5,8.5,Florida Intl.,Texas-San Antonio,2.5,,,,11.19,13.54,,,,,,,,,14.22,,,11.6,,10.38,11.85,11.59,8.46,12.3,,,,,,,1,12.146507515,4.93,5.48,5.571917626,,0.119,9.1636,20.156187207,,,,,10.4,0.788476872,6.65,,,12.138,10.98,14,,,9.4861440543,3.8754101163,10.98,0.5170994377,0.7184895197,8.5
14,16,Nebraska,Utah,16,,,,19.55,10.65,,,,,,,,,13.72,,,17.5,,12.44,11.13,10.93,16.98,17.27,,,,,,,1,17.4879223,19.37,22.66,16.504754049,,0.02,13.3468,26.656800442,,,,,13.5,1.8022293876,12.95,,,18.511,14.62,21,,,15.054308398,4.8161405498,16,0.483726797,0.8170572214,16
-1,3,Washington St.,Utah St.,-3,,,,-5.17,-5.69,,,,,,,,,-7.56,,,1.8,,-5.58,-5.15,-5.34,-7.05,-3.96,,,,,,,1,-5.071414217,-1.31,-2.22,-4.743666999,,-0.068,-7.4392,10.742917178,,,,,-3.9,-0.028659721,-4.2,,,-3.777,-5.62,-1,,,-4.09758482,2.422555881,-4.743666999,0.3777904782,0.3996760971,1.5
4,5.5,Iowa,Vanderbilt,4,,,,1.7,0.87,,,,,,,,,-1.81,,,2.5,,2.96,1.39,3.01,5.55,2.33,,,,,,,1,-0.145359008,2.26,9.06,4.807557791,,-0.01,-1.339,-11.82689212,,,,,0.5,1.4525547372,1.7535,,,5.031,-2.19,3.5,,,2.1775094659,2.6775500785,2.26,0.4421433292,0.5535915796,4.5
8.5,9.5,Boise St.,Washington,1.5,13.7,,,13.53,4.75,2.239,13.3,12.363,13,11.4,11.8,13.9,,11,,,11.6,,10.34,10.56,9.17,12.7,15.91,,,,,,,1,12.099533295,10.99,5.69,7.409784892,,0.074,7.5779,16.763738144,,,,,11.3,1.41222099,7,,9.12,12.933,5.97,15,,,9.9308739396,4.0480153733,11.15,0.507463435,0.7270588017,9.5
4,3.5,Kennesaw St.,Western Mich.,-4,,,,3.97,5.95,,,,,,,,,8.84,,,3.1,,4.83,5.43,2.42,7.38,3.1,,,,,,,1,-0.314362552,6.63,4.58,1.723362928,,0.007,1.854,7.4888536633,,,,,1.8,-0.811736802,-2.1,,,11.721,1.14,2.5,,,3.3600476369,3.6372804884,3.1,0.4975684252,0.5814261011,3.5
