lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,lineargh,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,lineround,linecfp,linepig,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineavg,linestd,linemedian,phcover,phwin,lineca
-11.5,-13.5,Western Mich.,Massachusetts,-14.5,,,-13.5,-18.9,,-14.32,-9.016,-11.81,-29.835,-7.8,-8.9,-8.7,-14.1,-12.34,-12.84,-8.5,-16.1,-8.9,,-12.37,-12.64,-13.51,-14.66,-23.24,-32,-8.6915,-14.69,,,-17,0,-25.76,-17.14,-26.41054901,,-18.83,-10.2033,,,,,-10.375,-14.4,,,-12.096,-19,-17.74,-11.244,-9.24,-13.03,-14.77309303,6.0822863792,-13.27,0.4783736207,0.1932388651,-13.5
20.5,20.5,Tulsa,Memphis,28.5,,,20.5,27.89,,20.89,28.078,22.38,23.345,24.1,24.2,26.7,23.9,15.25,24.41,24.5,21.7,17.5,,28.06,26.33,27.99,35.4,24.2,23,25.569,27.99,,,25,0,26.23,22.05,26.720744328,,18.92,25.8868,,,,,30.05,22.4,,,31.15,16,30.27,33.239,21.49,30.18,25.429681787,4.1960284437,25.2845,0.5846515553,0.9385866794,21.5
16,17.5,Wisconsin,Michigan,17,,,17.5,26.02,,10.32,13.331,15.38,22.482,17.1,18.3,18.7,15.8,15.5,17.1,12.5,17.4,15.5,,16.28,14.69,17.36,19.12,23.51,19,16.0109,18.52,,,19,0,20.88,11.88,20.131124922,,18.15,14.5244,,,,,24.775,20,,,25.2,14,20.33,24.582,19.01,22.64,18.278511803,3.8098101337,18.225,0.5135071509,0.8676748852,17.5
9.5,12.5,Air Force,Navy,20.5,,,12.5,18.06,,14.18,18.599,13.81,26.083,21,18.7,19.6,15.8,17.16,12,27.5,34.6,9.3,,16.31,14.21,21.05,15.98,14.39,12,13.1482,17.5,,,15,0,18.66,20.2,18.801182911,,13.9,13.1406,,,,,19.2,14.3,,,30.1,24,17.92,15.957,8.18,24.38,17.811638414,5.502045286,17.33,0.5900515565,0.8546117189,13.5
11.5,11.5,Michigan St.,Nebraska,8,,,11.5,17.82,,11.17,9.19,15.76,2.383,12,12.9,13.9,14.8,7.25,12.24,8.5,13.6,8.3,,11.24,12.31,9.18,13.87,21.04,16,13.4434,15.93,,,15,0,19.8,12.02,10.51944586,,11.7,16.3364,,,,,21.025,18.2,,,11.9,10,12.44,19.226,13.94,11.62,13.182034607,4.0450300717,12.67,0.5291120436,0.7886354194,11.5
-1.5,-2,Sam Houston St.,New Mexico St.,6.5,-1.51,,-2,6.88,,-6.78,-10.57,-0.71,10.558,-6.2,-4.7,-5.8,-0.2,17.45,-3.43,-8.5,22,-6.4,,4.7,2.88,8.19,2.36,10.88,9,-0.2778,0.54,,,-1,0,25.83,4.55,8.7714045494,,12.95,-2.6557,,,,,-11.175,3.1,,,7.7,15,2.12,-2.361,6.37,7.56,2.9356730959,8.4906573356,2.36,0.5807743706,0.5645711573,-2
-13,-14.5,Clemson,North Carolina,-2.5,,,-14.5,-13.09,,-22.39,-6.749,-3.54,-7.705,-17.4,-17.1,-19,-8.5,-1.68,-7.61,-7.5,-6.5,-12.3,,-5.09,-7.25,-2.22,-8.83,-13.07,-16,-8.2618,-6.78,,,-9,0,0.41,-7.23,-5.396662604,,-9.96,-7.3714,,,,,-23.25,-14.5,,,-4.55,-1,-6.76,-12.193,-8.47,-3.46,-9.244357295,5.674318625,-7.6575,0.5889636838,0.2923813173,-14
-3,-5,Miami (Ohio),Northern Ill.,-0.5,,,-5,-5.69,,-10.24,-3.355,-0.99,6.037,-2.5,-1.9,-3.6,,5.38,-2.85,-3.5,3.9,-3,,0.53,0.15,2.76,-2.78,1.23,1,-1.1397,-4.12,,,-4,0,5.59,1.66,4.136968624,,5.57,-2.7415,,,,,7.9,-3.4,,,3.15,-1,-4.72,-2.22,1.9,3.21,-0.261206611,4.0118648681,-0.99,0.5815348559,0.4936595859,-4
12.5,11.5,Louisiana-Monroe,Northwestern,5.5,,,11.5,10.47,,15.77,11.099,17.16,6.685,18,16.8,17,9.7,-3.04,20.18,4,3,12.6,,9.69,12.77,6.28,11.11,16.33,11,10.711,16.54,,,9,0,1.42,-5.41,-1.356857331,,13.54,18.0049,,,,,32.05,14.9,,,7.7,3,5.36,15.461,16.5,6.4,10.914556741,7.2875674862,11.0495,0.4901934104,0.7332974316,11.5
17.5,20.5,Boise St.,Notre Dame,13,,,20.5,31.13,,13.25,11.195,22.67,26.656,23.5,22.3,22,20.9,14.96,21.89,10,26.4,17,,21.71,21.69,21.92,25.09,32.11,27,18.8656,27.8,,,14,0,21.36,17.07,20.233063532,,26.5,21.7231,,,,,43.425,23.6,,,19.95,4,14.5,27.891,22.86,16.26,21.733576765,6.5503145839,21.80655,0.5208442998,0.8964011095,20.5
24.5,24,Minnesota,Ohio St.,23,,,24,29.14,,16.69,19.384,20.82,25.952,21.1,23,22.6,26.6,17.49,27.63,12,22.6,24.5,,25.09,21.6,27.4,31.88,30.68,31,23.1891,27.83,,,25,0,33.44,25.6,28.472612245,,21.5,29.7767,,,,,29.425,24.9,,,19.8065,12,31.6,28.103,29.19,22.06,25.001358673,4.7655154939,25.045,0.5172383073,0.9335769504,24
44.5,45.5,Kent,Oklahoma,37,,,45.5,59.79,,45.71,36.052,44.93,38.406,59.2,56.7,61.2,47,19.34,45.96,22.5,46,37.5,,47.19,46.42,49.96,54.16,53.8,49,46.3757,50.42,,,53,0,53.18,31.15,41.950587114,,40.43,54.619,,,,,75.875,50.1,,,47.95,35,52.32,56.071,45.99,39.46,47.130813531,10.626713575,47.095,0.5259656319,0.9930619131,45.5
17,20.5,Coastal Carolina,Old Dominion,10,,,20.5,24.9,,15.32,9.512,17.75,22.987,16.3,15.6,17.4,13.3,15.19,11.48,8.5,27.1,13.8,,18.7,19.41,16.99,22.82,30.74,41,16.6381,27.45,,,16,0,28.39,9.79,18.81307603,,27.24,18.0647,,,,,38.25,22.3,,,22.4,19,15.89,17.95,13.65,23.51,19.58707989,7.5091265434,17.85,0.4847541274,0.8668831219,20.5
6,6.5,Boston College,Pittsburgh,9.5,,,6.5,8.38,,5.58,10.736,5.47,9.144,8.4,3.4,2.3,6.4,10.34,4.51,5.5,6.3,3.3,,9.34,8.41,10.52,9.8,6.93,9,2.2448,6.19,,,11,0,0.66,14.43,9.096502983,,8.78,4.3617,,,,,3,5.5,,,9.8,8,8.65,8.103,7.75,6.11,7.1926667495,2.9912304326,7.9265,0.5120820039,0.67132077,6.5
-10,-9.5,Illinois,Purdue,-15,,,-9.5,-12.11,,-36.4,-22.139,-9.53,-19.04,-21,-19.2,-21.1,-10.5,-9.16,-7.6,-15,-13.4,-12.6,,-9.11,-7.64,-11.71,-10.91,-8.5,-16,-6.9922,-11.27,,,-17,0,-8.25,-17.43,-11.31145031,,-6.34,-17.4454,,,,,-2.2,-14.2,,,-17.3915,-14,-15.94,-15.032,-5.21,-14.77,-13.56754306,6.2167214019,-13,0.4313160219,0.2138593788,-10
3.5,5,Florida Atlantic,Rice,13.5,,,5,8.5,,8.54,15.888,7.14,12.325,12.2,9.6,12.3,6.9,14.04,6.17,5.5,17.9,2.5,,8.26,6.21,10.07,9.24,4.89,7,2.3131,11.41,,,8,0,9.85,9.81,12.015919656,,4.51,6.0418,,,,,12.175,7.2,,,15.75,7,14.12,15.315,8.24,12.78,9.6723283238,3.8567053138,9.42,0.5804984795,0.7223611755,6
14.5,17.5,Syracuse,SMU,5,,,17.5,13.17,,7.13,5.076,5.41,6.737,8.9,12.4,13.9,9.8,0.48,11.17,14,5.1,10.7,,7.47,8.3,8.29,6.1,0.7,-1,11.4704,11.54,,,5,0,11.45,5.9,5.504645312,,-1.06,16.746,,,,,4.875,7.8,,,1.4,-1,6.8,9.338,12.11,0.31,7.4449179253,4.4862829706,7.3,0.3317542371,0.6735221768,16
6.5,6,Colorado St.,San Diego St.,10.5,11.53,,6,10.8,,9.02,0.813,9.26,20.358,4.6,4.9,5.4,5.7,16.07,6.56,-6,16.4,3,,9.89,9.24,12.42,8.67,14.67,17,5.8818,9.78,,,7,0,23.02,13.46,16.324110567,,10.37,3.4691,,,,,15.6,8.8,,,19.6,17,9.16,16.276,10.42,20.9,10.563838123,6.0724142019,9.89,0.5770875385,0.7321725849,6.5
3,3,New Mexico,San Jose St.,-0.5,0.49,,3,-1.81,,14.01,2.755,-1.22,-10.639,5.8,6.1,6.3,2.4,-8.18,2.45,-0.5,-25.1,1.4,,7.26,7.08,4.28,11.58,-8.74,-11,-0.9317,-8.57,,,5,0,-7.48,-4.45,-5.631096287,,-7.19,-2.8814,,,,,-7.9,-0.9,,,-9.8,-16,-0.41,-7.208,-0.14,-6.65,-1.646653954,7.4878774701,-0.9,0.4228470795,0.4627478692,2.5
27,28,Charlotte,South Florida,20.5,30.29,,28,35.46,,38.22,32.016,20.33,30.194,24.8,25.7,27.6,21.1,18.73,21.85,10,18.2,22,,31.01,30.66,32.06,35.64,41.72,44,26.8433,30.69,,,34,0,28.41,28.66,35.813766553,,34.88,23.5415,,,,,36.2,34.8,,,34.65,21,30.15,27.765,23.6,29.89,28.972258555,7.0778795358,30.15,0.5163265304,0.9516843993,28
14.5,13.5,Colorado,TCU,14,,,13.5,6.89,,14.98,12.876,7.29,15.5,10,11.9,12,13,6.68,10.68,3,13.9,12.3,,11.09,9.02,12.52,13.03,3.11,3,9.1282,10.42,,,10,0,12.6,15.2,9.75552096,,5.88,10.9764,,,,,20.225,10.2,,,8.75,6,12.73,18.093,11.34,8.43,10.847058916,3.8483447097,11.0332,0.4540775092,0.7458832608,13.5
-6.5,-6.5,Texas-San Antonio,Temple,-7,,,-6.5,-5.9,,-11.92,-7.138,-2.5,5.692,-4.5,-6.5,-8.1,-5.7,3.09,-8.56,-10,4.4,-7.9,,-4.08,-4.29,-2.97,-7.19,0.75,4,-1.7785,-7.82,,,-6,0,8.16,-3.86,3.785704803,,3.32,-5.4895,,,,,-34.025,-2.8,,,-1.05,5,-6.72,-5.744,-7.92,0.02,-4.284369311,7.0443889894,-4.99475,0.537177729,0.4028884257,-6.5
13.5,14.5,Mississippi St.,Texas A&M,13,,,14.5,21.61,,16.55,14.849,7.85,20.735,16.7,17.1,17.7,11.1,9.3,10.91,16,14.1,16.5,,18.02,16.77,21.98,18.47,12.11,9,8.9644,15.81,,,11,0,5.15,5.94,13.006457875,,10.47,12.8036,,,,,22.45,11.9,,,12.6,-2,13.49,12.919,12.22,12.78,13.940484941,4.2955533146,13.003228938,0.4903274909,0.8008231096,14.5
3,2,South Alabama,Troy St.,8,,,2,-2.96,,5.37,6.222,2.28,10.844,-0.9,0.01,0.3,2.8,5.26,3.4,-4.5,6.6,0.4,,6.62,4.9,8.66,6.53,2.45,1,3.3944,3.77,,,9,0,7.79,10.35,8.473491956,,3.25,-1.6185,,,,,0.775,3.8,,,7,2,7.63,11.147,3.58,6.4,4.3893719988,3.9050498368,4.35,0.5413602736,0.6054581819,2
-7.5,-7,Army,UAB,-0.5,,,-7,-7.74,,-17.73,-9.829,-8.83,-14.522,-11.5,-10.2,-12.1,-12.8,-0.26,-8.86,-10.5,-1.3,-8.5,,-2.75,-5.47,-1.11,-3.23,-13.34,-16,-2.7542,-13.33,,,-8,0,-4.11,-0.84,-4.342503223,,-8.16,-14.5786,,,,,-17.4,-6.7,,,-2.45,2,-2.64,-6.673,-7.93,-5.2,-7.838313978,5.0723198608,-7.965,0.4856075448,0.319657705,-7
-26,-25,Penn St.,UCLA,-19,,,-25,-26.59,,-29.19,-13.728,-21.26,-20.486,-26.5,-27.6,-28.3,-23.9,-12.7,-19.91,-12.5,-30.4,-25.5,,-20.47,-20.94,-22.65,-22.55,-32.34,-37,-20.3226,-22.97,,,-27,0,-32.18,-27.62,-27.16847914,,-25.85,-28.4364,,,,,-11.35,-25.4,,,-28.35,-32,-21.95,-31.024,-17.38,-22.89,-23.98348553,5.909175223,-24.65,0.5173034825,0.0791233984,-25
5.5,6.5,Wake Forest,Virginia Tech,6,,,6.5,7.29,,12.19,13.486,6.45,9.027,12.5,9.4,10.1,4.6,6.35,8.53,7.5,2.4,4.2,,11.13,11.04,11.27,12.44,4.42,1,8.0555,9.42,,,5,0,1.32,2.7,7.276651033,,1.57,10.7861,,,,,11.175,7.1,,,5.25,-7,11.44,4.74,6.34,18,7.8193403065,3.8912566897,7.395,0.5228687682,0.6831864492,6.5
-3.5,-3.5,UNLV,Wyoming,-10,,,-3.5,-1.12,,-1.4,-13.664,-6.49,-7.991,-15,-13,-15,-8.8,0.96,-6.91,-16.5,-16.3,-3.5,,-1.98,-0.32,-4.41,-2.78,1.06,2,-6.6903,-3.48,,,-7,0,-5.14,-7,1.075092856,,5.57,-11.4072,,,,,-5.125,-3.6,,,-9.45,-7,-9.83,-12.074,-1.58,-5.2,-6.168789087,5.6103106907,-5.845,0.4545124691,0.3575172502,-3.5
