lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,linecfp,linepig,linefidler,neutral,linel2,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineargh,lineround,lineavg,linestd,linemedian,phcover,phwin,lineca
-7.5,-7.5,Arizona St.,Colorado,-6.5,,-7.55,,-8.42,-9.69,,,-12.799,,,,,,-4.16,-1,-6.697716,-7.3,,,,,,-6.76,,,-6.55,,,-5.57,0,-7.183801421,-10.11,-7.97,-5.065187631,,-3.79,-2.57,-8.967867369,,,,,-7.1,-2.2391445,,-10,,-7.443,-5.94,-3.5,,,-6.530395684,2.6098064769,-6.728858,0.5169446987,0.3429711703,-7.5
-3.5,-3.5,Tennessee,Florida,-3.5,,-4.47,,-3.65,-0.36,,,-3.103,,,,,,-6.31,-6.5,-7.450523,-4.1,,,,,,-6.44,,,-5.32,,,-4.1,0,-3.893199419,-7.26,-11.49,-2.619578703,,-3.61,-4.6213,-10.40032574,,,,,-2.3,-1.353768495,,-11,,-1.401,-4.52,-1.5,,,-4.478118233,2.4511869526,-4.1,0.4828934228,0.3906149349,-3.5
-7,-7.5,Connecticut,Florida Atlantic,-3.5,,-5.05,,-2.96,-12.53,,,-0.592,,,,,,-3.51,-4,-7.458807,-7.8,,,,,,-7.68,,,-6.38,,,-7.04,0,-5.389699717,-11.98,-6.82,-1.689362341,,-5.1,-6.5483,6.4797306395,,,,,-8.2,-0.005036632,,-9,,-6.394,-2.56,-2.5,,,-5.712825866,3.0210381107,-5.884849858,0.5311409422,0.3623504634,-7.5
1,-1,Jacksonville St.,Florida Intl.,-0.5,,-1.34,,0.28,-1.08,,,2.106,,,,,,-4.61,-6.5,2.659828,3.1,,,,,,0.48,,,0.77,,,-2.11,0,-0.838103961,-1.51,-0.04,2.026011143,,1.76,-1.6193,-3.557435069,,,,,-0.7,-0.38890737,,-5,,-2.092,-0.96,0.5,,,-0.464434764,2.2603103935,-0.6,0.509376768,0.4884911142,-1
2.5,2.5,Utah St.,Fresno St.,8.5,,2.26,,1.6,9.3,,,3.899,,,,,,4.19,5.5,3.595285,2.7,,,,,,-0.13,,,0.25,,,6.23,0,1.7805895798,6.61,6.1,5.168186225,,0.55,5.8768,6.8652870517,,,,,4.7,1.2096855612,,3,,5.043,5.1,3,,,4.1737664002,2.5206856529,4.445,0.5292459658,0.6020550815,2.5
45,45,Charlotte,Georgia,38.5,,46.53,,48.24,48.37,,,35.08,,,,,,46.89,24.5,46.25705,40.5,,,,,,51.98,,,49.96,,,50.17,0,55.620898302,51.1,48.4,51.798187594,,41.25,48.1271,40.124281715,,,,,53.3,19.782254999,,31,,51.802,47.38,38,,,46.07978345,7.1924436468,48.18355,0.5181047484,0.9957976381,45.5
-10,-10.5,Old Dominion,Georgia Southern,-6.5,,-10.76,,-11.05,-1.95,,,-14.06,,,,,,-7.12,-1,-9.439951,-13.1,,,,,,-14.01,,,-12.69,,,-6.03,0,-12.75346253,-10.66,-12.8,-3.656894648,,-11.84,-8.117,-13.40338645,,,,,-10.4,-1.370712746,,-10,,-4.314,-6.16,-7,,,-8.88233219,3.9357276326,-9.9199755,0.528022891,0.2942286939,-10.5
3,2.5,Pittsburgh,Georgia Tech,11,,-0.09,,-2.94,0.8,,,2.733,,,,,,1.02,0.5,-1.720482,3.1,,,,,,-2.03,,,-1.36,,,0.13,0,-1.352130324,7.32,-2.09,-1.241585165,,0.69,0.7567,13.709065045,,,,,0.8,1.8771669852,,1,,2.474,-0.34,0.5,,,0.848159205,3.1718845196,0.5,0.4712385579,0.5208131724,2
2,2.5,TCU,Houston,9,,1,,2.31,-5.87,,,4.106,,,,,,-2.7,-7,5.171984,1.3,,,,,,1.58,,,2.5,,,0.65,0,0.466639057,7.66,5.53,2.513558288,,1.59,-5.5464,-2.001367244,,,,,4.440892E-16,1.352430614,,5,,2.51,0.89,1.5,,,1.3255355157,3.9780388675,1.54,0.4796532333,0.5321580253,2.5
17,17,Michigan St.,Iowa,16.5,,20.78,,24.36,21.49,,,20.276,,,,,,19.58,15.5,27.09633,22,,,,,,20.69,,,21.53,,,18.9,0,24.93648397,29.94,21.45,22.039239214,,15.05,22.265,6.920662841,,,,,20.2,4.5134048688,,14,,25.766,21.76,18,,,21.368593327,3.5937715814,21.47,0.5754685474,0.9045539172,18
6,4,Kansas,Iowa St.,9.5,,5.33,,6.97,18.54,,,8.43,,,,,,8.24,11,5.728092,6.9,,,,,,7.09,,,7.2,,,5.13,0,6.294516679,7.09,8.54,6.165740892,,7.08,6.2433,9.409623789,,,,,4.8,1.8298890176,,3,,6.929,7.61,5.5,,,7.5595749805,2.8593826284,7.025,0.5618936668,0.6797054345,5
13.5,14,Washington St.,James Madison,14.5,,8.75,,13.73,19.22,,,19.007,,,,,,6.48,10,15.11666,9.8,,,,,,9.79,,,10.88,,,11.8,0,10.63034245,24.7,11.61,7.80990415,,6.71,12.4648,26.491568491,,,,,13.3,2.1874321568,,12,,13.96,9.82,8,,,12.185395755,4.4230847227,11.245,0.4686922146,0.7693577864,13.5
6.5,6.5,Missouri St.,Kennesaw St.,6.5,,8.04,,4.7,3.76,,,5.081,,,,,,-2.48,-0.5,9.274834,4.6,,,,,,6.9,,,6.75,,,1.24,0,11.559078938,5.21,2.44,6.50966362,,6.69,5.3376,10.440677679,,,,,6.1,0.5457277072,,4,,6.389,5.81,9,,,5.4050534799,3.1594511215,5.955,0.4809243588,0.6303080387,6.5
-8.5,-8,Central Mich.,Kent,-3.5,,-4.82,,-8.24,-12.83,,,-5.965,,,,,,-10.51,-1.5,-3.803171,-10.9,,,,,,-7.28,,,-6.81,,,-8.73,0,-4.555333099,-12.6,-8.99,-5.030785696,,-4.92,-6.399,5.7609732837,,,,,-8.5,-1.118935228,,-9,,-8.659,-5.62,-2,,,-6.916467718,3.1344659738,-6.6045,0.5188797681,0.3351193538,-8
21.5,21.5,Western Kentucky,LSU,8.5,,19.6,,26.36,29.63,,,22.379,,,,,,27.05,7.5,11.25861,25,,,,,,25.51,,,23.11,,,24.2,0,24.915252884,13.24,21.13,19.263208206,,19.77,27.237,5.473186157,,,,,26.6,3.5194616392,,1,,36.809,20.12,18,,,21.69009414,6.9954834501,22.7445,0.5031962764,0.8936532895,21.5
0,1,Liberty,Louisiana Tech,7.5,,8.19,,4.83,-0.46,,,9.352,,,,,,3.46,-2.5,6.780508,2.4,,,,,,10.41,,,10.13,,,4.94,0,10.292540157,8.95,4.64,6.038942835,,11.29,6.6243,30.636052213,,,,,5.3,0.8611746228,,5,,2.028,2.4,8.5,,,5.9589223178,3.6779583266,6.3316214175,0.5854695078,0.6421906528,2
-12,-13.5,Michigan,Maryland,-11.5,,-10.57,,-15.25,-10.42,,,-10.492,,,,,,-13.55,-9,-8.015568,-16,,,,,,-10.83,,,-10.5,,,-9.88,0,-10.5836931,-16.1,-3.76,-5.807700777,,-7.58,-12.3534,-9.297292143,,,,,-13,-3.517723812,,-10,,-9.486,-10.65,-6,,,-10.51492554,3.1649992814,-10.535,0.5518755865,0.2587746089,-13
6,6.5,Sam Houston St.,Middle Tenn.,1,,5.43,,8.8,0.01,,,3.243,,,,,,0.43,-6,9.094481,7.6,,,,,,6.17,,,4.67,,,1.94,0,8.37732553,12.43,0.99,5.0791257235,,5.33,3.7935,-0.473894479,,,,,4.5,0.112146848,,2,,-4.015,7.12,7,,,4.2264741933,4.3428992494,4.8745628618,0.4607715273,0.6009717283,6.5
-5,-4.5,Florida St.,NC St.,4,,-4.6,,-6.64,-0.46,,,-1.763,,,,,,-4,4.5,-6.497496,-3.3,,,,,,-10.79,,,-7.52,,,-4.93,0,-7.253437858,-13.41,-11.59,1.200235874,,-6.97,-2.2161,20.677053459,,,,,-8.8,1.3867269016,,-7,,-6.899,-3.79,-3.5,,,-4.783127181,4.5837961317,-4.765,0.495116858,0.3865097388,-4.5
-6.5,-6.5,Duke,North Carolina,-5,,-9.22,,-3.86,-11.64,,,-10.067,,,,,,-2.56,-1,-8.946268,-7.7,,,,,,-9.2,,,-8.63,,,-4.33,0,-10.18021009,-2.13,-7.54,-1.380555805,,-7.26,-8.4499,-19.77137693,,,,,-7.8,-1.676691932,,-10,,-2.138,-2.48,-5.5,,,-6.227815177,3.2809200555,-7.4,0.5047400351,0.3509556105,-6.5
-6,-6.5,Western Mich.,Northern Ill.,-6,,-6.12,,-9.39,-4.33,,,-10.056,,,,,,-1.89,5,-5.405655,-6.7,,,,,,-10.96,,,-9.27,,,-5.49,0,-4.407050415,-11.59,-9.12,-4.546009491,,-8.07,-3.4309,9.5651320902,,,,,-5.4,-1.807360058,,-9,,-7.357,-3.19,-2,,,-5.896482496,3.6995336472,-5.745,0.5104800165,0.359275578,-6.5
4,4.5,Minnesota,Northwestern,3.5,,6.53,,8.74,-1.9,,,5.753,,,,,,0.95,-5.5,12.52893,2.6,,,,,,4.95,,,5.81,,,4,0,10.127034069,4.58,0.49,5.837162608,,7.39,5.0531,23.392900963,,,,,3.3,-0.083148006,,-1,,4.505,7.05,8,,,4.7406466671,3.9375351778,5.00155,0.5041720289,0.6136220065,4.5
34.5,35,Syracuse,Notre Dame,28.5,,31.98,,42.38,28.79,,,25.788,,,,,,32.95,22,40.91498,29,,,,,,36.3,,,36.44,,,32.14,0,38.166315099,41.44,30.72,34.181466928,,30.21,32.8353,26.53962189,,,,,32.5,4.1688789436,,23,,39.717,34.35,27,,,33.104684638,5.333648122,32.66765,0.467571008,0.9755688894,35
32,32.5,Massachusetts,Ohio,29,,31.53,,36.51,35.89,,,32.626,,,,,,32.5,26,38.25332,25.5,,,,,,36.37,,,36.03,,,31.75,0,37.400928398,35.68,32.91,32.052211566,,28.37,35.976,35.860968283,,,,,31.9,13.735439782,,24,,41.689,32.48,26.5,,,33.041702726,4.2038075549,32.563,0.5093715029,0.9775001127,32.5
33.5,30.5,Rutgers,Ohio St.,30,,27.74,,39.99,24.52,,,27.506,,,,,,32.95,25,34.53798,25.5,,,,,,31.62,,,32.43,,,31.91,0,33.508613031,51.21,31.67,30.104883562,,25.51,34.1792,22.574681525,,,,,31.2,14.222440974,,20,,35.249,31.47,23.5,,,31.4229853,6.0132269306,31.545,0.5156945443,0.967460563,30.5
9.5,9.5,Missouri,Oklahoma,13,,7.89,,11.13,3.5,,,6.592,,,,,,5.96,-3.5,8.986061,7,,,,,,6.31,,,8.35,,,7.5,0,10.459673586,4.09,1.86,6.623046402,,6.59,12.7159,9.597779454,,,,,7,2.1298072796,,2,,7.28,8.16,8.5,,,7.0907582267,3.568524006,7.14,0.4581979501,0.6679150994,9
10,9.5,USC,Oregon,6.5,,5.59,,11.82,15.49,,,16.307,,,,,,10.25,12,8.512341,6.6,,,,,,8.74,,,8.96,,,7.6,0,8.547909008,14.19,7.27,5.62315425,,7.16,13.6939,5.917762151,,,,,8.6,9.4439571356,,5,,10.046,8.8,7,,,9.5136501935,3.1348793819,8.67,0.500237933,0.7209668488,9.5
10,9.5,Nebraska,Penn St.,0.01,,4.35,,12.1,13.93,,,0.822,,,,,,12.23,13,12.05097,7.3,,,,,,7.43,,,9.45,,,9.94,0,6.998977792,-0.3,1.98,6.188747605,,7.36,12.5502,19.815701021,,,,,7.2,-2.441633508,,-4,,7.889,10.87,6.5,,,7.7199952453,4.291446116,7.395,0.469254972,0.6800131197,9.5
-17.5,-18,North Texas,Rice,-15.5,,-21.71,,-26.18,-20,,,-19.545,,,,,,-14.04,-7.5,-23.69601,-24,,,,,,-27.36,,,-25.12,,,-13.82,0,-25.96217772,-17.98,-18.87,-15.47430253,,-17.74,-20.5096,-24.64161047,,,,,-20.8,-3.162100006,,-21,,-21.221,-15.04,-16,,,-19.45764047,4.9018809014,-19.7725,0.474946287,0.121618907,-18
3.5,3,Louisville,SMU,5,,3.57,,9.1,5.89,,,2.27,,,,,,2.01,8,5.514162,0.9,,,,,,2.35,,,4.66,,,8.9,0,5.709336948,5.08,4.83,7.367710743,,2.02,8.6645,-8.434655165,,,,,3.7,0.1444681324,,1,,11.265,5.6,5,,,5.336395895,2.6879501175,5.04,0.5407555092,0.6293651048,3.5
11.5,11.5,San Jose St.,San Diego St.,20.5,,18.55,,20.29,12.86,,,19.226,,,,,,11.22,0.5,24.23216,17,,,,,,21.55,,,21.76,,,12.98,0,21.220137093,21.15,25.65,15.352780809,,17.41,13.0753,29.333976286,,,,,15.9,3.0785168508,,17,,20.133,16.56,15.5,,,17.391789905,5.3598413101,17.98,0.5998289088,0.8495095015,12.5
-1.5,-3,Southern Miss.,South Alabama,-6.5,,-4.14,,-3.4,7.97,,,-9.941,,,,,,6.68,11.5,-2.019676,-4.2,,,,,,-3.99,,,-3.33,,,-1.9,0,-2.107541061,-5.06,-1.65,-3.598735824,,-4.72,3.8218,-21.46177669,,,,,-0.2,-2.360088546,,-9,,-3.367,2.51,0.01,,,-1.256461495,5.0145181818,-2.718770531,0.5299282064,0.4700266824,-3
23,23,Coastal Carolina,South Carolina,7.5,,19.18,,26.73,23.45,,,19.274,,,,,,26.96,14,17.07502,23.5,,,,,,28.51,,,25.2,,,21.96,0,26.632496517,7.78,21.87,16.574038999,,19.74,22.8278,32.960593298,,,,,26.5,2.747339598,,4,,23.513,18.77,19,,,20.752107069,5.7090975591,21.915,0.4617012493,0.8898679086,23
-3,-2.5,California,Stanford,-3,,0.91,,0.74,-0.62,,,1.821,,,,,,-4.56,-5,2.268555,-3.5,,,,,,1.94,,,1.51,,,-3.99,0,2.7895259885,-6.87,-8.29,2.572591357,,0.91,-3.4135,-3.322519768,,,,,-0.2,-1.1277437,,-9,,-0.87,0.19,3,,,-0.98462853,3.3132834603,-0.005,0.5263658734,0.4758835749,-2
-8.5,-8,Tulane,Temple,-8,,-7.24,,-6.43,-11.92,,,-8.821,,,,,,-10.95,-12.5,-3.844536,-12.3,,,,,,-5.64,,,-5.09,,,-8.48,0,-5.866180626,-0.3,-8.1,-5.326585331,,-4.93,-11.9028,-5.009126041,,,,,-6.9,-2.257139253,,-5,,-7.711,-7.9,-2.5,,,-7.393277362,3.2158354472,-7.4755,0.5105692044,0.3246515077,-8
10,10.5,Arkansas,Texas,19,,9.55,,8.6,14.76,,,19.267,,,,,,13.27,14,10.79743,13.9,,,,,,8.94,,,9.81,,,10.04,0,10.459397742,14.97,3.5,10.02723643,,8.64,9.2831,17.800539404,,,,,11.6,5.3386619656,,7,,9.891,11.89,8,,,11.372507462,3.6096735782,10.249698871,0.5151585308,0.7567691116,10.5
18.5,19,Louisiana-Monroe,Texas St.,17,,16.97,,24.61,17.91,,,15.981,,,,,,19,17,24.33428,15,,,,,,22.96,,,23.19,,,17.59,0,24.55952071,15.63,19.22,19.535442243,,16.73,24.2811,17.261328438,,,,,19.6,1.7162726816,,12,,23.499,19.06,17.5,,,19.598197407,3.2674521035,19.03,0.5104174045,0.8858295784,19
-3,-3,East Carolina,Texas-San Antonio,-3,,-6.23,,-3.36,1.45,,,-2.184,,,,,,-2.3,-1.5,-6.02816,-2,,,,,,-7.9,,,-5.86,,,-4.13,0,-5.242469291,-11.76,-9.18,-4.663413667,,-7.26,-2.4572,0.159064358,,,,,-4.3,-1.868823924,,-8,,-4.026,-1.89,-2,,,-4.355511044,2.9530186832,-4.078,0.4763612742,0.394074414,-3
26,27.5,Ball St.,Toledo,14.5,,22.61,,34.44,32.2,,,19.148,,,,,,24.72,19.5,30.25178,24,,,,,,30.49,,,30.17,,,25.8,0,29.702533685,29.81,33.55,20.96940376,,24.69,28.5781,46.725608735,,,,,29.1,1.6211100952,,17,,26.416,23.12,21,,,26.125718975,5.189491815,26.108,0.476440716,0.9404688563,27.5
12.5,11,Georgia St.,Troy St.,20,,14.67,,10.38,16.17,,,23.112,,,,,,13.37,6.5,16.3474,12.5,,,,,,15.07,,,15.55,,,12.74,0,17.214879217,20.07,12.66,16.28874566,,13.16,6.8806,17.969957441,,,,,14.7,14.072812491,,14,,12.862,12.13,13,,,14.335255676,3.8806474429,14.02,0.5576457374,0.8089243824,12
-21,-21,South Florida,UAB,-17.5,,-23.23,,-25.86,-27,,,-21.628,,,,,,-16.86,-6.5,-24.32436,-25,,,,,,-28.07,,,-26.47,,,-21.12,0,-27.12992336,-24.39,-22.07,-20.06608706,,-23.2,-16.7998,-21.49900129,,,,,-24.5,-3.187854172,,-20,,-24.666,-14.72,-17,,,-21.73200775,5.1385770946,-23.215,0.487439865,0.0971784332,-21
-10,-10.5,Washington,UCLA,-8,,-11.88,,-15.16,-11.31,,,-7.858,,,,,,-9.47,-2.5,-11.73278,-13.5,,,,,,-17.31,,,-15.29,,,-12.22,0,-13.42861103,-31.32,-18.25,-6.659512162,,-12.38,-11.5783,-17.11197336,,,,,-12.2,-2.421436437,,-18,,-7.833,-7.55,-8,,,-12.06500924,5.6820328933,-11.80639,0.4733072876,0.237903345,-10.5
2.5,3.5,Hawaii,UNLV,7,,2.32,,3.16,-1.3,,,10.13,,,,,,8.38,16.5,2.352428,3,,,,,,2.63,,,2.92,,,3.51,0,3.3977092414,2.94,-1.52,-1.107985685,,4.49,6.5573,6.8726147202,,,,,4,0.6667557404,,1,,-0.205,3.43,3.5,,,3.9129296162,4.0446642463,3.2788546207,0.5071528271,0.5940497656,3.5
3,3,New Mexico St.,UTEP,1.5,,0.89,,1.5,5.71,,,-2.57,,,,,,3.76,5,4.681923,3.1,,,,,,2.92,,,3.17,,,3.49,0,2.94036219,4.45,2.32,0.4325478929,,3.21,1.1029,-10.80092367,,,,,3.5,-0.710230296,,-2,,5.916,1.69,3,,,2.8051696856,1.9204461491,3.05,0.4965839266,0.5693611326,3
16.5,16.5,Kansas St.,Utah,21,,19.63,,24.35,13.81,,,17.981,,,,,,13.88,-2.5,25.49826,16,,,,,,25.09,,,24.37,,,18.39,0,24.821026638,24.21,25.35,17.110463314,,18.99,14.2767,20.582925512,,,,,20.1,2.783578876,,17,,21.171,16.71,18,,,19.010838634,6.1966906047,19.31,0.5425379928,0.8668805935,17
9,10,Kentucky,Vanderbilt,15.5,,11.35,,6.1,11.73,,,11.205,,,,,,6.37,10,11.67149,9.9,,,,,,10.22,,,10.35,,,6.99,0,13.493883272,16.2,6.87,9.591849476,,10.06,6.2472,14.198157115,,,,,10.9,2.1451987752,,12,,9.515,5.29,10.5,,,10.002473761,2.8877096642,10.14,0.5000431809,0.7315658574,10
-16.5,-17,Miami (Fla.),Virginia Tech,-15.5,,-21.81,,-21.45,-21.81,,,-18.642,,,,,,-14.97,-10.5,-24.15085,-24,,,,,,-23.14,,,-22.23,,,-18.28,0,-24.46583361,-29.19,-26.39,-16.85671578,,-16.75,-19.0694,-20.28057042,,,,,-21.3,-2.289349321,,-18,,-20.369,-16,-15,,,-20.0851727,4.3998236223,-20.8345,0.4468638898,0.1122187697,-17.5
18,17,Delaware,Wake Forest,16,,18.64,,29.27,10.61,,,20.157,,,,,,24.37,6.5,17.06744,22.5,,,,,,23.64,,,21.6,,,20.69,0,21.430101156,12.37,20.83,21.477749385,,19.05,16.8852,18.616855063,,,,,19,3.0033814484,,8,,33.466,20.44,15.5,,,19.613340479,5.763962765,20.2985,0.5444755345,0.8764228108,17.5
-9,-9.5,Illinois,Wisconsin,-10,,-9.67,,-6.78,-7.7,,,-11.013,,,,,,-3.96,-9.5,-9.29734,-12.2,,,,,,-9.32,,,-9.52,,,-6.56,0,-9.411705134,-15.29,-10.81,-8.125055923,,-8.27,-10.7403,-3.893951497,,,,,-8.5,-2.890367494,,-14,,-3.171,-3.37,-5,,,-8.554927321,2.9222367513,-9.30867,0.5164889127,0.2987559537,-9.5
7.5,7,Nevada,Wyoming,8.5,,7.89,,5.62,11.04,,,9.799,,,,,,8.6,2.5,6.276844,7.3,,,,,,7.69,,,8.19,,,8.46,0,8.899555641,14.65,-0.05,6.294084393,,9.78,10.4324,15.878670362,,,,,9.2,2.111618596,,6,,6.873,7.3,7.5,,,7.8520401834,2.9082427063,8.04,0.514867705,0.6860473758,7
