lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,linecfp,linepig,linefidler,neutral,linel2,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineargh,lineround,lineavg,linestd,linemedian,phcover,phwin,lineca
-10.5,-9.5,Ohio St.,Michigan,-10.5,-9.69,-9.3,-10,-10.71,-15.41,-9.512,-11.19,-16.372,-11.3,-11.9,-12.6,-12.5,-7.84,-12.6,-5.5,-10.044,-7.5,,-10.54,-8.86,-10,-15.02,-11.97,-18,-8.5445,-11.49,,,-14.58,0,-10.12167686,-16.89,-19.99,-13.70387684,,-7.7,-14.846,-7.348626288,,,,-6.6,-12.1,-10.61880452,-1.5295,-11,-12.98,-17.682,-9.53,-1.09,,,-11.23680907,4.0211058086,-11.19,0.4699362479,0.2471024809,-9.5
4.5,4,Maryland,Michigan St.,3.5,4.06,1.52,4,7.81,6.83,-0.669,2.14,-5.386,7.4,7.6,7.8,-3.2,-0.02,1.65,-0.5,5.026966,-3.1,,5.75,6.32,2.17,9.93,-0.42,2,1.0366,0.75,,,4.52,0,3.408485901,2.55,5.4,1.96609257,,2.77,-0.2337,-12.11670881,,,,5.55,4.7,-1.367844044,0.01,-3,6.19,8.344,4.04,1.55,,,3.0962421659,3.4841272603,2.77,0.4842855394,0.5752643898,4
1.5,-2.5,Wisconsin,Minnesota,5,1.82,-2,-1.5,-5.64,2.99,3.775,0.49,-0.204,4,3.1,2,-3.1,-0.02,-0.44,10,-5.233342,-0.6,,0.29,-0.79,3.2,-2.47,-3.72,-4,-0.384,-3.38,,,-1.09,0,-2.276670574,10.18,-2.52,-1.077203541,,-1.4,-1.1921,-4.325784173,,,,-6.25,0.9,-0.256086541,2.8,4,-4.51,-2.106,-2.11,4.85,,,-0.028674772,3.750584631,-0.6,0.542821216,0.499301304,-2.5
-8.5,-7,Mississippi,Mississippi St.,-15.5,-8.78,-10.22,-7,-12.75,-11.2,-14.675,-10.07,-10.087,-13.3,-13.9,-14.6,-9.4,-7.93,-12.06,-16,-10.8425,-13.3,,-10.58,-9.01,-14.33,-10.16,-11.12,-14,-8.7309,-9.39,,,-11.86,0,-9.551586393,-9.7,-8.09,-7.392135025,,-8.44,-14.3165,-10.65662392,,,,-18.62,-9.6,-3.943934088,-13.3,-14,-14.08,-11.812,-10.78,-3.4,,,-11.35583645,2.8962701035,-10.8425,0.4244277622,0.2416369962,-8
3.5,2.5,Louisiana Tech,Missouri St.,7,-2.7,-0.38,2.5,4,-1.43,7.452,-1.43,3.319,1.7,1.3,2.6,-1.5,2.3,-0.7,3.5,2.041554,-3.1,,1.75,0.54,2.49,2.03,-2.84,-3,-0.883,-1.44,,,-0.19,0,-1.991198917,-2.38,-0.99,4.994717654,,-2.26,0.0589,13.975410898,,,,-0.6,-2.4,1.1687981884,6.65,-4,6.27,3.496,3.32,0.23,,,0.9443069932,2.9953637303,0.23,0.4728818663,0.5232179014,2.5
7,7,North Carolina,NC St.,15.5,14.57,14.51,7.5,11.21,10.94,6.878,10.27,17.225,-3.9,9,9,15.4,11.89,7.59,2,16.17596,12.5,,11.59,10.95,13.64,11.07,16.05,8,8.6246,14.42,,,6.85,0,17.051207489,10.32,13.52,12.042892169,,13.69,10.7194,19.516232649,,,,9.05,12.6,2.357028118,21,6,12.81,9.195,11.21,16.07,,,11.570052812,4.3759553708,11.59,0.5784474633,0.7580552245,8
-5,-6,Iowa,Nebraska,-0.5,-2.48,-6.79,-6.5,-11.28,-6.83,0.372,-2.51,-6.85,-5.7,-5.3,-6.3,-6.1,-3.35,-5,-4,-10.76579,-7.6,,-4.12,-4.29,-3.51,-5.55,-5.49,-11,-2.4836,-6.75,,,-5.42,0,-6.222498025,-5.36,-7.78,-3.69860447,,-3.35,-6.4469,-4.008738491,,,,-5.225,-3.7,-0.802787947,-1.743,-3,-5.45,-7.412,-7.23,5.84,,,-5.0609075,3.0969291982,-5.42,0.5163681826,0.3776270815,-6
-9,-7.5,UNLV,Nevada,-14.5,-10.49,-11.03,-7.5,-7.69,-11.18,-23.722,-11.11,-12.224,-19.2,-18.2,-19.5,-15.1,-9.33,-11.39,-11.5,-10.1031,-13.2,,-10.43,-9.87,-13.42,-9.55,-10.27,-11,-10.6443,-10.01,,,-12.05,0,-9.873452051,-13.21,-7.36,-5.417749392,,-8.48,-15.0258,-10.88493518,,,,-9.6,-10.9,-2.519762311,-19.6,-15,-10.76,-11.771,-8.29,-7.69,,,-11.91516414,3.8095370633,-11,0.4238506747,0.2335702623,-8.5
-1.5,-1.5,San Diego St.,New Mexico,0.01,0.61,0.01,-1.5,-2.23,-5.35,-3.204,-0.31,1.277,-1,-1.3,-1.6,-2.2,-0.91,-2.12,8.5,0.9162045,-2.2,,-1.09,-1.07,0.84,-3.84,-1.31,-6,-0.5266,-1.1,,,-3.64,0,1.170644997,-7.37,-0.03,1.37614722,,-2.88,-2.4636,0.581681989,,,,2.325,-2.3,0.4134540652,-2.1,-5,-0.59,-0.155,-0.78,2.87,,,-1.019851366,2.6419897482,-1.07,0.5083915689,0.4748316439,-1.5
5,3.5,Middle Tenn.,New Mexico St.,12,5.19,5.79,4,6.82,4.12,7.361,5.61,11.873,3,3.7,3.3,6.3,9.45,3.67,3.5,6.0863,3.1,,6.9,5.89,8.25,7.05,7.26,4,4.6055,7.82,,,5.55,0,7.574535012,7.76,6.7,6.3832441642,,7.61,5.267,7.699062007,,,,0.875,6.2,0.6020062368,8.75,5,5.96,9.624,5.55,6.17,,,6.2210148507,2.3157305289,6.17,0.547519816,0.6503571009,4
19.5,19.5,Temple,North Texas,27.5,21.04,20.83,19.5,27.34,22.03,20.819,18.5,21.955,18.4,19.1,19.9,19.2,15.71,17.59,17,26.91958,24,,21.54,21.13,21.33,24.44,24.65,24,17.6869,25,,,20.79,0,25.615776811,18.71,21.9,18.639622281,,18.63,22.6792,17.828529676,,,,31.375,20.1,2.527427734,30.1,17,25.28,23.488,21.02,25.64,,,22.091745618,3.6236862371,21.33,0.5449388075,0.9117581181,19.5
5.5,5.5,Kent,Northern Ill.,1,10.49,5.35,5,5.93,11.01,4.978,11.07,5.595,12.2,11.5,13.3,8.5,2.83,14.34,14,7.161366,5.2,,9.37,11.36,10.33,6.92,8.09,3,7.7447,6.48,,,5.81,0,9.470461644,9.03,0.32,4.0563902378,,5.06,11.3375,2.1745352504,,,,17.675,8.5,-0.01095696,3.15,2,2.48,6.632,9.31,7.16,,,7.8907799457,3.8755812228,7.7447,0.5413934928,0.6847742102,5.5
10.5,11,LSU,Oklahoma,11.5,10.99,11.94,10,15.67,4.97,10.032,8.15,9.287,6.8,7.1,7.7,15.1,9.64,8.28,1.5,14.44746,6.8,,9.13,7.46,7.37,13.21,11.76,12,6.5804,12.05,,,12.12,0,15.450111354,16.89,12.59,13.981571527,,9.08,11.8933,7.760103857,,,,11.845,9.1,2.0047035884,9.8,6,16.28,16.764,11.6,7.16,,,10.615919048,3.4982837687,10.99,0.4933208462,0.7423517588,11
-14,-14,Iowa St.,Oklahoma St.,-20.5,-21.87,-20.18,-14,-15.74,-26.2,-15.473,-21.46,-21.095,-22.7,-21.9,-22.5,-21.1,-12.02,-18.62,-13.5,-17.28429,-24.5,,-16.8,-16.93,-18.8,-16.96,-23.7,-24,-18.8807,-21.77,,,-16.69,0,-23.02462718,-25.72,-21.68,-18.98893066,,-17.56,-19.5762,-15.23387628,,,,-28.85,-20.3,-14.09922363,-28.7,-21,-22.55,-20.477,-15.06,-25.18,,,-20.48307046,3.8668690855,-20.5,0.3890157548,0.1058353322,-15
26.5,28,Georgia St.,Old Dominion,31,25.41,26.35,27.5,29.61,25.32,19.218,25.28,27.913,20.8,22,22.4,29.1,18.49,22.32,16,29.38806,23.5,,26.79,26.29,27.77,29.31,31.1,31,24.3429,30.17,,,22.58,0,31.510687412,31.11,28.37,25.037197261,,27.21,24.2403,38.030880811,,,,38.925,27.1,14.251190572,33.754,23,28.97,25.498,22.06,29.6,,,26.585567812,4.4727737217,26.79,0.4755967235,0.9458714123,28
-6.5,-6.5,Miami (Fla.),Pittsburgh,-3.5,-7,-6.2,-7,-5.81,-5.45,-1.616,-4.2,-5.032,-8.1,-6.5,-6.8,-10.1,-3.44,-4.7,-6.5,-4.078564,-11.2,,-4.22,-3.93,-5.84,-3.61,-6.3,-5,-5.3859,-5.31,,,-5.42,0,-6.786072572,-13.04,-3.27,-0.918110301,,-3.5,-11.3704,-5.583389414,,,,-7.825,-6.4,-0.589005458,-2.45,-3,-0.33,-3.354,-4.06,-2.08,,,-5.400667869,2.7469840118,-5.31,0.5191966308,0.3692109521,-6.5
-28,-28,Indiana,Purdue,-31.5,-24.27,-28.6,-28.5,-30.86,-38.03,-27.896,-31.66,-31.951,-35.4,-34.7,-37.3,-33.4,-12.83,-28.39,-23.5,-31.37651,-27,,-25.93,-23.14,-29.52,-28.63,-32.14,-36,-28.7601,-30.06,,,-27.35,0,-31.87639229,-49.13,-27.46,-24.42893915,,-22.61,-33.2114,-33.12263857,,,,-36.875,-30.8,-25.30362968,-30.8525,-30,-30.81,-34.018,-23.39,-22.87,,,-29.96220106,5.9084466509,-30.8,0.466626971,0.0389706821,-28
-10.5,-14,Penn St.,Rutgers,-2,-11.45,-8.86,-13.5,-18.41,-11.2,-0.826,-11.17,-3.417,-13,-13.7,-14,-14.9,-4.87,-16.07,-14.5,-14.59638,-8,,-13.07,-14.2,-10.91,-16.73,-13.31,-18,-10.9779,-13.67,,,-14.18,0,-11.76891078,-14.91,-9.57,-7.148435455,,-9.53,-15.8918,2.7071757016,,,,-14.7,-12.9,0.1758410156,-8.4,-7,-14.92,-13.547,-13.03,2.87,,,-11.52470324,4.7133750507,-13.03,0.5425638636,0.2440184762,-14
