lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,linecfp,linepig,linefidler,neutral,linel2,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineargh,lineround,lineavg,linestd,linemedian,phcover,phwin,lineca
8.5,7,Air Force,Connecticut,16,,6,,11.06,7.45,17.515,10.74,13.967,11.6,11.6,11.3,5.9,9.49,2.69,22.5,8.064095,7.3,9.4,10.45,9.69,11.97,10.53,8.04,7,8.7838,8.5,,,8.64,0,6.2748449222,12.81,9.56,3.84933754,,7.91,8.4322,6.6982810653,,,,4.525,8,1.1740001748,15.75,9,10.19,2.444,1.96,0.5,,,9.1893660888,4.3537186323,8.7838,0.5377774491,0.7109669347,7
6,5.5,Virginia,Duke,-2.5,,-0.42,,4.79,13.5,1.029,0.18,-1.253,6.9,8.7,8.7,-0.4,-1.85,2.66,11,2.694363,4.6,7,3.93,4.14,1.67,6.16,-0.26,-1,2.6595,1.55,,,5.89,0,1.813178968,-6.15,3.07,2.546830096,,-0.41,2.2239,-6.731102372,,,,-0.95,3,-0.586189538,-2.1,-4,2.73,10.099,3.56,6,,,2.9616095401,4.0826767029,2.66,0.4561288744,0.5714296769,5
2.5,3,Memphis,East Carolina,0.5,,2.59,,2.05,0.37,-4.246,0.46,3.35,1.4,1.2,1,0.1,1.88,-1.43,0.5,4.372295,0.4,1.6,1.39,2.38,1.7,-0.36,4.83,1,0.4248,3.68,,,-1.63,0,4.003300136,7.23,5.1,6.152390473,,2.84,2.5151,2.654670077,,,,6.925,2.3,0.5759346852,2.1,-1,-1.36,6.273,2.43,-3,,,1.8723047592,2.5534231811,1.7,0.4802891068,0.5461735219,3
-2.5,-3,Liberty,Florida Intl.,4,,-0.47,,-0.77,-8.96,-2.099,-0.74,2.713,-5,-5,-5.3,-1.1,2.81,-5.1,-4.5,-1.646271,-2.4,-1.5,-0.25,-1.93,0.18,0.59,-1.27,,-0.1342,-0.51,,,-2.44,0,-1.142708975,1.27,0.96,5.701674348,,-0.02,-2.2981,-8.225825321,,,,-5.5,-2.5,1.249905022,1.4,-1,3.75,-3.887,-3.76,0.01,,,-1.232963306,2.9920179898,-1.121354488,0.5307958817,0.4696957503,-3
13,13.5,Virginia Tech,Florida St.,12.5,,16.79,,19.12,10.52,8.256,14.66,15.899,9.2,12.9,11.6,16.3,11.92,8.63,1,18.55306,16,15.1,13.37,13.76,12.7,15.39,22.13,17,10.8055,20.19,,,8.67,0,22.249692737,26.96,19.05,11.824949827,,18.61,12.9665,18.440064654,,,,30.2,19.4,0.145141826,17.5,10,3.27,12.558,13.04,1,,,14.399812886,6.0223782655,13.76,0.5152991831,0.8009987804,13.5
5.5,3.5,Wyoming,Fresno St.,10.5,,3.04,,3.67,6.2,13.029,5.54,6.51,4.6,4.4,4.6,1.5,5.6,5.03,9.5,2.663895,3.7,5.4,5.53,5.02,7.9,3.68,1.04,3,2.5862,2.13,,,5.22,0,3.127442737,4.44,10.51,3.963553791,,1.13,7.5194,-5.678720692,,,,4,5.9,1.162219018,9.6145,4,6.27,-0.718,3.07,3,,,4.9593843982,2.8610985405,4.6,0.5254608008,0.6203054697,3.5
6.5,6,Texas,Georgia,9,,7.51,,9.45,1.22,7.899,4.91,9.197,4.8,5.4,5.8,11.7,7.03,4.53,0.5,8.061312,5.1,5.5,6.84,5.35,7.2,8.76,6.76,1,2.3847,6.65,,,5.21,0,8.910433195,7.83,9.57,7.392377315,,7.65,4.2586,8.5793374747,,,,7.63,5.7,1.2004310836,6.468,4,9.87,8.369,8.38,5.5,,,6.5459082695,2.4822638674,6.84,0.5095481473,0.6575676647,6
2.5,2.5,Coastal Carolina,Georgia Southern,1,,0.87,,3.84,8.78,0.457,3.37,-2.603,4.3,4,3.5,2.7,-3.01,1.75,4.5,2.180576,3.3,2.7,3.3,4.86,1.93,2.98,3.29,2,3.1968,4.48,,,1.75,0,4.077459183,0.66,1.09,-3.019548684,,2.9,5.7579,12.840995549,,,,6.95,4.5,-0.814801912,-1.4,-3,-1.65,-5.958,0.6,2,,,2.2033124743,2.8527713924,2.7,0.4948203028,0.5541230306,2.5
-6.5,-7.5,Marshall,Georgia St.,-10,,-11.03,,-11.5,-8.64,-2.157,-11.69,-20.648,-9.8,-9.3,-10,-12.2,-13.44,-10.41,-11.5,-11.5281,-7.4,-7.4,-9.66,-9.41,-11.16,-10.28,-14.55,-17,-8.1267,-13.52,,,-9.12,0,-12.11491533,-13.35,-6.71,-12.07620151,,-8.73,-14.7717,1.896732687,,,,-13.5,-10.1,-21.99364986,-8.428,-14,-9.81,-9.049,-7.87,-6.5,,,-10.62768248,3.1579284278,-10.1,0.4456588536,0.2565163801,-8
14,14.5,Maryland,Illinois,17,,14.72,,18.51,21.31,13.91,12.45,14.352,16.8,16.1,16.8,12.8,12.12,11.08,15.5,16.57358,14.5,14.1,15.78,14.99,16.54,17.59,14.93,14,12.3651,16.73,,,12.05,0,16.881929602,9.18,17.49,13.740354896,,13.34,9.0395,20.88259329,,,,15.6,16.2,3.1767266716,22.75,7,17.24,12.316,12.23,18,,,15.066883705,2.8455860247,14.99,0.5098965481,0.8239858568,14.5
29.5,30,Wisconsin,Indiana,30,,31.21,,33.73,28.16,22.213,31.08,30.451,29,28.8,30.6,34.1,18.23,25.65,24.5,38.36918,26.5,29,25.28,22.57,27.8,28.74,35.39,37,28.5453,35.13,,,23.14,0,38.476951127,53.67,20.47,27.048632789,,27.94,30.4086,26.036244825,,,,32.6,31.2,23.794644345,27.65,28,26.35,33.904,24.56,26,,,29.627350357,6.1288094324,28.8,0.4936701231,0.9586393783,30
-2,-3,Kennesaw St.,Jacksonville St.,-0.5,,-6.71,,-6.54,3.12,-0.329,3.35,-8.529,2.9,3.4,3.9,-3.8,-6.19,10.47,15,-5.872623,-0.6,-2.4,2.19,1.64,0.89,4.02,-6.13,-7,-0.4057,-4.9,,,4.12,0,-6.239919599,3.27,-4.46,-6.604192294,,-4.03,7.9423,-4.089867892,,,,-1.025,0.3,-2.261642032,-8.05,-4,1.27,-4.976,-2.52,-5,,,-0.898182946,5.335692592,-0.6,0.5359524208,0.4786900556,-3
20,21,Appalachian St.,James Madison,22.5,,20.39,,26.46,26.78,21.458,18.59,23.958,19.9,21.6,22.2,20.6,15.88,17.55,16,24.94061,23.5,19,22.44,21.09,23.2,25.86,23.67,23,17.5346,24.52,,,19.7,0,23.484494118,24.87,25.06,21.485182096,,18.37,23.396,20.927601059,,,,31.45,21.7,5.7716593524,31.85,17,27.24,24.786,18.19,24.5,,,22.530843236,3.6288235642,22.5,0.5265793553,0.915964823,21
6.5,5.5,Arkansas,LSU,13.5,,7.12,,9.03,14.68,14.339,9.84,17.481,14.5,14.5,14.9,6.9,10.77,7.32,5.5,7.012325,7.5,7.8,12.87,10.73,15.98,12.49,9.26,4,5.1918,9.89,,,8.56,0,7.549871294,9.53,8.08,7.672630752,,9.68,6.641,-6.629123561,,,,3.88,9.6,4.5279392648,17.92,6,13.31,9.427,8.91,10,,,10.099093001,3.5982166707,9.53,0.5793964451,0.7317504358,6.5
-3.5,-4,South Alabama,Louisiana-Monroe,4.5,,-3.4,,-5.71,-6.25,-0.171,-6.58,7.139,-8.5,-9.8,-9.5,-8.2,17.57,-9.95,-5.5,-5.062243,-1.5,-7.6,-3.97,-6.78,0.53,-7.28,-7.94,-9,-4.7711,-6.09,,,-7.55,0,-7.958083999,-2.25,-3.08,0.7826729406,,-4.07,-8.5927,-9.809963485,,,,-13.1,-6.8,11.200549804,1.75,-6,-3.75,-5.364,-7.4,-2,,,-4.44096036,5.4899043721,-5.71,0.4924590024,0.3960987854,-4
3,3,Clemson,Louisville,14,,6.73,,0.22,-1.97,8.008,5.94,8.815,-0.9,0.3,0.4,4,9.65,3.15,0.5,5.773411,4.6,-1.1,2.62,0.7,7.84,-1.32,3.29,4,1.2882,4.11,,,-0.31,0,6.141641557,9.85,-3.63,8.342744289,,5,4.6796,-14.50284999,,,,1.4,0.4,2.7362625652,14.7,7,0.93,-1.893,2.23,17,,,3.9868101755,4.8001875282,3.29,0.5169827653,0.5946511835,3
-10.5,-11.5,Northern Ill.,Massachusetts,-8.5,,-10.94,,-13.69,-10.92,-7.568,-11.49,-21.969,-12.3,-12.7,-12.6,-13.2,-13.39,-14.41,-11,-10.47066,-15.5,-11.8,-9.54,-9.24,-11.06,-10.24,-12.24,-17,-8.5308,-11.59,,,-12.05,0,-13.32884107,-9.84,-9.75,-14.68118821,,-7.74,-16.0668,-6.882962103,,,,-3.85,-10.4,-11.18905564,1.4245,-9,-10.58,-17.004,-11.08,-1.5,,,-11.23935357,4.0894593169,-11.08,0.5045135509,0.2472748451,-11.5
14.5,14.5,NC St.,Miami (Fla.),13.5,,16.01,,15.57,19.8,13.274,16.13,17.663,29.4,19.7,20.6,18.9,12.86,13.69,15,18.18148,18,17,16.25,15.61,16.29,18.73,18.43,14,14.9883,17.57,,,15.9,0,20.671052387,24.23,17.92,13.64618015,,14.84,20.856,29.85056359,,,,24.125,18.4,0.5262397876,14.35,10,14.84,17.609,14.2,14.5,,,17.262410578,3.4277963573,16.29,0.54794675,0.8551829073,14.5
-3.5,-4.5,Toledo,Miami (Ohio),2.5,,-4.47,,-7.05,-2.52,-0.442,-3.11,-3.715,-3.2,-3.5,-2.1,-4.9,0.65,-1.56,4,-6.413761,-3.8,-3.4,-0.9,-3.25,1.24,-1.72,-8.23,-9,-3.3322,-7.12,,,-2.55,0,-6.72789551,-10.47,-7.48,3.293007946,,-6.25,0.4076,7.4140109538,,,,-8.475,-7.2,1.1030570516,-0.7,-7,6.17,2.492,-1.18,4,,,-2.820852527,4.0136642657,-3.2,0.5290690783,0.4318615306,-4.5
-6.5,-7,Penn St.,Michigan St.,-1,,-7.83,,-11.24,-15.77,-1.262,-10.87,1.237,-12.7,-13,-14.5,-16.1,-4.88,-15.55,-12.5,-10.36366,-11.4,-13,-11.26,-12.16,-10.95,-13.21,-12.03,-18,-9.0579,-11.68,,,-13.84,0,-10.27029387,-9.15,-7.21,-8.956155012,,-7.17,-16.4814,-8.48617521,,,,-7.6,-12.6,-0.312727421,-8.4,-7,-8.8,-13.272,-12.14,1.5,,,-10.34529254,4.5744052378,-11.26,0.4424976666,0.2663369456,-7.5
13,16.5,Florida,Mississippi,20,,13.58,,15.36,9.52,17.416,13.48,13.334,12,13.1,13.5,13.7,14.68,14.37,13,18.22405,16,11.3,12.38,9.81,14.88,13.85,13.89,13,10.1092,12.55,,,13.45,0,15.728177408,20.15,19.82,12.599720143,,11.76,17.4681,22.69214073,,,,24.275,10.4,3.8684614848,18.9,16,18.25,15.595,14.5,11,,,14.536647373,3.2474777977,13.7,0.4658425943,0.814270795,16
6,7,Mississippi St.,Missouri,7.5,,5.88,,9.27,14.11,11.135,7.85,9.468,10.9,10.5,10.8,8.2,7.37,9,15.5,9.769333,6.9,8.9,10.48,9.64,12.1,10.4,9.35,8,7.1412,7.88,,,8.72,0,8.063221816,16.24,7.72,7.726507211,,7.92,10.3791,4.0682142161,,,,15.07,8.1,1.4468898252,9.45,6,8.76,9.772,9.32,8,,,9.5713938981,2.3536771303,9.27,0.5449105994,0.7237836322,7
4.5,4.5,UTEP,Missouri St.,15.5,,7.75,,,4.35,10.132,6.9,18.188,6.9,6.2,8.3,5,13.3,6.57,4.5,9.193914,3.1,6.6,9.16,6.49,12.3,9.46,5.58,4,3.4568,7.52,,,6.06,0,5.544826524,5.36,9.53,12.600528567,,6.11,6.4266,-8.411153844,,,,6,4.9,3.5342679848,15.9075,5,16.38,3.426,8.11,11,,,8.1001623445,3.8614893142,6.75,0.562197073,0.6893318122,5
-10,-10.5,South Florida,Navy,-2,,-13.1,,-17.62,-7.61,-1.166,-7.81,-13.021,-7,-9.5,-9.9,-10,-5.81,-5.42,7.5,-16.97784,-7.1,-12,-9.67,-9.81,-5.63,-15.85,-18.78,-21,-10.6409,-17.35,,,-12.2,0,-16.82699702,-9.28,-18.59,-13.38238419,,-13.92,-11.0067,-21.54215683,,,,-31.2,-10.7,-0.974771032,-9.1,-7,-14.98,-15.414,-7.25,-16,,,-11.46450824,6.4253196978,-10.7,0.4836756127,0.2523325487,-10.5
-8,-9.5,San Jose St.,Nevada,-5,,-9.1,,-11.93,-13.31,-7.301,-5.89,-10.608,-8.9,-9.4,-9.6,-14.1,-7.36,-6.63,-4.5,-9.112104,-10.7,-8.7,-8.03,-9.3,-9.22,-7.05,-9.63,-11,-7.9068,-8.72,,,-6.6,0,-9.824076981,-11.23,-1.45,-6.601921974,,-5.14,-9.8038,-30.87996785,,,,-11.9,-8.9,-22.00491134,-3.871,-8,-9.89,-8.837,-8.84,-3,,,-8.432966742,2.6935545005,-8.9,0.5186382326,0.3009282984,-9.5
14,14,Colorado St.,New Mexico,19,,15.21,,20.64,6.71,9.954,11.69,20.478,9.6,10.4,10.7,14,15.3,11.03,7,17.54962,14,13.1,12.61,10.97,12.07,16.54,16.81,17,11.27,18.43,,,13.01,0,18.226489867,13.61,18.96,16.542068241,,14.87,10.5359,3.989533235,,,,23.525,10.7,3.1040500524,22.4,12,21.08,19.415,13.02,15,,,14.69118149,4.1881151591,14,0.5119582881,0.8136795338,14
-9.5,-11.5,Michigan,Northwestern,-6,,-7.7,,-10.33,-6.57,-3.605,-12.06,-8.677,-10.4,-10.7,-10.8,-9.5,-5.5,-15.61,-10.5,-3.911165,-17,-10.4,-7.03,-7.07,-10.86,-4.45,-12.85,-6,-9.0581,-10.65,,,-6.93,0,-8.167784093,-10.45,-4.19,-4.944074024,,-7.06,-10.184,-0.050497586,,,,-11.575,-10.3,-2.204575944,-10.15,-8,-7.78,-4.138,-7.1,-9,,,-8.697439054,3.0791524517,-9,0.5487449524,0.2960424708,-11.5
30.5,31.5,UCLA,Ohio St.,29.5,,29.19,,36.25,34.31,26.263,30.86,27.817,34.9,36.2,36.6,30.8,18.5,33.24,20.5,35.03973,28.5,33.9,31.05,27.34,33.02,37.93,33.92,32,34.0585,32.99,,,31.9,0,34.430514156,58.22,38.57,31.55522232,,26.92,33.5632,16.814843811,,,,34.525,33.8,15.156196741,30.45,26,33.33,30.229,28.63,24,,,32.174388884,6.076015569,32.99,0.5114608611,0.9703769043,31.5
-20,-19.5,Kansas St.,Oklahoma St.,-13.5,,-21.3,,-22.66,-22.64,-9.433,-19.22,-21.77,-21.5,-22.7,-23.5,-25,-11.63,-17.36,-14.5,-22.81946,-24,-23.3,-18.75,-19.06,-18.34,-22.21,-24.98,-28,-19.9861,-23.04,,,-19.2,0,-26.35165177,-27.45,-21.42,-28.20136797,,-18.21,-23.4144,-40.06764173,,,,-26.875,-20.9,-24.08752572,-23.0055,-18,-25.53,-29.582,-18.18,-25,,,-21.65431999,4.4489246168,-22.64,0.4628546119,0.0953213999,-20
11,11,Troy St.,Old Dominion,10.5,,8.99,,11.53,5.09,2.72,9.97,16.292,6.8,5.7,6,9.3,8.54,5.45,10.5,9.335629,11.9,8.3,7.61,8.62,8.71,5.79,12.21,9,7.1752,11.62,,,3.61,0,11.735903666,7.87,10.15,6.724238388,,13.48,7.2549,9.8665881478,,,,16.425,10.1,1.4313815752,12.95,3,3.54,3.131,5.26,11.5,,,8.7534325911,3.3279102881,8.71,0.4609497737,0.7045882403,11
23.5,25,Minnesota,Oregon,16.5,,23.3,,33.9,26.09,13.638,23.62,26.783,22.5,24.3,24.5,29.2,15.21,24.84,17,28.71623,24,25.2,23.98,23.18,22.96,28.87,30.74,29,25.5191,31.03,,,20.96,0,32.022216859,29.11,15.41,20.00239987,,25.9,27.9928,52.532031555,,,,38.925,24.9,11.862611362,18.55,14,25.41,23.739,23.58,14.5,,,24.501993506,5.4945966029,24.5,0.491483982,0.9269489375,25
-10,-12.5,Notre Dame,Pittsburgh,-5,,-9.43,,-12.79,-10.46,-3.514,-8.89,-9.218,-13.8,-12.7,-13.2,-13.5,-5.59,-13.6,-6,-10.88025,-16,-12.4,-6.86,-6.75,-9.17,-5.86,-10.73,-14,-8.2402,-9.95,,,-9.07,0,-10.86321513,-10.16,-7.16,-7.387877541,,-7.84,-15.4249,-5.891002169,,,,-17.05,-11.7,-1.53875073,-4.55,-5,-8.32,-11.718,-11.92,0.5,,,-9.774267761,3.7024739152,-9.95,0.5472256747,0.2751256468,-12
-8,-9.5,Delaware,Sam Houston St.,-9.5,,-8.11,,-8.65,-4.26,-1.604,-4.26,-6.818,-5.4,-5.4,-6.1,-6.6,-9.33,1.34,6,-8.241318,-9.6,-8.3,-5.56,-4.27,-7.59,-6.11,-9.12,-11,-3.7367,-6.66,,,-3.71,0,-7.58686841,-17.59,-6.47,-5.984516951,,-7.67,-4.5706,7.4159303427,,,,-12.675,-6.7,-3.287483737,-6.3,-15,-6.52,3.611,-4.07,-1,,,-6.054256496,4.1124073747,-6.47,0.5594381739,0.356500115,-9
1.5,3,Boise St.,San Diego St.,6,,0.52,,0.94,-8.32,-1.451,-3.03,2.259,-9.5,-8.2,-9.1,-0.4,3.63,-8.4,-11.5,1.127821,2.6,-1.7,-1.81,-2.46,-1.49,-2.26,0.27,1,-3.2598,1.15,,,-6.85,0,1.2591447423,7.68,5.07,3.181091819,,2.21,-6.1211,19.788628267,,,,-0.725,-3.9,0.1157172292,1.4,4,1.78,1.065,-2.01,-1,,,-1.290893396,4.4942268215,-0.725,0.4263593501,0.4689309104,2
6.5,5,Texas St.,Southern Miss.,18,,9.03,,9.16,-1.81,14.928,1.56,10.544,1.8,3.1,1.4,4.7,11.33,-2.13,-10.5,12.36241,4.8,10.1,6.58,4.57,6.3,9.69,7.57,10,3.499,8.01,,,7.04,0,8.7825803385,12.98,13.68,10.14607084,,8.59,-2.8786,2.2701229701,,,,25.525,4.3,2.1721015244,19.3795,12,20.57,11.65,6.95,10.5,,,7.9950759277,6.79778453,8.59,0.5503482895,0.6777565646,5.5
39.5,39.5,New Mexico St.,Tennessee,26.5,,29.76,,40.99,35.77,28.886,36.64,28.261,48.3,45.3,46.5,39.5,17.74,41.72,26,26.51857,31.5,38.3,37.07,37.17,38.31,40.5,37.75,36,38.6693,34.1,,,36.96,0,35.122428929,22.59,30.37,29.436453021,,29,36.835,38.970332131,,,,59.575,38,7.3706830484,39.2,18,34.7,45.008,30.66,39.5,,,35.761839794,7.6883621848,36.835,0.437957878,0.9783611862,39
19.5,19,South Carolina,Texas A&M,26.5,,18.71,,22.72,15.34,20.266,15.13,25.276,14,14.9,15.5,17.2,17.09,11.03,7,23.0814,23,20.3,17.73,13.68,21.6,20.93,20.08,18,12.6676,21.4,,,15.68,0,20.404099874,28.79,20.18,22.172521188,,17.62,11.7288,15.849639863,,,,28.5,16.7,13.415084284,23.6285,15,22.71,20.38,16.69,10.5,,,18.687562079,4.8996756494,18.71,0.4946263821,0.8688117398,19
24,23.5,Central Florida,Texas Tech,24.5,,25.55,,26.99,29.37,19.13,18.66,24.728,18,20.2,19.3,24.1,17.51,15.86,11.5,30.67188,24,23.8,22.93,19.66,24.29,28.11,26.4,21,18.2111,27.49,,,22.85,0,30.37309943,26.69,24.93,30.993226345,,20.16,22.1132,38.510402574,,,,27,23.5,5.1817850748,26.95,19,29.43,28.541,21.21,25.5,,,23.646192456,4.4803216663,24.1,0.502523665,0.9234012259,23.5
15.5,17.5,Florida Atlantic,Tulane,20.5,,17.71,,14.83,22.98,21.292,17.68,19.03,24,22.1,23.6,15.6,14.85,19.64,15,15.96699,22.5,16.4,17.82,17.49,21.58,16.35,18.34,11,13.9457,17.52,,,15.8,0,20.406420151,14.67,12.84,14.046448061,,16.42,23.5199,45.029360321,,,,23.075,17.8,2.907098306,26.95,8,15.4,16.876,16.1,27.5,,,18.439191236,3.8746286793,17.68,0.516285847,0.8695424145,17.5
-1.5,-2.5,Oregon St.,Tulsa,3.5,,-2.16,,-1.91,-5.2,-1.808,-6.49,7.516,-3,-3.6,-4.4,-2.3,0.43,-7.85,3.5,1.062902,-0.7,-1.2,-3.89,-6.17,-2.46,-4.08,-2.1,-5,-2.0154,-0.17,,,-5.08,0,-2.150620406,-1.22,3.92,1.1997789239,,-1.04,-12.2942,-8.912768101,,,,-2.625,-4.5,-8.15706768,0.35,1,-0.81,0.163,-4.5,3.5,,,-1.937988192,3.6184260609,-2.1,0.5097649159,0.4528031447,-2.5
-18,-18.5,North Texas,UAB,-17.5,,-21.76,,-17.3,-20.18,-19.339,-15.97,-20.384,-15.3,-15.2,-16.4,-21.3,-11.87,-14.5,-6,-23.95674,-23.5,-18,-15.67,-16.55,-15.3,-18.05,-27.77,-22,-16.3914,-24.35,,,-13.22,0,-24.55779775,-20.63,-21.24,-16.44476647,,-20.55,-14.5019,-11.32669339,,,,-22.45,-20,-3.020529186,-28.35,-25,-20.58,-22.726,-14.28,-24,,,-18.92491293,4.4996232929,-19.339,0.4926664432,0.1265646307,-18.5
4.5,6,Utah St.,UNLV,11,,4.25,,0.51,9.91,18.236,6.83,6.852,14.7,13.3,14.2,6,6.52,7.2,14.5,4.572464,5.2,5.6,7.92,6.68,11.14,6.43,1.04,2,4.4449,1.95,,,9.21,0,4.7200502598,9.75,2.64,6.791453297,,2.29,7.3753,17.095494116,,,,10.55,5.6,1.2517292292,11.2,2,8.9,10.466,6.01,9,,,7.5766196809,4.0707878317,6.83,0.5272851359,0.6774612579,6
7,6.5,Iowa,USC,9.5,,4.23,,5.21,0.24,6.949,6.93,6.814,2.6,2.6,1.8,3.3,5.59,4.8,4.5,4.367739,5.3,1.4,4.37,3.66,5.97,3.14,7.64,4,7.4712,7.52,,,4.36,0,5.696708742,4.05,5.21,5.96384081,,9.35,3.3822,9.72180088,,,,9.875,5.3,0.9499687,7.658,3,4.73,-2.702,2.31,0.5,,,4.7586073988,2.615513421,4.73,0.4695888423,0.6158656307,6.5
