lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,lineargh,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,lineround,linecfp,linepig,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineavg,linestd,linemedian,phcover,phwin,lineca
-6.5,-6.5,Fresno St.,Colorado St.,-14.5,,-7.75,-6.5,-10.11,,-4.46,-6.021,-8.06,-13.38,-2.7,-4.1,-4.4,-6.5,-10.92,-8.16,2.5,-17.3,-5,-4.7,-5.2,-4.39,-7.55,-5.5,-7.63,-19,-3.903,-5.51,,,-8,0,-11.56,-8.87,-9.093386652,,-5.01,-5.4901,,,,,-11.2,-9.2,,,-17.325,-16,-11.72,-10.781,-4.69,-18.44,-8.305881228,4.68974621,-7.69,0.4689129742,0.308551274,-6.5
0,-1,Northern Ill.,Eastern Mich.,0.01,,-3.87,-1,-9.54,,3.69,3.89,-4.08,-8.094,-3.6,-3.4,-4.5,-5.4,-3.18,-4.97,-7,-5.8,0.1,-0.3,2.39,0.22,0.49,6.4,-8.63,-7,-1.3875,-3.05,,,-3,0,2.04,0.93,-1.618996365,,-5.96,-9.3112,,,,,0.45,-1,,,0.7,-3,0.26,-7.821,-3.63,7.06,-2.303228852,4.2019169643,-3.025,0.4774636194,0.4444318693,-1
5.5,4.5,UAB,Florida Atlantic,3.5,,-1.14,4.5,-0.79,,2.77,5.91,3.27,2.894,0.7,2.5,1.9,2.7,-0.9,2.45,1.5,-1.9,4.1,4,6.53,5.29,5.02,10.1,1.31,1,5.42,1.09,,,6,0,9.42,3.49,5.5326161848,,2.31,0.4407,,,,,4.175,3.7,,,3.15,4,7.68,1.083,0.89,-2.12,3.0256662154,2.8557480137,2.832,0.4742779958,0.5741190756,4.5
9.5,10.5,Pittsburgh,Florida St.,9.5,,22.48,10.5,10.55,,-3.47,8.055,8.39,25.098,3.4,5.3,4.3,7.7,14.29,4.87,-3.5,4.9,7.4,7.3,9.97,8.22,12.11,9.65,21.23,25,7.9903,9.11,,,8,0,20.45,0.05,14.217204683,,17.69,6.4689,,,,,24.275,12.5,,,14.3745,5,5.07,3.635,12.87,23.72,10.609576439,7.5052180683,8.75,0.5018304727,0.7265009985,10.5
-2.5,-3.5,Southern Miss.,Georgia Southern,8,,-10.24,-3.5,-3.39,,21.35,7.225,3.99,-10.39,8.3,6.3,8.1,3.4,-8.11,6.95,11,-6.4,-1.5,0.4,3.34,2.12,4.27,3.32,-11.37,-9,-1.3423,-0.66,,,3,0,-10.8,-5.64,-3.455041297,,-8.38,9.4481,,,,,-9.925,-0.5,,,-2.709,-13,-0.17,-0.373,-0.91,-2.46,0.0733883869,7.3072982229,-0.4365,0.559623905,0.5016698852,-3
-3.5,-2.5,Appalachian St.,Georgia St.,-4.5,,3.2,-2.5,-1.79,,0.18,-0.512,-4.31,-0.404,2.2,0.4,1.6,0.2,-3.07,-3.33,-0.5,-2.9,-3,-5.1,-0.05,0.18,-1.24,0.08,-0.9,-3,-0.9876,-0.72,,,,0,-17.25,6.85,1.812820816,,2.63,-4.0668,,,,,-9.325,-2,,,-3.5,-10,-2.9,0.062,1.04,-2.12,-1.541637275,3.865377232,-0.9,0.5166192199,0.4625523666,-2.5
14.5,15,Virginia Tech,Georgia Tech,20,,12.88,15,13.59,,14.45,16.179,12.77,19.415,13.5,16.2,16.1,9,13.63,10.19,3.5,15.8,17,14.5,15.13,12.54,19.67,15.3,14.24,13,9.335,14.93,,,18,0,19.58,16.46,13.497749805,,15.92,10.9852,,,,,20.575,15.5,,,26.25,19,14.66,17.543,8.72,10.46,14.763156574,4.0237774271,14.795,0.4958965641,0.8154444982,15
2.5,-1,Utah St.,Hawaii,4,,-10.34,-1,-14.87,,11.29,7.388,-1.83,1.429,3.7,3.5,3.3,0.4,-0.05,-2.81,-0.5,-3.6,0.5,2.4,1.76,0.55,4.89,-1.35,-11.3,-9,-1.7704,-8.43,,,-1,0,2.64,-2.7,-2.915786289,,-6.5,-2.8956,,,,,6.85,-2.9,,,-2.1,-6,2.93,-2.857,-4.15,0.94,-0.931625955,5.3109098224,-0.75,0.5011714362,0.4778870778,-1
-14,-14,Ohio St.,Illinois,-17,,-0.15,-14,-8.56,,-8.37,-4.405,-12.65,-5.574,-12.8,-14.6,-15,-17.8,1.8,-19.49,-3.5,-11.6,-17,-15.3,-9.31,-8.21,-8.07,-16.07,-8.27,-9,-10.6958,-12.73,,,-12,0,-29.97,-22.4,-5.634634895,,-1.45,-20.9517,,,,,-14.55,-13.3,,,-0.3955,-11,-17.15,-22.9,-13.14,0.26,-11.52464829,7.1048407806,-12.325,0.5414894847,0.2544780435,-14
18,17.5,Louisiana-Lafayette,James Madison,16.5,,24.03,17.5,22.6,,14.39,19.526,14.05,24.121,9.6,11.9,12.2,14.8,16.5,11.33,2,18.2,16.5,16.1,16.95,16.09,17.67,19.4,21.34,22,12.1144,16.79,,,22,0,28.96,18.42,20.386972517,,17.62,18.23,,,,,38.3,17.3,,,25.2,14,18.67,17.244,12.57,25.76,18.088483487,6.0529366643,17.46,0.5100038166,0.8556609028,17.5
-1,-1.5,TCU,Kansas St.,-7,,-7.25,-1.5,-6.23,,-6.06,-7.113,-5.19,-11.386,-4.5,-3.8,-5.4,-3.2,-7.12,-0.79,1.5,-7.4,-1.9,-2,0.3,1.72,-2.22,0.9,-4.57,-6,-1.9332,-7.21,,,-3,0,-5.16,-4.83,-7.824801382,,-4.21,-1.8304,,,,,-11.925,-3.1,,,-11.9,-12,-4.46,-4.267,-1.03,-7.9,-4.612878984,3.3826086461,-4.535,0.4459896883,0.3885382633,-2
-6.5,-6,Louisiana Tech,Kennesaw St.,-7,,-11.06,-6,-15.66,,-6.94,-0.568,-8.55,-16.959,-4.4,-5.4,-4.6,-8.6,-7.13,-14.74,-5,-8.5,-7.1,-11.1,-8.48,-8.9,-6.9,-12.56,-18.62,-25,-6.7762,-14.87,,,,0,-13.49,-8.45,-8.799074339,,-13.91,-10.9455,,,,,-15.1,-11.4,,,-11.2,-14,-12.52,-11.126,-5.25,-9.94,-10.20388579,4.6714008478,-8.9,0.4279442549,0.2694755452,-6.5
2.5,3,Massachusetts,Kent,12,,9.08,3,2.54,,1.79,8.675,0.07,20.087,-2.8,-1.7,-4.8,1.6,17.59,-0.5,3,1,-0.9,-0.8,3.78,1.93,5.36,3.98,4.69,4,1.3319,1.66,,,1,0,3.94,12.19,14.96062656,,7.54,-0.9953,,,,,-2.05,3.7,,,4.858,4,2.94,-2.165,4.21,5.7,3.9076901726,5.5725085217,2.97,0.5155066859,0.5915174377,3
9.5,9,South Carolina,LSU,12.5,,11.33,9,16.14,,14.74,10.667,8.74,18.063,7.7,9,8.8,8.2,10.45,7.98,-1,8,10.5,10.5,12.64,11.34,14.24,13.66,16.03,9,6.3138,11.59,,,10,0,22.44,9.35,8.342411619,,14.47,6.899,,,,,10.98,13,,,13.65,8,9.82,9.297,10.17,11.82,10.983216095,3.8468499218,10.5,0.5343634684,0.7485423419,9
-13,-14.5,Old Dominion,Marshall,-5,,-27.71,-14.5,-24.38,,-9.04,-9.21,-8.31,-28.374,-1.5,-4,-2.8,-9,-11.98,-1.15,6,-22.9,-11.7,-13.8,-8.17,-8.66,-8.77,-9.47,-25.78,-26,-9.0699,-10.15,,,-16,0,-15.26,-8.45,-18.48441453,,94.24,-12.6689,,,,,-34.925,-15.6,,,-19.25,-17,-9.8,-24.757,-8.76,-28.3,-10.76155828,19.703802113,-9.975,0.5495244453,0.3355475517,-14.5
-3.5,-6.5,Nebraska,Maryland,2,,-7.33,-6.5,-5.89,,-11.03,-3.712,-6.56,2.391,-7.7,-8.1,-8.8,-3.9,-2.05,-1.88,-1,-6.2,-3.8,-4.7,-1.73,-3.39,-1.3,-1.74,-10.27,-10,-4.3688,-7.26,,,-6,0,-6.61,-1.07,0.657124848,,-2.74,-4.342,,,,,-12.7,-12.4,,,-4.55,-6,-0.93,-4.852,-1.22,-5.86,-4.761491451,3.7359682978,-4.4594,0.5301559643,0.3855725167,-6.5
7.5,8.5,UCLA,Michigan St.,9.5,,14.52,8.5,8.17,,10.09,5.572,7.2,25.245,8.9,9.1,7.6,4,15.2,1.13,0.01,6.4,7,7.4,10.32,9.16,12.87,9.42,14.03,13,7.7785,6.92,,,9,0,20.01,10.21,9.974080759,,18.97,1.6819,,,,,3.8,9.6,,,15.75,14,3.83,4.228,3.88,19.98,9.5115652831,5.5338963174,9.05,0.5172869992,0.7135509669,8.5
-1.5,-2.5,Missouri St.,Middle Tenn.,-1,-0.51,-1.45,-2.5,-4.33,,1.61,-2.834,-3.77,-7.539,-3.1,-2.4,-4.4,-1,-8.48,-3.73,3,5.2,-3.3,-4.1,-2,-2.37,-2.82,-2.04,-4.74,-7,-2.3477,-7.42,,,-6,0,-2.05,2.47,-5.993500848,,-4.35,1.1809,,,,,2.95,-3.3,,,-5.25,-5,-5.67,12.848,1.46,-2.8,-2.240392329,3.9867497635,-2.82,0.504499081,0.4457633416,-2.5
10,8,Purdue,Minnesota,13.5,,-9.58,8,-1.26,,32.97,18.14,8.48,-10.478,20.5,19,20.8,9.8,-2.57,10.3,17.5,2.1,8.8,10.1,12.68,11.71,13.45,14.35,-6.61,-3,3.4698,5.72,,,12,0,8.52,16.49,0.075217304,,-4.28,6.7182,,,,,-6.45,10,,,8.75,6,10.47,16.52,1.82,5.36,8.0490846659,9.4312330948,9.3,0.5007974723,0.6680890544,8
32,32.5,Washington St.,Mississippi,29,,30.34,32.5,36.75,,33.76,28.662,28.5,27.575,36.9,36.6,36.3,27.3,16.01,28.6,17.5,32.9,25,33.8,29.3,28.94,27.69,36.46,36.48,45,35.028,35.68,,,33,0,34.87,28.76,20.609114987,,27.33,30.2477,,,,,49.205,36.2,,,29.75,25,31.23,38.661,26.08,25.08,31.344679342,6.5103618021,30.29385,0.4804677914,0.9656729565,32.5
-5,-3,Alabama,Missouri,-1.5,,-8.15,-3,-10.42,,-0.29,-2.033,-5.72,-11.471,-4.2,-5.1,-4.9,-9.2,1.47,-7.31,2.5,-0.5,-3.4,-6.5,-3.21,-3.22,-0.31,-8.32,-10.88,-10,-3.369,-5.21,,,-2,0,-4.49,-4.18,-0.323600859,,-5.23,-5.0882,,,,,-10.17,-9.7,,,-0.4515,3,-9.26,-8.203,-7.04,9.78,-4.673665812,4.4166291057,-4.9941,0.4711178846,0.3887413455,-3
-6,-7,San Diego St.,Nevada,-10,,-15.93,-7,-9.12,,-13.12,-9.051,-6.92,-18.167,-8.2,-8.4,-9.6,-8.6,-11.84,-5.4,2.5,-17.2,-7.4,-5.3,-5.45,-6.27,-7.82,-3.86,-15.35,-16,-6.473,-10.26,,,-7,0,-20.25,-9.86,-13.75501655,,-11.38,-6.9523,,,,,-7.3,-9.5,,,-18.55,-20,-11.79,-10.571,-9.44,-18.78,-10.21998201,4.780236015,-9.47,0.4447362142,0.2695333913,-7
2.5,-1,South Florida,North Texas,8.5,,5.51,-1,1.35,,-3.69,-5.331,2.98,11.133,-4.1,-4.1,-4.9,3.5,5.31,2.74,5,10.2,1.9,2.3,3.69,3.05,3.64,4.16,4.72,3,0.897,3.18,,,-4,0,6.31,3.88,-2.229617873,,6.2,4.4064,,,,,1.175,-0.2,,,5.25,9,-0.74,1.64,6.45,10.12,2.7079153191,4.1906393002,3.115,0.5638843107,0.5652619577,0
21.5,22.5,NC St.,Notre Dame,17.5,,19.8,22.5,28.83,,25.35,14.592,18.89,23.047,31.4,28.2,29.3,24.7,10.98,25.41,19,19.4,23,25.8,21.93,20,20.05,29.08,22.96,20,19.3793,27.67,,,21,0,20.47,26.36,23.314069933,,20.57,25.4647,,,,,29.975,24.4,,,16.772,7,27.35,32.173,23.08,10.46,22.833080788,5.1386860993,23.0235,0.5057159006,0.9136452432,22.5
-14,-14.5,Houston,Oklahoma St.,-10.5,,-24.55,-14.5,-25.17,,-12.39,-10.431,-14.92,-27.631,-10.9,-11.3,-11.9,-8.8,-12.62,-4.36,-4.5,-26.3,-16.5,-14.8,-10.95,-11.1,-12.59,-12.11,-23.91,-29,-9.4336,-18.83,,,-13,0,-23.49,-12.26,-21.86075057,,-18.61,-10.5469,,,,,-29.7,-15.8,,,-24.5,-22,-13.6,-17.112,-8.68,-23.54,-16.00513817,6.8929834451,-13.3,0.4746770386,0.1783333161,-14.5
9.5,7.5,Indiana,Oregon,10,,-16.26,7.5,-1.16,,9.2,5.503,1.94,-4.215,7.1,9.5,7.1,9.8,-5.33,7.63,2.5,-4.2,7.2,7,10.75,9.85,10.29,13.83,-5.62,-10,4.975,1.94,,,8,0,-4.89,4.85,1.24922576,,0.55,6.7717,,,,,5.05,2.1,,,1.89,-4,12.63,3.012,2.27,2.64,3.5643664674,6.4954438772,4.9125,0.4337324673,0.5820371866,7.5
-1.5,-3,Wake Forest,Oregon St.,-7,,-11.16,-3,-9.74,,5.5,-5.025,-4.77,-20.059,-5.5,-5,-7.2,-6.2,-12.03,-1.39,0.5,-6.6,-2.9,-4.1,-2.67,-1.5,-5.29,-2.45,-11.26,-9,-0.2072,-8.37,,,-10,0,-11.01,-6.56,-6.001620331,,-6.6,-4.2329,,,,,-1.725,-2,,,-15.4,-16,-8.89,-8.605,-2.84,-26.6,-6.681203167,5.7182117745,-6.100810166,0.4374489049,0.3465739838,-3.5
21.5,21.5,Northwestern,Penn St.,12.5,,3.06,21.5,18.5,,22.65,13.615,16.52,4.706,24.4,25,26,21.4,4.88,24.71,23,4.1,24,21.9,22.16,23.61,22.22,24.12,16.67,20,17.0295,21.74,,,21,0,7.62,11.37,16.214197876,,17.69,20.5695,,,,,10.05,19.6,,,11.9,6,17.22,15.47,13.19,-9.94,16.590636786,7.8140263237,18.095,0.4188938472,0.8250256867,21.5
17.5,19.5,Stanford,SMU,18,,9.66,19.5,17.21,,20.16,17.682,12.74,19.95,20.9,22.4,23.9,16.5,11.99,17.5,25.5,10.5,16,19.9,17.68,17.84,17.68,20.04,12.39,10,13.3246,18.19,,,20,0,20.58,20.5,13.29335366,,11.1,22.2383,,,,,9.725,17.2,,,17.5,11,19.49,15.825,17.27,16.58,17.077322465,4.0290608527,17.59,0.4581040998,0.850561345,19
-8.5,-7,Jacksonville St.,Sam Houston St.,-6.5,,-10.93,-7,-16.2,,1.99,-0.634,-7.27,-7.257,-2.7,-4.1,-4.9,,-10.3,-6.91,-1,-7.3,-7.5,-8.1,-6.72,-7.35,-5.18,-10.15,-16.43,,-8.5624,-10.13,,,-5,0,-29.06,-10.69,-9.319391585,,-11.09,-8.9012,,,,,-5.925,-11,,,-4.9,-17,-8.61,-9.921,-8.01,-3.14,-8.047221988,5.22436064,-7.425,0.4820491257,0.3156826274,-7
-7.5,-9.5,Navy,Temple,-11.5,,6.53,-9.5,-4.37,,-16.77,-10.355,-5.1,-0.626,-10.4,-8.9,-10.5,-11.1,-2.53,-10.11,-18.5,-3.3,-8.8,-4.7,-0.91,-0.8,-5.41,2.54,3.73,2,-2.6796,-3,,,-8,0,3.09,-6.59,-0.734778663,,2.11,-9.3686,,,,,-3.6,-5.1,,,-7.7,-9,-3.02,-3.934,-3.34,-6.54,-4.954946807,5.4915376179,-4.535,0.5772406762,0.3844015816,-9
13,12.5,Arkansas,Tennessee,20,,5.34,12.5,12.53,,11.07,9.641,12.79,22.495,12.3,12.9,12.9,14.6,11.96,12.18,14.5,18.3,7.4,11.9,13.24,11.48,16.1,13.05,13.24,13,10.7664,10.13,,,14,0,10.82,20.35,9.38318376,,12.55,7.8763,,,,,11.7,11.4,,,15.9565,13,12.48,15.091,11.49,10.12,12.816562731,3.41832043,12.505,0.5055079919,0.7841540409,12.5
3,1,Oklahoma,Texas,-5,,-14.66,1,-5.83,,8.97,-2.649,-0.4,-15.818,1.3,1.9,1.5,-0.2,-8.73,4.96,12.5,-17.2,3.3,5,2.12,3.65,-2.16,5.34,-7.4,-8,2.7327,-0.26,,,4,1,-13.3,-14.35,-6.414410331,,-8.55,4.3838,,,,,-3.175,0.2,,,-9.8,-12,-0.25,0.997,-2.91,-8.92,-2.450602903,7.1371720045,-0.33,0.4422860505,0.4441976178,1
7.5,7.5,Florida,Texas A&M,17,,12,7.5,13.75,,2.94,8.138,7.91,26.05,6.9,7.2,7.4,11.7,15.59,7.05,8,25.4,5.2,7.8,10.27,8,15.17,8.67,11.45,10,6.649,9.4,,,4,0,8.52,11.95,12.792461329,,13.35,10.8779,,,,,24.775,6.3,,,16.8,9,10.37,7.117,10.88,16.92,11.165509509,5.4777215522,10.135,0.5624392996,0.7461889195,7.5
10.5,9.5,Troy St.,Texas St.,3.5,,5.31,9.5,5.46,,4.49,5.176,6.89,5.59,7.4,7.2,7.1,5.4,4.24,5.43,16,2.9,6.9,3.4,10.39,10.68,11.14,10.13,5.69,9,6.1151,10.58,,,3,0,10.5,2.51,7.433945604,,6.89,8.4389,,,,,-6.15,7.1,,,5.25,3,1.81,3.293,1.93,-0.42,5.9920248843,3.7973343756,5.64,0.4393551374,0.6427185403,8.5
14,14,Kansas,Texas Tech,12,,18.21,14,20.2,,21.41,10.868,9,25.958,3.8,6.5,4.2,8.9,12.43,6.06,12,10.6,12.4,13.4,13.7,10.99,16,16.33,14.07,18,6.8739,11.25,,,14,0,16.25,15.82,20.80907725,,10.97,7.186,,,,,15.3,14.5,,,13.3,18,13.83,13.832,10.49,16.24,13.096762559,4.7966894636,13.35,0.4844542538,0.784328774,14
13.5,12.5,Rice,Texas-San Antonio,6.5,,14.03,12.5,15.78,,17.28,7.854,6.96,7.671,8.9,10.2,10.4,6.3,4.82,12.45,9,3.6,9.8,10,16.14,17.6,14.52,18.59,14.92,15,8.5415,15.3,,,11,0,4.49,7.37,7.411441464,,10.78,10.0205,,,,,27.225,12.4,,,8.75,-1,8.82,12.442,12.32,11.14,11.219090565,4.6510037138,10.3,0.4779314588,0.7504037218,12.5
6.5,6.5,East Carolina,Tulane,11.5,,-1.94,6.5,0.86,,11.86,12.229,5.15,8.334,13.1,11.9,11.8,3.2,6.14,6.09,5.5,5.7,4.9,5,6.94,5.12,12.41,3.44,-4.93,-12,1.6529,0.11,,,6,0,-3.9,7.72,2.204503705,,-0.96,9.5795,,,,,1.1,2.5,,,10.5,-1,5.01,-1.135,4.24,14.54,5.0385500975,5.6963346395,5.135,0.475074915,0.61703489,6.5
7,6.5,Air Force,UNLV,24.5,,13.84,6.5,10.29,,-0.67,18.572,14.56,23.515,19.7,18.5,20.1,12.9,14.91,10.41,21.5,22.4,6.8,12.3,16.68,12.89,21.61,17.88,9.28,9,12.7096,10.15,,,11,0,19.09,8.89,12.801101669,,6.27,16.411,,,,,16.65,8.6,,,24.85,11,21.03,18.345,8.71,25.08,15.054044781,6.0209639373,14.735,0.6423181965,0.8115493385,8
2.5,2.5,Michigan,USC,-3,,3.19,2.5,1.24,,5.68,1.159,3.33,7.364,0.9,-0.2,-0.8,1.1,4.08,0.33,4.5,-1.9,2.3,2.3,4.24,3.7,3.78,5.14,4.14,4,4.8854,3.75,,,2,0,4.58,7.58,6.959440767,,6.03,1.7114,,,,,4.125,2.6,,,2.1,4,2.07,-4.751,-1.15,2.64,2.6764010728,2.7424061206,2.915,0.5030815637,0.565724788,2.5
-3,-1,Liberty,UTEP,-4.5,-3.23,2.7,-1,-1.27,,-9.26,-6.841,-1.48,2.652,-4.7,-5,-5.7,-4,6.38,-3.83,-5,-0.1,-1.3,-1.2,0.67,0.91,0.74,-0.66,3.29,4,1.6483,4.18,,,-3,0,4.6,2.84,2.257899003,,4.51,-6.3154,,,,,3.75,-2.8,,,2.1,2,-2.37,-4.101,-1.4,3.32,-0.705364128,3.8237387339,-1.2,0.5051122443,0.4828359638,-1
7,6,Arizona St.,Utah,4.5,,6.52,6,9.79,,-5.5,0.861,5.77,4.613,-1.1,0.8,-1.3,3.8,4.44,8.13,-9.5,5.6,3.2,4.6,7.47,7.19,4.2,12.46,14.74,11,5.2785,6.84,,,5,0,14.21,5.84,4.944024217,,8.97,2.8566,,,,,8.75,10.3,,,2.8,6,2.8,-2.608,6.37,9.78,5.1161874794,4.9730699935,5.13925,0.4848127507,0.6203673282,6
10.5,10.5,Rutgers,Washington,15,,11.09,10.5,22.61,,-3.14,11.282,11.9,27.838,4.9,5.8,4.7,8.7,12.52,10.07,9,14.6,9.6,9.2,14.29,12.74,16.35,15.29,18.48,14,7.4658,12.62,,,12,0,18.45,12.7,14.565529649,,15.83,10.4334,,,,,20.725,8.3,,,17.5,10,13.64,7.101,12.2,22.02,12.69396657,5.6629138159,12.57,0.5374006207,0.7735292036,10.5
9.5,9.5,Ball St.,Western Mich.,9,,9.75,9.5,16.65,,14.87,7.388,9.26,18.474,9.5,10,10.7,8.6,11.15,8.61,10.5,4.8,7.2,10.1,12.9,13.67,12.45,14.06,16.12,15,5.7796,10.92,,,11,0,18.5,9,9.152942539,,13.9,8.3305,,,,,13.875,11.6,,,13.3,9,6.72,3.579,5.65,6.72,10.757343225,3.6615466599,10.3,0.5218310223,0.7446787588,9.5
-3,-3,Iowa,Wisconsin,-3,,-10.81,-3,-4.77,,-6.73,-2.09,-2.28,-9.042,-5.6,-5.5,-6,-7.1,-5.18,-3.67,-7,-7,-3.5,-4.4,-1.09,0.16,-1.92,-2.64,-2.28,-5,-3.1572,-7.24,,,-9,0,-8.85,-5.24,-13.66085059,,-1.12,-5.5188,,,,,-1.125,-6,,,-6.65,-10,-8.26,-13.554,-5.17,-4.16,-5.398627647,3.2159478076,-5.21,0.458286964,0.3699267506,-3
0,-1.5,San Jose St.,Wyoming,2,,-1.78,-1.5,-1.89,,-4.23,-2.242,0.28,7.836,-1.9,-2.2,-2.3,-1.1,2.81,0.9,-4.5,-2.3,-0.9,-3.4,1.91,1.65,2.19,1.23,0.74,-2,-0.6661,4.19,,,-2,0,4.13,-3.32,-3.058232377,,3.23,-0.0966,,,,,0.525,1,,,2.8,3,-3.91,-2.216,0.29,5.36,-0.07731401,2.8555758813,-0.38135,0.5248221377,0.4980950301,-1.5
