lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,linecfp,linepig,linefidler,neutral,linel2,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineargh,lineround,lineavg,linestd,linemedian,phcover,phwin,lineca
5.5,6,Memphis,NC St.,-1,,,,1.74,2.78,,,,,,,,,-0.02,,,3.3,,,,,,3.05,,,,,,,1,1.237936193,-4.48,2.91,4.278950925,,0.155,-0.3957,7.144250448,,,,,2.8,0.6041588304,2.8,,,8.683,1.86,4,,,1.9823051246,2.7865965824,2.78,0.4301904544,0.5487572482,4.5
4.5,6.5,Army,Navy,,5.83,3.17,,9.4,,14.033,1.73,,6,4.8,5.1,3.8,5.13,0.23,1.5,,7,6.3,4.78,3.65,6.46,4.97,2.45,4,2.7018,2.52,,,,1,2.2192071856,5.14,7.4,5.470306463,,-0.044,-2.1063,-4.741415465,,,,,5.1,1.694592706,11.9,7,8.53,6.315,2.47,5,,,4.7926180485,3.2015499204,4.985,0.4702786027,0.6159364957,6.5
12.5,11,Central Mich.,Northwestern,4.5,,,,12.2,12.58,,,,,,,,,17.71,,,16.5,,,,,,18.73,,,,,,,1,18.144014693,3.64,3.18,8.209436728,,0.226,18.9861,20.460109599,,,,,15.9,2.9588024804,13.5905,,,13.57,12.26,20.5,,,12.378003025,6.2853921867,13.57,0.5233534338,0.7650085469,11
-4,-4.5,UNLV,Ohio,-6.5,,,,-8.94,1.74,,,,,,,,,-4.59,,,-3.5,,,,,,-6.31,,,,,,,1,-6.317899632,-1.21,-2.52,-5.009477106,,-0.057,-8.0752,0.9987926226,,,,,-3.8,-1.055721565,-8.75,,,-8.396,-6.33,-3,,,-4.797975102,3.1183662618,-5.009477106,0.494805707,0.3838253318,-4.5
-2,-1,Alabama,Oklahoma,4.5,,,,,0.38,,,,,,,-8.3,,-2.49,,,0.3,,,,,,1.68,,,2.88,,,,0,1.801426074,3.32,2.99,4.289692199,,3.015,0.8729,5.286933874,,,,,-1.5,0.8414395072,4.9,,,5.466,1.56,1.5,,,1.5091676818,3.2356176137,1.740713037,0.5436225991,0.5369689402,-0.5
21,21.5,James Madison,Oregon,11,,,,,19.99,,,,,,,,,24.66,,,23,,,,,,24.39,,,19.76,,,,0,21.805690421,13.04,8.96,16.306133845,,3.198,21.0925,21.447654072,,,,,20.9,13.108780714,9.1,,,19.591,15.28,22,,,17.298430839,6.2438275295,19.76,0.4290979201,0.8438985152,21.5
-1.5,-3,Arizona,SMU,-3.5,,,,1.93,6.41,,,,,,,,,1.26,,,-2.5,,,,,,-3.76,,,,,,,1,-2.25366271,0.09,-6.84,-4.69327171,,-0.028,1.5978,5.791832971,,,,,0.3,-1.266379976,-3.85,,,-1.923,1.66,0.5,,,-0.917654966,3.18974854,-0.028,0.5362348419,0.4774880372,-3
-6,-3,North Texas,San Diego St.,-6.5,,,,-9.92,-8.89,,,,,,,,,-6.41,,,-4.6,,,,,,-10.16,,,,,,,1,-8.237073832,-1.34,-8.31,-4.027865899,,-0.063,-3.6744,6.7819800235,,,,,-8.4,-1.808757566,-10.934,,,-6.251,-4.44,-9,,,-6.538667043,3.1292201154,-6.5,0.4385612096,0.3436264975,-3.5
7.5,6,Old Dominion,South Florida,3,,,,15.09,13.01,6.023,,,,,,,,7.5,,,7.4,,,,,,13.09,,,,,,,1,12.423001355,7.88,11.1,9.202252534,,0.081,3.2024,18.964489223,,,,,9.6,1.8199204764,9.45,,,12.149,7.1,15.5,,,9.0444807716,4.2457929864,9.326126267,0.5525045566,0.7082828584,6.5
-3,-4,Western Kentucky,Southern Miss.,-4,,,,-4.89,-6.91,,,,,,,,,-8.31,,,-2.2,,,,,,-4.99,,,,,,,1,-2.349120801,-2.96,2.45,-4.979566329,,0.026,-4.0211,-9.674244667,,,,,-3.1,-0.557103916,-4.9,,,2.238,-5.51,0.5,,,-3.170928655,3.020887799,-4,0.5144578534,0.4225081644,-4
-5.5,-6,USC,TCU,-9,,,,-11.97,-4.13,,,,,,,,,-6.85,,,-6.7,,,,,,-13.33,,,,,,,1,-11.92651871,-10.36,-2.76,-6.147686169,,-0.042,-6.1591,-8.786359906,,,,,-11.1,-1.351582292,-5.453,,,-11.073,-8.76,-8.5,,,-7.897723816,3.6050659095,-8.5,0.4670583923,0.3144285856,-6
4.5,5,Michigan,Texas,1,,,,-2.48,10.7,,,,,,,,,1.58,,,3.4,,,,,,-1.51,,,,,,,1,-2.02827326,-0.43,7.39,5.184891145,,-0.028,2.7398,8.820902345,,,,,1.9,1.1915075356,0.9835,,,7.243,0.86,1.5,,,2.235583405,3.591160451,1.5,0.4520705856,0.5544221675,4
3.5,3.5,Miami (Fla.),Texas A&M,6,,,,,-2.09,,,,,,,,,2.11,,,3.2,,,,,,-2.03,,,-3,,,,0,-1.155933276,-4.17,-9.53,3.106210357,,2.989,-1.7271,-11.90064807,,,,,0.9,2.5434506808,3.9095,,,1.308,1.47,-1,,,0.0170398283,3.7102361627,0.9,0.4397472705,0.5004154298,3
10.5,10,Rice,Texas St.,7,,,,14.47,13.92,,,,,,,,,10.82,,,7.2,,,,,,12.16,,,,,,,1,14.095830828,11.44,17.38,10.859661067,,-0.092,13.2144,14.849576243,,,,,13.8,-0.43236273,7.3325,,,16.76,10.25,17,,,11.6241407,4.4386897963,12.16,0.5280237777,0.7588544038,10
8.5,8.5,Florida Intl.,Texas-San Antonio,2.5,,,,11.19,13.54,,,,,,,,,14.22,,,11.6,,,,,,12.3,,,,,,,1,12.146507515,4.93,5.48,5.571917626,,0.119,9.1636,20.156187207,,,,,10.4,0.788476872,6.65,,,12.138,10.98,14,,,9.2311191259,4.2382518168,10.98,0.5126440109,0.7121774398,8.5
14,16,Nebraska,Utah,16,,,,19.55,10.65,,,,,,,,,13.72,,,17.5,,,,,,17.27,,,,,,,1,17.4879223,19.37,22.66,16.504754049,,0.02,13.3468,26.656800442,,,,,13.5,1.8022293876,12.95,,,18.511,14.62,21,,,15.568263315,5.1018418184,16.504754049,0.4925886798,0.8239008736,16
-1,3,Washington St.,Utah St.,-3,,,,-5.17,-5.69,,,,,,,,,-7.56,,,1.8,,,,,,-3.96,,,,,,,1,-5.071414217,-1.31,-2.22,-4.743666999,,-0.068,-7.4392,10.742917178,,,,,-3.9,-0.028659721,-4.2,,,-3.777,-5.62,-1,,,-3.701722424,2.5142846518,-3.96,0.3844557021,0.4092676646,1.5
4,6,Iowa,Vanderbilt,4,,,,1.7,0.87,,,,,,,,,-1.81,,,2.5,,,,,,2.33,,,,,,,1,-0.145359008,2.26,9.06,4.807557791,,-0.01,-1.339,-11.82689212,,,,,0.5,1.4525547372,1.7535,,,5.031,-2.19,3.5,,,1.9304528696,2.8399897075,1.7535,0.429319057,0.5474609017,5
8.5,9.5,Boise St.,Washington,1.5,13.7,,,13.53,4.75,2.239,13.3,,13,11.4,11.8,13.9,,11,,,11.6,,,,,,15.91,,,,,,,1,12.099533295,10.99,5.69,7.409784892,,0.074,7.5779,16.763738144,,,,,11.3,1.41222099,7,,9.12,12.933,5.97,15,,,9.7117287275,4.3745495035,11.3,0.5036581751,0.7216108313,9.5
4,4,Kennesaw St.,Western Mich.,-4,,,,3.97,5.95,,,,,,,,,8.84,,,3.1,,,,,,3.1,,,,,,,1,-0.314362552,6.63,4.58,1.723362928,,0.007,1.854,7.4888536633,,,,,1.8,-0.811736802,-2.1,,,11.721,1.14,2.5,,,2.9706470809,3.8610981295,2.5,0.4821499564,0.5718768477,4
